Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
45,-80.94,-327,-289.69,71,38.94,13.44,100.87,-23.31,172.5,150.75,33.13,69,-112.94,-206.25,-101.38
46,-80.94,-327.06,-289.75,70.94,38.94,13.44,100.87,-23.38,172.5,150.87,33.19,69,-113,-206.31,-101.44
47,-80.87,-327.13,-289.81,70.94,38.94,13.5,100.87,-23.38,172.56,150.94,33.25,69,-113.12,-206.31,-101.44
48,-80.81,-327.19,-289.81,70.94,38.94,13.56,100.94,-23.44,172.56,151,33.25,69,-113.19,-206.44,-101.56
49,-80.81,-327.19,-289.87,70.87,38.94,13.56,100.94,-23.5,172.56,151.06,33.31,69,-113.25,-206.56,-101.62
50,-80.75,-327.25,-289.87,70.87,38.94,13.56,100.87,-23.5,172.62,151.06,33.31,69,-113.31,-206.69,-101.75
51,-80.75,-327.25,-289.87,70.87,38.94,13.62,100.94,-23.5,172.62,151.12,33.38,69,-113.37,-206.75,-101.81
52,-80.69,-327.25,-289.94,70.81,38.88,13.62,100.94,-23.56,172.69,151.19,33.38,69,-113.37,-206.81,-101.87
53,-80.69,-327.25,-290,70.81,38.88,13.62,100.94,-23.56,172.75,151.19,33.44,69.06,-113.44,-206.94,-101.94
54,-80.62,-327.25,-290,70.75,38.88,13.62,100.94,-23.56,172.75,151.25,33.44,69,-113.5,-207,-102.06
55,-80.62,-327.25,-290,70.75,38.88,13.62,100.94,-23.62,172.81,151.31,33.44,69.06,-113.5,-207.12,-102.06
56,-80.62,-327.25,-290,70.75,38.94,13.69,100.94,-23.62,172.81,151.31,33.5,69.06,-113.56,-207.19,-102.12
57,-80.62,-327.19,-290.06,70.69,38.88,13.69,100.94,-23.69,172.87,151.31,33.5,69.06,-113.56,-207.25,-102.25
58,-80.56,-327.19,-290.06,70.69,38.88,13.69,100.94,-23.69,172.87,151.37,33.5,69.06,-113.62,-207.25,-102.25
59,-80.56,-327.19,-290.06,70.69,38.88,13.75,100.94,-23.75,172.87,151.31,33.5,69.06,-113.69,-207.31,-102.31
60,-80.5,-327.19,-290.06,70.69,38.88,13.75,101,-23.69,172.87,151.37,33.56,69.06,-113.69,-207.37,-102.31
61,-80.44,-327.19,-290.06,70.62,38.88,13.75,100.94,-23.75,172.87,151.37,33.56,69.06,-113.69,-207.44,-102.38
62,-80.44,-327.25,-290.06,70.62,38.88,13.75,101,-23.75,172.87,151.44,33.56,69.06,-113.69,-207.44,-102.44
63,-80.5,-327.25,-290.12,70.56,38.88,13.81,101,-23.81,172.94,151.44,33.63,69.06,-113.75,-207.5,-102.44
64,-80.5,-327.25,-290.12,70.56,38.88,13.81,101,-23.81,172.94,151.44,33.63,69.06,-113.75,-207.5,-102.5
65,-80.44,-327.25,-290.12,70.56,38.88,13.81,101,-23.81,172.94,151.5,33.63,69.12,-113.75,-207.56,-102.56
66,-80.44,-327.25,-290.12,70.56,38.81,13.81,101,-23.81,172.94,151.5,33.63,69.06,-113.81,-207.56,-102.56
67,-80.44,-327.25,-290.12,70.56,38.88,13.81,101,-23.81,172.87,151.56,33.63,69.06,-113.81,-207.62,-102.62
68,-80.38,-327.25,-290.12,70.5,38.88,13.81,101,-23.87,172.94,151.56,33.63,69.06,-113.81,-207.62,-102.62
69,-80.44,-327.25,-290.12,70.5,38.81,13.88,101.06,-23.87,172.94,151.56,33.63,69.06,-113.81,-207.69,-102.69
70,-80.44,-327.25,-290.12,70.5,38.81,13.88,101.06,-23.87,172.94,151.63,33.63,69.06,-113.81,-207.69,-102.69
71,-80.38,-327.25,-290.12,70.44,38.81,13.88,101.06,-23.87,172.94,151.63,33.63,69.06,-113.81,-207.75,-102.75
72,-80.38,-327.19,-290.12,70.5,38.81,13.88,101.06,-23.94,172.87,151.63,33.69,69.06,-113.88,-207.75,-102.75
73,-80.38,-327.19,-290.12,70.44,38.81,13.88,101.06,-23.94,172.87,151.69,33.69,69,-113.88,-207.81,-102.81
74,-80.31,-327.19,-290.12,70.44,38.88,13.94,101,-23.94,172.87,151.69,33.69,69.06,-113.88,-207.81,-102.81
75,-80.25,-327.13,-290.12,70.44,38.81,13.94,101.06,-23.94,172.87,151.69,33.69,69,-113.81,-207.81,-102.81
76,-80.31,-327.13,-290.12,70.44,38.81,13.94,101.06,-23.94,172.87,151.75,33.69,69,-113.81,-207.81,-102.87
77,-80.25,-327.13,-290.12,70.37,38.81,13.94,101.06,-24,172.87,151.75,33.69,69,-113.81,-207.87,-102.87
78,-80.25,-327.06,-290.12,70.37,38.81,13.94,101.06,-24,172.87,151.75,33.69,69,-113.88,-207.87,-102.94
79,-80.25,-327.06,-290.12,70.37,38.88,13.94,101.06,-24,172.87,151.75,33.75,69,-113.88,-207.94,-102.87
80,-80.25,-327.06,-290.12,70.37,38.81,14,101.06,-24,172.87,151.75,33.69,69,-113.88,-207.94,-102.94
