Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
27,-78.19,-312.88,-211.44,63.31,-19.75,23.12,106.63,-16.87,127.81,122.69,32.88,20.31,-122.06,-142.81,-61
28,-78.75,-313.12,-211.37,63.13,-19.69,23.06,106.31,-16.87,127.81,123,32.94,20.19,-122.13,-142.87,-60.81
29,-79.25,-313.37,-211.12,63,-19.56,23.06,106.12,-16.87,127.87,123.25,33.06,20.06,-122.31,-142.87,-60.69
30,-79.75,-313.56,-211,62.88,-19.5,23.06,105.87,-16.87,127.94,123.5,33.19,19.94,-122.44,-142.94,-60.56
31,-80.25,-313.75,-211.12,62.81,-19.37,23.12,105.69,-16.94,127.94,123.81,33.31,19.87,-122.56,-143,-60.56
32,-80.69,-313.94,-211.31,62.69,-19.31,23.06,105.5,-17,128,124,33.56,19.75,-122.69,-143.06,-60.56
33,-81.12,-314.06,-211.56,62.56,-19.19,23.12,105.31,-17.06,128.06,124.25,33.69,19.69,-122.87,-143.19,-60.56
34,-81.44,-314.19,-211.87,62.44,-19,23.19,105.06,-17.12,128.19,124.5,33.94,19.62,-123.06,-143.19,-60.56
35,-81.75,-314.31,-212.06,62.31,-18.94,23.25,104.87,-17.19,128.31,124.75,34.13,19.56,-123.25,-143.25,-60.56
36,-81.94,-314.44,-212.31,62.19,-18.87,23.31,104.75,-17.25,128.38,124.94,34.38,19.5,-123.44,-143.37,-60.5
37,-82.06,-314.56,-212.56,62.06,-18.69,23.44,104.5,-17.37,128.5,125.12,34.5,19.5,-123.62,-143.5,-60.56
38,-82.12,-314.75,-212.81,61.88,-18.62,23.5,104.38,-17.44,128.56,125.38,34.75,19.44,-123.87,-143.62,-60.56
39,-82.12,-314.88,-213,61.75,-18.5,23.56,104.19,-17.56,128.69,125.56,34.94,19.44,-124.12,-143.75,-60.63
40,-82.12,-315,-213.12,61.69,-18.44,23.62,104.06,-17.62,128.75,125.75,35.06,19.37,-124.38,-143.87,-60.69
41,-82.12,-315.12,-213.25,61.56,-18.31,23.75,103.87,-17.75,128.87,126,35.25,19.37,-124.62,-144.06,-60.69
42,-82.12,-315.25,-213.37,61.5,-18.37,23.81,103.87,-17.81,128.94,126.19,35.5,19.37,-124.81,-144.19,-60.69
43,-82.12,-315.44,-213.5,61.37,-18.31,23.87,103.75,-17.94,129,126.38,35.63,19.31,-125.06,-144.25,-60.69
44,-82.06,-315.5,-213.56,61.31,-18.19,23.94,103.62,-18,129.12,126.56,35.75,19.25,-125.31,-144.44,-60.69
45,-82,-315.69,-213.62,61.25,-18.19,24,103.56,-18.12,129.19,126.75,35.94,19.31,-125.5,-144.56,-60.75
46,-82,-315.75,-213.69,61.19,-18.12,24.06,103.5,-18.19,129.31,126.87,36.06,19.25,-125.75,-144.62,-60.75
47,-81.94,-315.94,-213.75,61.13,-18.12,24.12,103.38,-18.25,129.38,127.06,36.19,19.19,-125.94,-144.75,-60.81
48,-81.87,-316,-213.87,61.06,-18.19,24.19,103.38,-18.37,129.44,127.25,36.38,19.19,-126.12,-144.87,-60.81
49,-81.81,-316.12,-213.87,61,-18.12,24.25,103.31,-18.56,129.5,127.5,36.44,19.19,-126.25,-145,-60.81
50,-81.69,-316.25,-213.87,60.94,-18.12,24.31,103.25,-18.62,129.5,127.69,36.56,19.12,-126.5,-145.12,-60.88
51,-81.69,-316.38,-213.94,60.88,-18.06,24.37,103.19,-18.75,129.56,127.94,36.69,19.06,-126.62,-145.19,-60.88
52,-81.63,-316.44,-213.94,60.81,-18.06,24.44,103.12,-18.87,129.63,128.12,36.81,19.12,-126.81,-145.31,-60.88
53,-81.56,-316.56,-214,60.81,-18.06,24.5,103.12,-19,129.69,128.31,36.94,19.06,-126.94,-145.44,-60.88
54,-81.56,-316.63,-214,60.75,-18.06,24.5,103,-19.12,129.75,128.5,37,19.06,-127.06,-145.5,-60.94
55,-81.5,-316.75,-214.06,60.69,-17.94,24.56,102.94,-19.25,129.81,128.69,37.06,19,-127.25,-145.56,-60.94
56,-81.44,-316.81,-214.12,60.69,-17.94,24.63,102.81,-19.37,129.81,128.87,37.25,19,-127.31,-145.69,-60.94
57,-81.37,-316.88,-214.12,60.63,-17.94,24.69,102.81,-19.5,129.87,129.06,37.31,19,-127.44,-145.75,-61
58,-81.31,-316.94,-214.12,60.56,-17.87,24.69,102.75,-19.56,129.94,129.19,37.38,18.94,-127.56,-145.81,-61
59,-81.25,-316.94,-214.19,60.56,-17.87,24.75,102.69,-19.69,129.94,129.31,37.5,18.94,-127.69,-145.94,-61
60,-81.19,-317,-214.19,60.5,-17.81,24.81,102.62,-19.75,130,129.44,37.5,18.94,-127.75,-146,-61
61,-81.19,-317.06,-214.25,60.44,-17.81,24.81,102.62,-19.87,130,129.63,37.63,18.94,-127.87,-146.06,-61
62,-81.12,-317.06,-214.25,60.44,-17.81,24.87,102.56,-19.94,130.06,129.75,37.69,18.94,-127.94,-146.13,-61.06
63,-81.06,-317.13,-214.31,60.38,-17.81,24.94,102.5,-20,130.06,129.81,37.75,18.94,-128,-146.19,-61
64,-81.06,-317.06,-214.31,60.38,-17.75,24.94,102.44,-20.12,130.12,129.94,37.81,18.94,-128.12,-146.25,-61.06
65,-81,-317.13,-214.38,60.31,-17.75,24.94,102.5,-20.19,130.12,130.06,37.88,18.94,-128.19,-146.25,-61.06
66,-81,-317.13,-214.38,60.31,-17.69,25,102.44,-20.25,130.19,130.12,37.88,18.94,-128.25,-146.37,-61.06
67,-81,-317.13,-214.38,60.31,-17.69,25.06,102.38,-20.31,130.25,130.25,37.94,18.94,-128.31,-146.44,-61.06
68,-80.94,-317.19,-214.44,60.25,-17.75,25.06,102.38,-20.37,130.25,130.37,38,18.94,-128.38,-146.5,-61.06
69,-80.94,-317.19,-214.44,60.25,-17.69,25.06,102.38,-20.44,130.25,130.44,38.06,18.94,-128.44,-146.56,-61.13
70,-80.87,-317.25,-214.44,60.19,-17.62,25.06,102.31,-20.56,130.31,130.56,38.06,18.94,-128.56,-146.56,-61.13
71,-80.87,-317.25,-214.5,60.19,-17.62,25.12,102.31,-20.56,130.31,130.63,38.13,19,-128.56,-146.69,-61.13
72,-80.81,-317.25,-214.5,60.19,-17.69,25.12,102.31,-20.62,130.37,130.69,38.13,18.94,-128.62,-146.69,-61.13
73,-80.81,-317.25,-214.5,60.12,-17.69,25.12,102.31,-20.69,130.37,130.75,38.19,19,-128.69,-146.81,-61.19
74,-80.81,-317.31,-214.5,60.12,-17.62,25.19,102.25,-20.75,130.44,130.87,38.25,18.94,-128.75,-146.87,-61.19
75,-80.75,-317.25,-214.56,60.12,-17.62,25.19,102.25,-20.81,130.44,130.94,38.25,18.94,-128.81,-146.94,-61.19
76,-80.69,-317.31,-214.56,60.12,-17.62,25.19,102.25,-20.88,130.5,131,38.25,19,-128.81,-146.94,-61.25
77,-80.69,-317.31,-214.56,60.12,-17.62,25.25,102.19,-20.88,130.5,131.12,38.31,18.94,-128.87,-147,-61.25
78,-80.69,-317.31,-214.56,60.06,-17.62,25.25,102.25,-20.94,130.5,131.19,38.31,18.94,-128.94,-147.06,-61.25
79,-80.69,-317.31,-214.63,60.06,-17.62,25.25,102.19,-21,130.5,131.25,38.38,19,-128.94,-147.06,-61.25
80,-80.69,-317.31,-214.63,60.06,-17.62,25.31,102.25,-21.06,130.56,131.31,38.38,19,-129,-147.13,-61.31
