Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
20,-81.94,-317.5,-210.56,64.69,-32.44,23.56,122.94,-21.62,70.56,114.75,92.56,11.75,-139.5,-124,-50
21,-68.44,-305.25,-203.62,70.87,-33.25,17.56,123.69,-14.81,72,102.75,80.06,13.75,-130.87,-119.44,-47.44
22,-67.56,-305.31,-203.62,71.12,-32.63,16.5,123,-13.94,71.37,102.56,79.44,13,-129.94,-117.19,-45.81
23,-68,-305.56,-203.37,70.87,-32.06,16.25,122.13,-13.56,71.12,102.75,79.12,12.56,-129.31,-115.81,-44.75
24,-68.94,-305.87,-203.25,70.37,-31.62,16.37,121.44,-13.44,71.06,103.06,78.94,12.19,-129,-115,-44.06
25,-70.06,-306.19,-203.19,69.81,-31.25,16.62,120.81,-13.44,71,103.44,78.87,11.94,-128.81,-114.56,-43.63
26,-71.12,-306.5,-203.19,69.25,-31,16.94,120.31,-13.56,71.06,103.75,79,11.75,-128.81,-114.25,-43.31
27,-72.19,-306.81,-203.19,68.75,-30.81,17.25,120,-13.62,71.06,104,79.06,11.63,-128.94,-114.12,-43.06
28,-73.25,-307.06,-203.06,68.31,-30.69,17.5,119.75,-13.75,71.12,104.31,79.25,11.56,-129.12,-114.06,-42.88
29,-74.06,-307.31,-203,68,-30.44,17.75,119.37,-13.81,71.12,104.56,79.37,11.44,-129.38,-114.06,-42.62
30,-74.75,-307.44,-202.94,67.69,-30.44,18,119.13,-13.94,71.19,104.81,79.56,11.38,-129.63,-114.12,-42.5
31,-75.44,-307.62,-202.81,67.37,-30.25,18.25,118.87,-14.06,71.25,105.06,79.75,11.38,-129.87,-114.25,-42.44
32,-76.06,-307.81,-202.75,67.12,-30.19,18.44,118.69,-14.19,71.31,105.25,79.94,11.31,-130.06,-114.37,-42.44
33,-76.81,-307.94,-202.75,66.94,-30.12,18.62,118.5,-14.31,71.31,105.5,80.12,11.31,-130.19,-114.56,-42.5
34,-77.5,-308.13,-202.81,66.75,-30.06,18.81,118.37,-14.44,71.37,105.75,80.31,11.25,-130.19,-114.62,-42.69
35,-78.12,-308.31,-203,66.56,-30,19,118.31,-14.63,71.31,105.94,80.5,11.25,-130.19,-114.81,-42.88
36,-78.69,-308.5,-203.19,66.44,-29.87,19.12,118.19,-14.69,71.31,106.19,80.75,11.25,-130.25,-114.94,-43.13
37,-79.19,-308.69,-203.44,66.25,-29.81,19.31,118.13,-14.87,71.31,106.37,81,11.19,-130.19,-115.12,-43.38
38,-79.62,-308.87,-203.81,66.06,-29.63,19.44,117.94,-14.94,71.25,106.56,81.25,11.19,-130.19,-115.31,-43.63
39,-79.94,-309.06,-204.06,65.94,-29.56,19.62,117.81,-15.06,71.31,106.75,81.44,11.12,-130.19,-115.5,-43.87
40,-80.19,-309.31,-204.31,65.81,-29.44,19.75,117.69,-15.19,71.31,107,81.75,11.12,-130.25,-115.69,-44.06
41,-80.38,-309.5,-204.56,65.62,-29.37,19.87,117.5,-15.31,71.31,107.19,81.94,11.06,-130.31,-115.88,-44.19
42,-80.5,-309.69,-204.81,65.56,-29.31,20.06,117.44,-15.44,71.37,107.37,82.12,11.06,-130.5,-116,-44.31
43,-80.62,-309.94,-205,65.44,-29.19,20.19,117.37,-15.5,71.37,107.56,82.31,11.06,-130.69,-116.19,-44.44
44,-80.69,-310.19,-205.19,65.31,-29.25,20.25,117.37,-15.63,71.5,107.81,82.5,11,-130.81,-116.31,-44.5
45,-80.75,-310.31,-205.25,65.19,-29.25,20.37,117.31,-15.69,71.56,108,82.62,11,-131.06,-116.44,-44.56
46,-80.81,-310.56,-205.37,65.12,-29.12,20.44,117.19,-15.75,71.69,108.19,82.75,10.94,-131.25,-116.56,-44.69
47,-80.87,-310.75,-205.44,65.06,-29.06,20.56,117.06,-15.88,71.75,108.31,82.94,10.94,-131.5,-116.75,-44.75
48,-80.94,-310.88,-205.5,65,-29.19,20.69,117.13,-15.94,71.87,108.5,83,10.94,-131.69,-116.88,-44.81
49,-80.94,-311.06,-205.56,64.94,-29.12,20.69,117.06,-16,71.94,108.63,83.19,10.88,-131.87,-117,-44.88
50,-81,-311.25,-205.62,64.87,-29.19,20.81,117.06,-16.06,72,108.81,83.31,10.88,-132.06,-117.13,-44.94
51,-81,-311.44,-205.69,64.75,-29.06,20.94,116.94,-16.12,72.06,109,83.44,10.88,-132.31,-117.31,-45
52,-81,-311.5,-205.75,64.75,-28.94,21,116.81,-16.19,72.12,109.12,83.56,10.81,-132.5,-117.37,-45
53,-80.94,-311.69,-205.75,64.69,-28.94,21.06,116.81,-16.25,72.19,109.25,83.69,10.81,-132.69,-117.56,-45.06
54,-81,-311.81,-205.87,64.62,-28.94,21.12,116.81,-16.31,72.25,109.37,83.81,10.75,-132.87,-117.62,-45.12
55,-80.94,-311.94,-205.87,64.56,-28.94,21.12,116.75,-16.31,72.31,109.5,84,10.75,-133.06,-117.75,-45.12
56,-80.94,-312.06,-205.94,64.5,-28.81,21.19,116.62,-16.31,72.31,109.63,84.13,10.75,-133.25,-117.87,-45.19
57,-80.94,-312.12,-206,64.5,-28.75,21.31,116.62,-16.37,72.37,109.75,84.19,10.69,-133.44,-118,-45.25
58,-80.87,-312.25,-206.06,64.44,-28.81,21.31,116.62,-16.44,72.44,109.87,84.31,10.69,-133.56,-118.13,-45.25
59,-80.87,-312.31,-206.13,64.37,-28.69,21.37,116.56,-16.5,72.44,110,84.44,10.69,-133.75,-118.19,-45.31
60,-80.87,-312.44,-206.19,64.37,-28.69,21.44,116.5,-16.56,72.5,110.12,84.56,10.63,-133.87,-118.31,-45.31
61,-80.87,-312.5,-206.19,64.31,-28.69,21.44,116.56,-16.62,72.5,110.31,84.69,10.63,-134.06,-118.37,-45.31
62,-80.81,-312.56,-206.25,64.31,-28.69,21.44,116.44,-16.69,72.56,110.44,84.81,10.63,-134.19,-118.5,-45.38
63,-80.81,-312.63,-206.38,64.25,-28.5,21.5,116.31,-16.75,72.62,110.56,84.87,10.56,-134.31,-118.56,-45.44
64,-80.81,-312.75,-206.38,64.19,-28.62,21.56,116.37,-16.81,72.62,110.69,85,10.63,-134.44,-118.69,-45.44
65,-80.75,-312.75,-206.44,64.19,-28.56,21.56,116.37,-16.81,72.69,110.75,85.12,10.56,-134.56,-118.81,-45.5
66,-80.69,-312.88,-206.44,64.12,-28.56,21.62,116.31,-16.87,72.69,110.88,85.19,10.56,-134.69,-118.87,-45.5
67,-80.69,-312.88,-206.5,64.19,-28.69,21.62,116.5,-16.94,72.75,111,85.25,10.56,-134.81,-119,-45.5
68,-80.62,-313,-206.56,64.12,-28.69,21.69,116.5,-16.94,72.75,111.12,85.31,10.56,-134.87,-119.06,-45.56
69,-80.56,-313,-206.56,64.06,-28.75,21.69,116.5,-17,72.81,111.19,85.38,10.5,-135,-119.13,-45.56
70,-80.5,-313.06,-206.56,64.06,-28.69,21.69,116.44,-17.06,72.87,111.31,85.5,10.5,-135.12,-119.25,-45.63
71,-80.5,-313.12,-206.63,64.06,-28.62,21.75,116.37,-17.12,72.87,111.44,85.56,10.5,-135.19,-119.31,-45.63
72,-80.44,-313.19,-206.63,64.06,-28.62,21.75,116.37,-17.12,72.94,111.5,85.62,10.5,-135.31,-119.37,-45.69
73,-80.44,-313.25,-206.69,64,-28.62,21.75,116.37,-17.12,73,111.62,85.69,10.5,-135.37,-119.5,-45.69
74,-80.44,-313.31,-206.75,64,-28.56,21.75,116.37,-17.19,73,111.69,85.69,10.44,-135.5,-119.56,-45.75
75,-80.44,-313.31,-206.75,64,-28.75,21.75,116.5,-17.19,73.06,111.75,85.75,10.44,-135.56,-119.62,-45.75
76,-80.44,-313.44,-206.81,63.94,-28.69,21.81,116.37,-17.19,73.06,111.88,85.81,10.44,-135.63,-119.69,-45.75
77,-80.44,-313.37,-206.81,63.87,-28.69,21.81,116.37,-17.25,73.12,111.94,85.87,10.44,-135.69,-119.75,-45.81
78,-80.44,-313.37,-206.87,63.81,-28.69,21.81,116.37,-17.25,73.19,112,85.94,10.44,-135.81,-119.87,-45.81
79,-80.44,-313.37,-206.87,63.81,-28.75,21.81,116.44,-17.25,73.19,112.12,85.94,10.44,-135.88,-119.94,-45.81
80,-80.44,-313.44,-206.87,63.87,-28.62,21.87,116.31,-17.31,73.25,112.19,86,10.44,-135.94,-120,-45.88
