Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
25,-80,-315.75,-287.12,65,36.13,13.06,95.44,-24.81,179.12,149.38,34.81,77.87,-112.06,-210.38,-98.94
26,-80.12,-315.94,-287.12,65,35.94,13.25,95.75,-24.87,179.12,149.25,34.94,78.12,-112.25,-210.69,-99.06
27,-80.12,-316.06,-287.25,65.06,35.81,13.31,96,-25.06,179.12,149.31,35.06,78.37,-112.37,-211,-99.19
28,-80.12,-316.19,-287.38,65,35.63,13.5,96.25,-25.25,179.19,149.38,35.19,78.62,-112.56,-211.31,-99.31
29,-80.12,-316.31,-287.5,65,35.56,13.62,96.37,-25.44,179.25,149.44,35.31,78.81,-112.75,-211.69,-99.5
30,-80.12,-316.31,-287.63,64.94,35.44,13.75,96.5,-25.44,179.31,149.31,35.44,79,-112.88,-211.94,-99.62
31,-80.12,-316.38,-287.63,64.87,35.31,13.94,96.63,-25.5,179.38,149.31,35.5,79.12,-113,-212.19,-99.75
32,-80.19,-316.44,-287.69,64.87,35.19,14.06,96.81,-25.62,179.38,149.25,35.63,79.31,-113.12,-212.44,-99.94
33,-80.31,-316.38,-287.75,64.81,35.13,14.25,96.94,-25.81,179.44,149.25,35.69,79.5,-113.25,-212.63,-100.06
34,-80.31,-316.38,-287.81,64.81,35.06,14.31,97.06,-25.94,179.44,149.19,35.75,79.62,-113.37,-212.81,-100.19
35,-80.38,-316.38,-287.81,64.81,35,14.38,97.19,-26.06,179.38,149.19,35.81,79.75,-113.5,-213,-100.31
36,-80.38,-316.38,-287.81,64.81,34.94,14.44,97.25,-26.19,179.38,149.19,35.88,79.87,-113.56,-213.19,-100.44
37,-80.31,-316.31,-287.88,64.81,34.94,14.69,97.37,-26.37,179.38,149.12,35.94,80,-113.69,-213.37,-100.62
38,-80.31,-316.25,-287.88,64.81,34.88,14.75,97.5,-26.5,179.31,149.06,36,80.12,-113.75,-213.5,-100.75
39,-80.25,-316.25,-287.88,64.81,34.81,14.87,97.62,-26.75,179.31,149.06,36.06,80.19,-113.81,-213.62,-100.87
40,-80.19,-316.19,-287.88,64.81,34.81,14.87,97.69,-26.81,179.25,149.06,36.06,80.31,-113.88,-213.75,-101
41,-80.19,-316.19,-287.81,65.06,34.75,14.5,97.81,-26.87,179.19,149.06,36.13,80.38,-113.94,-213.87,-101.12
42,-80.19,-316.12,-287.81,65.87,34.69,13.94,97.88,-26.94,179.12,149,36.19,80.44,-114,-214,-101.19
43,-80.19,-316,-287.81,66.12,34.69,13.81,98,-27.13,179.06,148.94,36.25,80.44,-114.06,-214.12,-101.31
44,-80.19,-316,-287.81,66.37,34.69,13.56,98.06,-27.19,179,148.94,36.25,80.5,-114.12,-214.25,-101.44
45,-80.25,-315.94,-287.75,66.56,34.69,13.5,98.12,-27.25,178.94,148.87,36.25,80.56,-114.19,-214.31,-101.5
46,-80.31,-315.94,-287.75,66.69,34.69,13.38,98.19,-27.25,178.87,148.87,36.31,80.56,-114.19,-214.44,-101.62
47,-80.31,-315.87,-287.69,66.75,34.63,13.31,98.25,-27.37,178.81,148.87,36.31,80.62,-114.25,-214.56,-101.69
48,-80.31,-315.87,-287.63,66.87,34.63,13.44,98.31,-27.62,178.75,148.81,36.38,80.69,-114.25,-214.63,-101.81
49,-80.31,-315.81,-287.63,66.87,34.63,13.5,98.37,-27.69,178.62,148.81,36.38,80.75,-114.31,-214.75,-101.87
50,-80.38,-315.81,-287.56,66.94,34.63,13.38,98.44,-27.69,178.56,148.81,36.38,80.75,-114.31,-214.81,-101.94
51,-80.38,-315.75,-287.56,67,34.63,13.38,98.5,-27.75,178.5,148.75,36.38,80.81,-114.31,-214.88,-102
52,-80.44,-315.69,-287.56,67,34.63,13.44,98.56,-27.81,178.44,148.75,36.44,80.81,-114.37,-214.94,-102.06
53,-80.44,-315.69,-287.5,67.06,34.56,13.25,98.62,-27.81,178.38,148.75,36.44,80.87,-114.37,-215,-102.12
54,-80.44,-315.62,-287.44,67,34.56,13.25,98.62,-27.81,178.25,148.75,36.44,80.87,-114.44,-215.06,-102.19
55,-80.44,-315.62,-287.38,67.06,34.63,13.25,98.69,-27.87,178.19,148.75,36.5,80.87,-114.44,-215.12,-102.25
56,-80.44,-315.56,-287.38,67.06,34.56,13.19,98.75,-27.87,178.12,148.69,36.5,80.87,-114.44,-215.19,-102.31
57,-80.44,-315.56,-287.38,67.06,34.63,13.19,98.81,-27.87,178,148.75,36.5,80.94,-114.44,-215.25,-102.38
58,-80.44,-315.56,-287.31,67.12,34.56,13.13,98.87,-27.87,177.94,148.69,36.5,80.94,-114.44,-215.31,-102.38
59,-80.5,-315.5,-287.25,67.06,34.63,13.25,98.87,-28,177.87,148.69,36.5,80.94,-114.5,-215.31,-102.44
60,-80.5,-315.5,-287.25,67.06,34.63,13.25,98.94,-28,177.75,148.69,36.5,80.94,-114.5,-215.37,-102.5
61,-80.5,-315.44,-287.25,67.44,34.63,12.81,99,-28.06,177.69,148.69,36.56,80.94,-114.5,-215.44,-102.5
62,-80.5,-315.44,-287.19,67.75,34.63,12.5,99,-28.06,177.56,148.62,36.56,80.94,-114.5,-215.44,-102.56
63,-80.56,-315.37,-287.19,67.87,34.63,12.31,99.06,-28.06,177.5,148.62,36.56,80.94,-114.5,-215.5,-102.56
64,-80.56,-315.37,-287.12,68,34.63,12.25,99.13,-28.12,177.44,148.62,36.63,81,-114.5,-215.5,-102.62
65,-80.62,-315.37,-287.06,68.06,34.63,12.25,99.13,-28.12,177.31,148.62,36.63,81,-114.5,-215.56,-102.62
66,-80.62,-315.31,-287.06,68.06,34.63,12.19,99.19,-28.19,177.25,148.62,36.63,81,-114.56,-215.56,-102.69
67,-80.62,-315.31,-287.06,68.06,34.63,12.19,99.25,-28.19,177.19,148.56,36.63,81,-114.56,-215.62,-102.69
68,-80.69,-315.31,-287,68.06,34.63,12.19,99.25,-28.19,177.12,148.56,36.63,81,-114.56,-215.62,-102.75
69,-80.69,-315.25,-287,68,34.69,12.25,99.25,-28.19,177.06,148.56,36.63,81,-114.56,-215.62,-102.75
70,-80.62,-315.25,-286.94,67.94,34.69,12.31,99.31,-28.25,176.94,148.56,36.63,81,-114.56,-215.69,-102.81
71,-80.62,-315.25,-286.94,67.87,34.69,12.37,99.37,-28.25,176.87,148.56,36.63,81,-114.56,-215.69,-102.81
72,-80.62,-315.19,-286.87,67.81,34.69,12.44,99.37,-28.25,176.81,148.5,36.63,81,-114.56,-215.69,-102.81
73,-80.62,-315.19,-286.87,67.75,34.69,12.5,99.37,-28.25,176.75,148.5,36.69,81,-114.56,-215.69,-102.81
74,-80.62,-315.12,-286.87,67.62,34.69,12.63,99.37,-28.25,176.69,148.5,36.63,81,-114.56,-215.75,-102.87
75,-80.62,-315.12,-286.81,67.5,34.69,12.69,99.44,-28.25,176.63,148.5,36.69,81,-114.56,-215.75,-102.81
76,-80.62,-315.06,-286.81,67.37,34.69,12.81,99.44,-28.31,176.5,148.5,36.69,80.94,-114.56,-215.75,-102.87
77,-80.62,-315.06,-286.81,67.25,34.75,12.94,99.5,-28.31,176.44,148.5,36.69,80.94,-114.62,-215.75,-102.87
78,-80.69,-315,-286.75,67.12,34.69,13.06,99.5,-28.38,176.37,148.5,36.69,80.94,-114.62,-215.81,-102.87
79,-80.75,-315.06,-286.75,67,34.75,13.13,99.5,-28.31,176.31,148.5,36.69,80.94,-114.62,-215.81,-102.94
80,-80.81,-315,-286.75,66.94,34.75,13.25,99.56,-28.31,176.25,148.5,36.69,80.87,-114.62,-215.81,-102.94
