Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
1,-81.19,-319.87,-289.5,65.06,40.19,13.25,97.56,-23.75,174.44,151.81,35.88,71.37,-114.44,-210.5,-102.56
2,-81.12,-319.81,-289.5,65,40.19,13.25,97.56,-23.69,174.44,151.81,35.88,71.37,-114.37,-210.56,-102.62
3,-81.12,-319.81,-289.5,65,40.19,13.25,97.56,-23.75,174.44,151.81,35.88,71.37,-114.37,-210.56,-102.62
4,-81.12,-319.75,-289.5,65,40.12,13.25,97.56,-23.75,174.5,151.81,35.88,71.37,-114.37,-210.63,-102.75
5,-81.12,-319.75,-289.5,65,40.12,13.25,97.56,-23.75,174.5,151.81,35.88,71.37,-114.37,-210.63,-102.75
6,-81.19,-319.75,-289.5,64.94,40.12,13.25,97.56,-23.75,174.5,151.87,35.88,71.44,-114.37,-210.63,-102.81
7,-81.19,-319.75,-289.5,64.94,40.12,13.31,97.56,-23.81,174.56,151.87,35.81,71.44,-114.37,-210.69,-102.87
8,-81.19,-319.75,-289.56,64.94,40.12,13.25,97.56,-23.81,174.56,151.94,35.81,71.37,-114.31,-210.75,-102.87
9,-81.19,-319.75,-289.56,64.87,40.12,13.31,97.56,-23.81,174.56,151.94,35.81,71.37,-114.37,-210.75,-102.94
10,-81.25,-319.75,-289.56,64.87,40.12,13.31,97.56,-23.87,174.62,151.94,35.81,71.44,-114.31,-210.81,-103
11,-81.25,-319.75,-289.56,64.87,40.12,13.38,97.56,-23.87,174.62,151.94,35.81,71.37,-114.31,-210.81,-103
12,-81.31,-319.81,-289.56,64.87,40.12,13.38,97.56,-23.94,174.69,152,35.81,71.37,-114.31,-210.81,-103.06
13,-81.31,-319.81,-289.56,64.81,40.12,13.38,97.56,-23.94,174.69,152,35.75,71.44,-114.31,-210.94,-103.12
14,-81.31,-319.81,-289.56,64.81,40.12,13.38,97.5,-23.94,174.69,152,35.75,71.44,-114.31,-210.94,-103.12
15,-81.25,-319.81,-289.63,64.81,40.12,13.38,97.56,-23.94,174.75,152.06,35.75,71.37,-114.31,-211,-103.19
16,-81.25,-319.81,-289.63,64.81,40.06,13.44,97.56,-23.94,174.75,152.12,35.75,71.44,-114.31,-211,-103.25
17,-81.19,-319.81,-289.63,64.75,40.12,13.44,97.56,-23.94,174.75,152.06,35.75,71.37,-114.31,-211,-103.31
18,-81.19,-319.81,-289.63,64.75,40.12,13.44,97.5,-24,174.81,152.12,35.75,71.44,-114.31,-211.06,-103.31
19,-81.19,-319.75,-289.56,64.75,40.06,13.44,97.56,-24,174.81,152.12,35.75,71.37,-114.31,-211.06,-103.38
20,-81.12,-319.75,-289.56,64.75,40.06,13.5,97.5,-24.06,174.81,152.12,35.75,71.44,-114.25,-211.12,-103.44
21,-78.19,-315.44,-285.88,65.62,36.69,12.25,97.37,-24.37,174.38,147.5,31.81,75.31,-110.5,-211.56,-101.38
22,-78.75,-315.69,-286.12,64.94,36.13,12.88,97.75,-24.5,174.87,147.75,31.94,75.75,-110.69,-211.69,-101.12
23,-79.25,-315.94,-286.31,64.5,35.69,13.31,98.06,-24.63,175.12,147.94,32.13,76.19,-111,-212.12,-101.19
24,-79.75,-316.19,-286.5,64.19,35.38,13.62,98.37,-24.75,175.31,148.06,32.5,76.56,-111.37,-212.63,-101.25
25,-80.25,-316.38,-286.69,63.94,35.19,13.88,98.62,-24.87,175.38,148.25,32.81,76.94,-111.69,-213,-101.38
26,-80.62,-316.63,-286.81,63.87,35,14,98.87,-25,175.5,148.31,33.13,77.25,-112.19,-213.37,-101.56
27,-80.94,-316.81,-286.94,63.81,34.81,14.06,99.19,-25.06,175.44,148.44,33.56,77.5,-112.56,-213.81,-101.69
28,-81.19,-317,-286.94,63.75,34.75,14.19,99.44,-25.19,175.44,148.5,33.88,77.81,-113,-214.19,-101.81
29,-81.5,-317.19,-287,63.69,34.63,14.31,99.62,-25.25,175.5,148.56,34.19,78.06,-113.37,-214.56,-102
30,-81.69,-317.37,-287.06,63.63,34.5,14.44,99.69,-25.37,175.56,148.62,34.5,78.25,-113.69,-214.81,-102.12
31,-81.94,-317.5,-287.12,63.63,34.44,14.44,99.81,-25.44,175.62,148.62,34.81,78.44,-114,-215,-102.25
32,-82.06,-317.69,-287.12,63.56,34.38,14.56,99.87,-25.56,175.75,148.69,35.13,78.62,-114.25,-215.25,-102.31
33,-82.25,-317.81,-287.19,63.56,34.38,14.63,99.94,-25.62,175.81,148.75,35.38,78.75,-114.56,-215.44,-102.5
34,-82.31,-317.94,-287.25,63.56,34.31,14.63,100,-25.69,175.87,148.81,35.69,78.87,-114.81,-215.69,-102.69
35,-82.5,-318.06,-287.25,63.56,34.25,14.69,100.06,-25.81,176,148.87,35.88,79.06,-115.06,-215.87,-102.87
36,-82.56,-318.19,-287.31,63.56,34.19,14.69,100.19,-25.81,176.06,148.94,36.13,79.12,-115.31,-216.06,-103
37,-82.69,-318.37,-287.38,63.56,34.19,14.75,100.25,-25.94,176.06,149,36.31,79.19,-115.56,-216.25,-103.12
38,-82.81,-318.44,-287.44,63.56,34.13,14.75,100.31,-26,176.12,149,36.5,79.31,-115.75,-216.38,-103.25
39,-82.94,-318.63,-287.5,63.5,34.13,14.75,100.38,-26.06,176.19,149.06,36.69,79.31,-115.94,-216.56,-103.38
40,-83.06,-318.69,-287.56,63.56,34.06,14.81,100.5,-26.12,176.25,149.12,36.81,79.37,-116.12,-216.69,-103.5
41,-83.06,-318.81,-287.56,63.56,34,14.81,100.56,-26.19,176.25,149.19,37,79.44,-116.25,-216.81,-103.62
42,-83.12,-318.94,-287.63,63.56,33.94,14.87,100.62,-26.25,176.25,149.25,37.13,79.5,-116.37,-216.94,-103.69
43,-83.19,-319,-287.63,63.56,33.94,14.87,100.69,-26.31,176.31,149.31,37.25,79.56,-116.5,-217.06,-103.75
44,-83.25,-319.06,-287.69,63.56,33.88,14.87,100.75,-26.37,176.37,149.31,37.38,79.62,-116.69,-217.19,-103.87
45,-83.31,-319.13,-287.69,63.63,33.88,14.87,100.81,-26.44,176.37,149.38,37.5,79.62,-116.81,-217.31,-104
46,-83.44,-319.19,-287.75,63.63,33.88,14.87,100.87,-26.5,176.37,149.38,37.56,79.69,-116.88,-217.37,-104.06
47,-83.5,-319.25,-287.75,63.63,33.88,14.94,100.94,-26.5,176.37,149.44,37.69,79.75,-117,-217.5,-104.12
48,-83.56,-319.25,-287.81,63.69,33.88,14.94,101,-26.56,176.37,149.5,37.75,79.75,-117.06,-217.56,-104.25
49,-83.62,-319.31,-287.81,63.63,33.88,14.94,101.06,-26.62,176.37,149.5,37.81,79.75,-117.13,-217.69,-104.31
50,-83.62,-319.31,-287.88,63.69,33.88,14.94,101.06,-26.69,176.37,149.56,37.88,79.81,-117.25,-217.75,-104.38
51,-83.69,-319.37,-287.88,63.69,33.88,14.87,101.12,-26.62,176.37,149.62,37.94,79.81,-117.31,-217.87,-104.44
52,-83.75,-319.37,-287.88,63.75,33.94,14.87,101.19,-26.69,176.37,149.62,38,79.81,-117.37,-217.87,-104.5
53,-83.75,-319.31,-287.88,63.75,33.88,14.87,101.19,-26.69,176.37,149.69,38.06,79.87,-117.44,-218,-104.56
54,-83.75,-319.37,-287.94,63.75,33.88,14.87,101.19,-26.75,176.31,149.69,38.13,79.87,-117.5,-218.06,-104.69
55,-83.75,-319.31,-287.94,63.81,33.94,14.81,101.25,-26.81,176.31,149.75,38.19,79.87,-117.56,-218.25,-104.75
56,-83.75,-319.31,-287.94,63.81,33.94,14.81,101.25,-26.81,176.25,149.81,38.19,79.87,-117.62,-218.31,-104.87
57,-83.75,-319.31,-287.94,63.81,33.94,14.81,101.31,-26.87,176.25,149.81,38.25,79.94,-117.62,-218.37,-104.94
58,-83.81,-319.31,-288,63.87,33.94,14.81,101.31,-26.87,176.25,149.87,38.31,79.94,-117.69,-218.5,-105
59,-83.81,-319.25,-288,63.87,34,14.75,101.38,-26.87,176.25,149.94,38.31,79.94,-117.75,-218.63,-105.12
60,-83.87,-319.31,-288,63.87,34,14.81,101.38,-26.94,176.25,150,38.38,79.87,-117.75,-218.75,-105.19
61,-83.81,-319.25,-288,63.87,34,14.81,101.38,-27,176.19,150.06,38.38,79.94,-117.81,-218.88,-105.31
62,-83.87,-319.25,-288.06,63.87,34,14.81,101.38,-26.94,176.19,150.12,38.44,79.87,-117.81,-219,-105.37
63,-83.87,-319.25,-288.06,63.87,34.06,14.81,101.44,-27,176.19,150.19,38.44,79.87,-117.87,-219.06,-105.5
64,-83.94,-319.25,-288.12,63.87,34.06,14.81,101.44,-27,176.19,150.25,38.5,79.87,-117.87,-219.25,-105.56
65,-83.94,-319.25,-288.12,63.87,34.06,14.75,101.44,-27.06,176.19,150.31,38.5,79.87,-117.94,-219.25,-105.63
66,-83.94,-319.31,-288.12,63.87,34.06,14.75,101.44,-27.06,176.12,150.38,38.5,79.81,-117.94,-219.37,-105.69
67,-83.94,-319.25,-288.12,63.87,34.13,14.75,101.44,-27.06,176.12,150.44,38.56,79.81,-118,-219.37,-105.75
68,-84,-319.31,-288.19,63.94,34.13,14.75,101.44,-27.06,176.12,150.5,38.56,79.75,-118,-219.5,-105.75
69,-84,-319.25,-288.19,63.87,34.19,14.75,101.44,-27.13,176.12,150.56,38.56,79.81,-118.06,-219.56,-105.87
70,-84.06,-319.25,-288.19,63.94,34.19,14.75,101.44,-27.13,176.12,150.62,38.63,79.75,-118.06,-219.62,-105.87
71,-84.06,-319.25,-288.19,63.87,34.19,14.75,101.5,-27.13,176.12,150.62,38.63,79.75,-118.13,-219.69,-105.87
72,-84.06,-319.31,-288.25,63.94,34.25,14.75,101.5,-27.13,176.12,150.75,38.63,79.75,-118.06,-219.75,-106
73,-84.13,-319.31,-288.25,63.87,34.19,14.75,101.5,-27.19,176.12,150.75,38.63,79.69,-118.13,-219.81,-106
74,-84.13,-319.31,-288.25,63.94,34.25,14.75,101.5,-27.19,176.12,150.81,38.63,79.75,-118.19,-219.87,-106.06
75,-84.13,-319.31,-288.31,63.87,34.25,14.75,101.5,-27.19,176.12,150.87,38.69,79.69,-118.19,-219.87,-106.12
76,-84.13,-319.31,-288.31,63.94,34.31,14.75,101.5,-27.25,176.12,150.87,38.69,79.69,-118.19,-219.87,-106.12
77,-84.13,-319.37,-288.31,63.94,34.25,14.69,101.5,-27.25,176.12,150.94,38.69,79.69,-118.25,-220,-106.19
78,-84.19,-319.37,-288.31,63.94,34.31,14.75,101.5,-27.25,176.12,151,38.63,79.62,-118.25,-220,-106.25
79,-84.19,-319.37,-288.31,63.94,34.31,14.69,101.5,-27.25,176.12,151,38.69,79.69,-118.31,-220.06,-106.25
