Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
15,-81.75,-315.12,-288.06,59,38.63,13,91.06,-24.44,182.37,154.25,37.94,76.06,-115.31,-216.44,-105.69
16,-81.75,-315.19,-288.12,58.94,38.63,13,91.06,-24.37,182.37,154.25,37.94,76.06,-115.25,-216.44,-105.69
17,-81.81,-315.12,-288.06,58.94,38.63,13,91.06,-24.44,182.37,154.31,37.88,76.06,-115.25,-216.5,-105.75
18,-81.81,-315.12,-288.12,58.87,38.63,13,91.06,-24.44,182.37,154.31,37.94,76.06,-115.25,-216.5,-105.75
19,-81.81,-315.12,-288.12,58.94,38.63,13,91.06,-24.44,182.44,154.31,37.88,76,-115.31,-216.5,-105.75
20,-81.87,-315.06,-288.12,58.87,38.63,13,91.12,-24.44,182.44,154.31,37.94,76,-115.25,-216.5,-105.81
21,-79.81,-311.69,-286.06,59.88,38.25,11.81,90.87,-21.12,181.06,148.31,36,76.69,-112.5,-213,-103.56
22,-80.44,-312.06,-286.19,59.75,38.25,11.75,90.87,-21.12,181.19,148.75,35.94,76.62,-112.44,-212.81,-103.19
23,-80.94,-312.38,-286.25,59.63,38.19,11.81,90.87,-21.25,181.31,149.19,36,76.62,-112.56,-212.94,-103.06
24,-81.44,-312.69,-286.37,59.5,38.19,11.88,90.87,-21.37,181.37,149.56,36.06,76.62,-112.62,-213.06,-103
25,-81.87,-312.94,-286.5,59.5,38.19,11.94,90.87,-21.44,181.5,149.81,36.19,76.69,-112.75,-213.06,-102.87
26,-82.25,-313.19,-286.62,59.38,38.19,12,90.87,-21.5,181.56,150.06,36.25,76.69,-112.94,-213.37,-102.94
27,-82.44,-313.44,-286.75,59.31,38.19,12.06,90.87,-21.62,181.69,150.31,36.44,76.75,-113.06,-213.69,-103.12
28,-82.5,-313.62,-286.81,59.25,38.13,12.13,90.87,-21.69,181.69,150.5,36.56,76.75,-113.25,-214,-103.25
29,-82.56,-313.87,-286.94,59.13,38.13,12.19,90.87,-21.81,181.75,150.75,36.75,76.81,-113.37,-214.25,-103.44
30,-82.62,-314.06,-287,59.06,38.13,12.25,90.87,-21.87,181.81,150.94,36.88,76.81,-113.56,-214.5,-103.62
31,-82.62,-314.19,-287.06,59,38.13,12.31,90.94,-21.94,181.87,151.12,37,76.87,-113.75,-214.75,-103.69
32,-82.69,-314.31,-287.12,59,38.06,12.37,90.94,-22.06,181.94,151.31,37.13,76.87,-113.88,-215,-103.87
33,-82.69,-314.44,-287.19,58.94,38.06,12.44,90.94,-22.13,182,151.44,37.25,76.87,-114,-215.12,-104
34,-82.75,-314.63,-287.25,58.87,38.06,12.5,90.94,-22.25,182.06,151.56,37.31,76.87,-114.12,-215.31,-104.06
35,-82.69,-314.69,-287.31,58.81,38.06,12.56,90.94,-22.31,182.06,151.75,37.44,76.87,-114.25,-215.44,-104.19
36,-82.69,-314.81,-287.38,58.75,38.06,12.63,90.94,-22.44,182.12,151.87,37.5,76.94,-114.37,-215.56,-104.25
37,-82.75,-314.88,-287.38,58.75,38.06,12.63,91,-22.5,182.19,152,37.56,76.94,-114.44,-215.69,-104.38
38,-82.75,-315,-287.44,58.69,38.06,12.69,91,-22.56,182.25,152.06,37.63,76.94,-114.56,-215.87,-104.44
39,-82.75,-315.06,-287.5,58.63,38.06,12.69,90.94,-22.62,182.25,152.19,37.69,76.94,-114.62,-215.94,-104.5
40,-82.75,-315.19,-287.5,58.63,38.06,12.75,91,-22.69,182.25,152.31,37.81,76.94,-114.69,-216.06,-104.63
41,-82.81,-315.25,-287.56,58.63,38.06,12.75,91,-22.75,182.31,152.44,37.81,76.94,-114.81,-216.12,-104.63
42,-82.88,-315.31,-287.63,58.56,38,12.81,91,-22.81,182.37,152.5,37.88,76.94,-114.88,-216.25,-104.75
43,-82.88,-315.37,-287.63,58.5,38,12.81,91.06,-22.87,182.37,152.56,37.94,76.94,-114.88,-216.31,-104.81
44,-82.81,-315.44,-287.63,58.5,38,12.88,91,-22.94,182.37,152.69,38,76.94,-115,-216.38,-104.87
45,-82.81,-315.5,-287.69,58.5,38.06,12.88,91,-23,182.44,152.75,38,76.94,-115.06,-216.5,-104.94
46,-82.81,-315.5,-287.69,58.44,38,12.88,91,-23.06,182.44,152.81,38.06,76.94,-115.06,-216.56,-105
47,-82.81,-315.56,-287.75,58.44,38.06,12.94,91,-23.12,182.5,152.87,38.06,76.94,-115.12,-216.63,-105.06
48,-82.88,-315.62,-287.75,58.38,38.06,12.94,91.06,-23.19,182.5,152.94,38.13,76.94,-115.19,-216.69,-105.12
49,-82.88,-315.62,-287.75,58.38,38.06,13,91.06,-23.19,182.56,153,38.13,76.87,-115.19,-216.75,-105.12
50,-82.88,-315.69,-287.75,58.31,38,13,91.06,-23.25,182.56,153.12,38.19,76.87,-115.25,-216.75,-105.25
51,-82.88,-315.69,-287.75,58.31,38,13,91.06,-23.31,182.56,153.19,38.19,76.94,-115.31,-216.81,-105.25
52,-82.94,-315.75,-287.81,58.31,38,13,91.06,-23.31,182.62,153.25,38.19,76.87,-115.31,-216.88,-105.31
53,-82.94,-315.75,-287.81,58.25,38,13,91.06,-23.44,182.62,153.25,38.25,76.87,-115.37,-216.94,-105.37
54,-83,-315.75,-287.81,58.25,38,13,91.06,-23.44,182.69,153.31,38.25,76.87,-115.44,-217,-105.44
55,-83.06,-315.75,-287.81,58.25,38,13,91.12,-23.5,182.69,153.38,38.25,76.87,-115.44,-217.06,-105.44
56,-83,-315.75,-287.88,58.25,38,13.06,91.06,-23.5,182.69,153.44,38.31,76.87,-115.5,-217.13,-105.5
57,-83,-315.75,-287.94,58.19,38,13.06,91.06,-23.5,182.75,153.44,38.31,76.94,-115.56,-217.13,-105.5
58,-83,-315.75,-287.94,58.13,38,13.06,91.06,-23.56,182.75,153.44,38.31,76.94,-115.56,-217.13,-105.56
59,-82.94,-315.69,-287.94,58.13,38,13.06,91.06,-23.62,182.75,153.44,38.31,76.94,-115.56,-217.19,-105.63
60,-82.88,-315.69,-287.94,58.13,38,13.06,91.06,-23.62,182.75,153.44,38.31,77,-115.56,-217.19,-105.63
61,-82.81,-315.62,-287.94,58.06,37.94,13.06,91.12,-23.69,182.81,153.44,38.38,77,-115.62,-217.19,-105.63
62,-82.81,-315.56,-287.94,58.06,38,13.13,91.12,-23.69,182.81,153.44,38.38,77.06,-115.62,-217.25,-105.69
63,-82.81,-315.56,-288,58.06,38,13.13,91.12,-23.75,182.81,153.44,38.38,77.06,-115.69,-217.25,-105.69
64,-82.81,-315.56,-288,58.06,38,13.13,91.06,-23.75,182.81,153.44,38.38,77.06,-115.69,-217.25,-105.75
65,-82.75,-315.5,-288,58,37.94,13.19,91.12,-23.75,182.81,153.44,38.44,77.06,-115.69,-217.31,-105.75
66,-82.75,-315.5,-288,58,38,13.19,91.12,-23.81,182.81,153.44,38.38,77.12,-115.69,-217.37,-105.81
67,-82.75,-315.44,-288,57.94,37.94,13.19,91.12,-23.87,182.81,153.44,38.44,77.06,-115.75,-217.37,-105.81
68,-82.69,-315.44,-288,57.94,37.94,13.19,91.06,-23.87,182.81,153.44,38.44,77.12,-115.75,-217.37,-105.81
69,-82.62,-315.44,-288,57.94,37.94,13.31,91.12,-24,182.81,153.44,38.44,77.12,-115.75,-217.37,-105.87
70,-82.56,-315.37,-288,57.94,37.94,13.25,91.12,-23.94,182.81,153.44,38.44,77.12,-115.75,-217.37,-105.87
71,-82.56,-315.37,-288,57.94,37.94,13.25,91.12,-23.94,182.81,153.5,38.44,77.19,-115.75,-217.37,-105.87
72,-82.62,-315.31,-288,57.88,37.94,13.19,91.06,-23.94,182.81,153.5,38.44,77.19,-115.75,-217.44,-105.94
73,-82.62,-315.31,-288,57.88,37.94,13.25,91.06,-23.94,182.81,153.5,38.44,77.19,-115.75,-217.44,-105.94
74,-82.62,-315.31,-288,57.81,37.94,13.25,91.12,-23.94,182.88,153.5,38.44,77.19,-115.75,-217.44,-105.94
75,-82.69,-315.31,-288,57.81,37.94,13.25,91.12,-24,182.88,153.5,38.44,77.19,-115.81,-217.5,-106
76,-82.69,-315.31,-288,57.81,37.94,13.25,91.12,-24,182.81,153.5,38.44,77.19,-115.75,-217.5,-106
77,-82.69,-315.31,-288,57.81,37.94,13.25,91.12,-24.06,182.88,153.5,38.44,77.19,-115.75,-217.5,-106.06
78,-82.62,-315.25,-288,57.81,37.94,13.44,91.12,-24.25,182.88,153.5,38.44,77.19,-115.81,-217.5,-106.06
79,-82.62,-315.25,-288,57.81,37.94,13.38,91.12,-24.12,182.88,153.56,38.44,77.19,-115.81,-217.5,-106.06
80,-82.62,-315.25,-288,57.81,37.94,13.31,91.12,-24.12,182.81,153.56,38.5,77.19,-115.81,-217.56,-106.12
