Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
46,-81.56,-316.75,-215.44,61.69,-19.19,24.87,106.5,-22.81,129.94,131.75,34.81,20.69,-124.19,-149,-64.19
47,-81.5,-316.81,-215.5,61.63,-19.12,24.94,106.44,-22.87,130,131.87,34.94,20.69,-124.38,-149.19,-64.25
48,-81.44,-316.81,-215.56,61.63,-19.06,25,106.37,-22.94,130.06,131.94,35.06,20.75,-124.5,-149.25,-64.25
49,-81.44,-316.94,-215.56,61.63,-19.06,25,106.37,-23.06,130.12,132.06,35.19,20.81,-124.69,-149.38,-64.31
50,-81.5,-316.94,-215.56,61.56,-19.06,25.06,106.37,-23.12,130.19,132.12,35.25,20.81,-124.81,-149.5,-64.31
51,-81.56,-317,-215.62,61.5,-19.06,25.12,106.31,-23.19,130.25,132.25,35.38,20.81,-124.94,-149.56,-64.37
52,-81.56,-317,-215.62,61.44,-19.12,25.19,106.37,-23.25,130.31,132.31,35.5,20.88,-125.12,-149.62,-64.37
53,-81.56,-317.06,-215.69,61.44,-19.12,25.19,106.37,-23.31,130.37,132.37,35.56,20.94,-125.25,-149.69,-64.37
54,-81.56,-317.06,-215.69,61.44,-19.12,25.25,106.37,-23.38,130.37,132.44,35.63,20.94,-125.38,-149.75,-64.37
55,-81.56,-317.13,-215.69,61.37,-19.06,25.31,106.31,-23.44,130.44,132.56,35.75,20.94,-125.5,-149.87,-64.37
56,-81.56,-317.25,-215.69,61.37,-19.12,25.31,106.31,-23.5,130.5,132.56,35.81,21,-125.62,-149.94,-64.44
57,-81.69,-317.25,-215.75,61.31,-19.12,25.37,106.31,-23.56,130.56,132.69,35.88,20.94,-125.75,-150.06,-64.44
58,-81.75,-317.31,-215.75,61.31,-19.12,25.37,106.25,-23.62,130.63,132.75,35.94,21,-125.81,-150.12,-64.5
59,-81.81,-317.37,-215.75,61.31,-19,25.44,106.19,-23.62,130.69,132.81,36,21,-125.94,-150.19,-64.5
60,-81.81,-317.37,-215.81,61.25,-19.06,25.44,106.25,-23.62,130.69,132.87,36.06,21,-126,-150.25,-64.5
61,-81.87,-317.44,-215.81,61.25,-19.12,25.44,106.31,-23.69,130.75,132.94,36.13,21,-126.12,-150.31,-64.5
62,-81.87,-317.37,-215.81,61.25,-19.06,25.5,106.25,-23.75,130.81,133,36.19,21.06,-126.19,-150.38,-64.5
63,-81.87,-317.37,-215.81,61.19,-19.12,25.5,106.31,-23.75,130.87,133,36.19,21.06,-126.25,-150.44,-64.56
64,-81.87,-317.44,-215.81,61.19,-19.06,25.56,106.19,-23.75,130.87,133.06,36.31,21.06,-126.38,-150.5,-64.56
65,-81.81,-317.44,-215.87,61.19,-19.12,25.56,106.25,-23.81,130.87,133.12,36.31,21.06,-126.44,-150.56,-64.56
66,-81.81,-317.5,-215.87,61.19,-19.12,25.56,106.25,-23.87,130.94,133.12,36.38,21.12,-126.5,-150.62,-64.56
67,-81.81,-317.56,-215.87,61.13,-19.12,25.62,106.25,-23.87,131,133.19,36.44,21.12,-126.56,-150.69,-64.56
68,-81.87,-317.56,-215.87,61.13,-19.06,25.56,106.12,-23.87,131.06,133.25,36.44,21.19,-126.62,-150.75,-64.62
69,-81.81,-317.62,-215.87,61.13,-19.06,25.62,106.19,-23.94,131.06,133.31,36.5,21.19,-126.69,-150.81,-64.62
70,-81.87,-317.62,-215.87,61.13,-19.06,25.62,106.19,-23.94,131.12,133.37,36.5,21.19,-126.75,-150.81,-64.62
71,-81.87,-317.69,-215.94,61.13,-19.06,25.69,106.19,-24,131.12,133.37,36.56,21.12,-126.81,-150.87,-64.62
72,-81.87,-317.69,-215.94,61.13,-19.12,25.69,106.19,-24,131.19,133.37,36.56,21.19,-126.81,-150.94,-64.69
73,-81.87,-317.75,-215.87,61.06,-19.06,25.69,106.12,-24,131.19,133.44,36.63,21.19,-126.87,-151,-64.69
74,-81.87,-317.75,-215.87,61.06,-19.06,25.69,106.12,-24.06,131.19,133.44,36.63,21.19,-126.94,-151,-64.69
75,-81.94,-317.75,-215.94,61.06,-19.12,25.69,106.19,-24.06,131.25,133.5,36.63,21.25,-126.94,-151.06,-64.69
76,-81.87,-317.75,-215.94,61.06,-19.06,25.69,106.12,-24.12,131.25,133.5,36.69,21.25,-127,-151.12,-64.75
77,-81.94,-317.75,-215.94,61.06,-19.06,25.75,106.06,-24.12,131.31,133.56,36.69,21.25,-127.06,-151.12,-64.75
78,-81.94,-317.69,-215.94,61.06,-19,25.75,106.06,-24.12,131.31,133.56,36.69,21.25,-127.06,-151.19,-64.75
79,-81.94,-317.75,-215.94,61.06,-19.06,25.69,106.06,-24.12,131.31,133.56,36.75,21.31,-127.12,-151.25,-64.81
80,-81.94,-317.75,-215.94,61.06,-19.06,25.69,106.06,-24.12,131.37,133.56,36.75,21.31,-127.12,-151.25,-64.81
