Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
71,-79.37,-318.69,-218,59.06,-18.56,26.12,102.38,-22.19,138.81,135.12,34.88,22.87,-126.25,-150.87,-64.56
72,-79.31,-318.69,-218,59,-18.62,26.12,102.38,-22.25,138.81,135.12,34.88,22.87,-126.31,-150.94,-64.62
73,-79.31,-318.63,-217.94,59,-18.56,26.19,102.31,-22.25,138.81,135.19,34.88,22.87,-126.31,-151,-64.62
74,-79.31,-318.63,-217.94,59,-18.56,26.19,102.25,-22.31,138.81,135.25,34.94,22.87,-126.31,-151.06,-64.62
75,-79.37,-318.63,-217.94,58.94,-18.56,26.19,102.25,-22.37,138.81,135.25,34.94,22.87,-126.31,-151.06,-64.69
76,-79.37,-318.56,-217.94,58.94,-18.56,26.25,102.25,-22.44,138.81,135.31,34.94,22.87,-126.38,-151.12,-64.69
77,-79.37,-318.56,-217.87,58.94,-18.56,26.25,102.25,-22.44,138.81,135.31,34.94,22.87,-126.38,-151.19,-64.69
78,-79.37,-318.56,-217.87,58.87,-18.62,26.31,102.25,-22.5,138.81,135.37,34.94,22.87,-126.38,-151.25,-64.75
79,-79.37,-318.56,-217.87,58.87,-18.62,26.31,102.25,-22.56,138.81,135.37,35,22.87,-126.44,-151.25,-64.75
80,-79.37,-318.5,-217.87,58.87,-18.56,26.37,102.25,-22.56,138.81,135.44,35,22.94,-126.44,-151.31,-64.75
