Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
63,-83.44,-331.63,-285.81,72.06,30.94,14.81,105.12,-23.87,170.81,148.94,34.06,65.31,-118.56,-206.25,-103.44
64,-83.44,-331.69,-285.81,72.06,31.06,14.81,105.19,-23.94,170.87,149.06,34.13,65.25,-118.62,-206.38,-103.5
65,-83.44,-331.81,-285.88,72.06,31.06,14.81,105.25,-23.94,170.94,149.19,34.13,65.19,-118.69,-206.5,-103.56
66,-83.44,-331.87,-285.94,72.06,31,14.81,105.25,-23.94,170.94,149.38,34.19,65.12,-118.81,-206.56,-103.62
67,-83.37,-331.94,-285.94,72.06,31,14.81,105.31,-23.94,170.94,149.5,34.25,65.06,-118.87,-206.69,-103.62
68,-83.44,-332,-286.06,72.06,31.12,14.81,105.25,-23.94,171,149.62,34.31,65.06,-118.94,-206.81,-103.69
69,-83.44,-332.12,-286.06,72.06,31.12,14.81,105.19,-23.94,171.06,149.75,34.38,65,-119,-206.87,-103.75
70,-83.37,-332.19,-286.12,72.06,31.06,14.81,105.25,-23.94,171.13,149.87,34.44,65,-119.06,-207,-103.81
71,-83.44,-332.25,-286.12,72.06,31,14.81,105.31,-23.94,171.13,149.94,34.44,64.94,-119.13,-207.12,-103.87
72,-83.5,-332.25,-286.19,72,31,14.81,105.37,-23.94,171.19,150.06,34.5,64.94,-119.19,-207.25,-103.94
73,-83.5,-332.37,-286.25,72.06,31,14.81,105.37,-24,171.25,150.19,34.5,64.94,-119.25,-207.31,-104
74,-83.44,-332.44,-286.25,72.06,31,14.81,105.37,-24,171.25,150.25,34.56,64.87,-119.25,-207.37,-104
75,-83.44,-332.5,-286.31,72.06,31,14.81,105.37,-24,171.31,150.31,34.63,64.87,-119.37,-207.5,-104.12
76,-83.37,-332.56,-286.37,72.06,31.06,14.81,105.37,-24,171.37,150.44,34.63,64.81,-119.37,-207.56,-104.12
77,-83.31,-332.62,-286.37,72,31.06,14.81,105.37,-24,171.31,150.5,34.63,64.81,-119.44,-207.62,-104.19
78,-83.31,-332.69,-286.44,72,31.06,14.81,105.37,-24.06,171.37,150.62,34.69,64.75,-119.44,-207.75,-104.25
79,-83.31,-332.75,-286.5,72,31.06,14.81,105.37,-24,171.44,150.69,34.75,64.75,-119.5,-207.81,-104.31
80,-83.31,-332.81,-286.5,72,31.06,14.75,105.31,-24.06,171.5,150.81,34.75,64.75,-119.56,-207.87,-104.31
