Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
1,-78.87,-328.62,-288.12,72.37,37.5,13.81,102.12,-23.25,170.56,150.94,31.44,63.25,-113.75,-203.88,-102.62
2,-78.94,-328.62,-288.12,72.37,37.44,13.88,102.12,-23.25,170.56,150.94,31.44,63.25,-113.69,-203.94,-102.69
3,-78.94,-328.62,-288.12,72.37,37.44,13.88,102.12,-23.25,170.56,151,31.44,63.19,-113.69,-204,-102.75
4,-78.94,-328.62,-288.12,72.31,37.44,13.88,102.12,-23.31,170.56,151,31.37,63.19,-113.69,-204,-102.75
5,-78.87,-328.62,-288.12,72.31,37.44,13.88,102.12,-23.31,170.56,151,31.44,63.19,-113.69,-204,-102.81
6,-78.81,-328.56,-288.12,72.31,37.44,13.88,102.12,-23.31,170.5,151.06,31.44,63.19,-113.69,-204.06,-102.81
7,-78.81,-328.56,-288.12,72.31,37.44,13.94,102.19,-23.31,170.5,151,31.44,63.25,-113.69,-204.06,-102.87
8,-78.81,-328.56,-288.12,72.31,37.44,13.94,102.19,-23.31,170.56,151,31.44,63.25,-113.62,-204.06,-102.87
9,-78.81,-328.5,-288.12,72.25,37.44,13.94,102.12,-23.31,170.56,151,31.37,63.25,-113.62,-204.13,-102.94
10,-78.81,-328.5,-288.12,72.25,37.44,13.94,102.19,-23.31,170.56,151,31.44,63.25,-113.62,-204.13,-102.94
11,-78.81,-328.5,-288.12,72.25,37.38,14,102.19,-23.38,170.56,151.06,31.37,63.25,-113.62,-204.13,-103
12,-78.81,-328.44,-288.12,72.25,37.38,14,102.12,-23.38,170.56,151.06,31.37,63.19,-113.56,-204.19,-103.06
13,-78.81,-328.44,-288.12,72.19,37.44,14,102.19,-23.38,170.56,151.06,31.37,63.25,-113.62,-204.19,-103.06
14,-78.81,-328.5,-288.06,72.25,37.38,14,102.19,-23.38,170.56,151,31.37,63.25,-113.62,-204.19,-103.06
15,-78.81,-328.44,-288.12,72.19,37.38,14,102.19,-23.38,170.5,151,31.37,63.25,-113.62,-204.19,-103.12
16,-78.75,-328.44,-288.12,72.19,37.38,14,102.19,-23.44,170.56,151,31.37,63.25,-113.56,-204.25,-103.12
17,-78.81,-328.44,-288.12,72.19,37.38,14,102.19,-23.44,170.56,151,31.37,63.25,-113.62,-204.25,-103.19
18,-78.81,-328.44,-288.12,72.19,37.38,14.06,102.19,-23.44,170.56,151,31.37,63.25,-113.56,-204.25,-103.25
19,-78.81,-328.44,-288.12,72.12,37.38,14,102.19,-23.44,170.56,151,31.37,63.25,-113.56,-204.25,-103.25
20,-78.81,-328.37,-288.12,72.19,37.38,14.06,102.19,-23.44,170.56,151,31.37,63.25,-113.5,-204.31,-103.31
21,-73.5,-321.94,-282.06,77.81,34.5,8.94,103.75,-19.44,166.81,140.75,27.13,66.94,-107.94,-202.31,-101.06
22,-75.06,-322.31,-282.12,76.94,34.19,9.63,103.87,-19.81,167.19,141.44,27.06,66.81,-108.06,-201.12,-99.5
23,-76.44,-322.75,-282.25,76.25,34,10.19,103.94,-20.12,167.5,142.06,27.19,66.81,-108.37,-200.69,-98.69
24,-77.62,-323.19,-282.44,75.81,33.88,10.63,104,-20.37,167.75,142.62,27.44,66.81,-108.75,-200.56,-98.25
25,-78.62,-323.62,-282.62,75.37,33.81,10.81,104.06,-20.44,167.94,143.13,27.69,66.81,-109.19,-200.69,-98.12
26,-79.37,-324,-282.75,75.06,33.75,11.06,104.12,-20.5,168.13,143.56,28.06,66.81,-109.63,-200.94,-98.06
27,-79.94,-324.44,-282.94,74.87,33.69,11.19,104.19,-20.56,168.31,144,28.44,66.87,-110.12,-201.25,-98.19
28,-80.56,-324.81,-283.06,74.62,33.63,11.38,104.25,-20.69,168.44,144.31,28.87,66.94,-110.56,-201.62,-98.37
29,-81.19,-325.13,-283.25,74.37,33.56,11.5,104.31,-20.75,168.56,144.62,29.25,67,-110.94,-202.06,-98.62
30,-81.75,-325.44,-283.5,74.12,33.56,11.63,104.31,-20.81,168.69,144.87,29.69,67.12,-111.31,-202.5,-99
31,-82.19,-325.81,-283.75,73.94,33.56,11.75,104.38,-20.88,168.81,145.12,30.06,67.19,-111.75,-202.94,-99.31
32,-82.5,-326.06,-284.06,73.81,33.56,11.88,104.44,-20.88,168.94,145.38,30.5,67.19,-112.19,-203.37,-99.69
33,-82.69,-326.37,-284.31,73.62,33.56,11.94,104.44,-21,169.06,145.56,30.81,67.31,-112.62,-203.75,-99.94
34,-82.94,-326.69,-284.62,73.5,33.56,12,104.44,-21,169.25,145.69,31.12,67.37,-113,-204.13,-100.19
35,-83,-327,-284.87,73.37,33.56,12.06,104.44,-21.06,169.37,145.87,31.44,67.5,-113.37,-204.44,-100.44
36,-83.12,-327.25,-285.06,73.31,33.5,12.13,104.5,-21.06,169.5,145.94,31.69,67.56,-113.75,-204.69,-100.69
37,-83.25,-327.5,-285.25,73.19,33.56,12.19,104.5,-21.12,169.69,146,32,67.69,-114.12,-204.94,-100.87
38,-83.5,-327.62,-285.5,73.12,33.56,12.25,104.5,-21.12,169.81,146.06,32.19,67.81,-114.37,-205.25,-101.19
39,-83.69,-327.62,-285.69,73,33.5,12.31,104.5,-21.12,169.94,146.13,32.44,67.87,-114.75,-205.56,-101.44
40,-83.87,-327.69,-285.88,72.94,33.5,12.44,104.56,-21.19,170.12,146.19,32.69,67.94,-115,-205.87,-101.75
41,-84,-327.62,-286,72.87,33.56,12.44,104.56,-21.19,170.19,146.25,32.88,67.94,-115.31,-206.13,-101.94
42,-84.06,-327.62,-286.19,72.81,33.63,12.56,104.44,-21.25,170.38,146.37,33.13,67.94,-115.56,-206.38,-102.19
43,-84.06,-327.69,-286.31,72.75,33.63,12.63,104.5,-21.31,170.44,146.44,33.31,68,-115.81,-206.56,-102.38
44,-84,-327.75,-286.44,72.62,33.56,12.69,104.5,-21.31,170.56,146.56,33.44,68,-116.06,-206.75,-102.5
45,-84,-327.87,-286.56,72.62,33.56,12.75,104.56,-21.37,170.62,146.69,33.63,68,-116.31,-206.94,-102.62
46,-83.94,-327.94,-286.62,72.56,33.63,12.81,104.56,-21.44,170.69,146.81,33.81,68,-116.5,-207.12,-102.75
47,-84,-328.06,-286.69,72.5,33.56,12.88,104.56,-21.5,170.75,146.87,33.94,68,-116.69,-207.25,-102.87
48,-84,-328.19,-286.81,72.5,33.56,12.94,104.56,-21.5,170.81,147,34.06,68,-116.88,-207.37,-103
49,-84,-328.31,-286.87,72.44,33.56,12.94,104.63,-21.56,170.87,147.13,34.25,68,-117.06,-207.5,-103.06
50,-83.94,-328.44,-286.94,72.37,33.56,13,104.63,-21.62,170.94,147.25,34.31,68,-117.19,-207.62,-103.12
51,-83.94,-328.5,-287.06,72.37,33.56,13,104.63,-21.69,170.94,147.37,34.44,68,-117.31,-207.75,-103.19
52,-83.94,-328.56,-287.12,72.31,33.56,13.06,104.63,-21.69,171.06,147.44,34.56,68,-117.44,-207.87,-103.25
53,-84,-328.69,-287.19,72.25,33.56,13.13,104.63,-21.69,171.06,147.56,34.63,68,-117.56,-207.94,-103.31
54,-84.06,-328.81,-287.31,72.25,33.56,13.19,104.63,-21.75,171.13,147.69,34.69,68,-117.69,-208.06,-103.44
55,-84.19,-328.88,-287.31,72.19,33.56,13.19,104.69,-21.75,171.25,147.81,34.75,68,-117.81,-208.19,-103.5
56,-84.31,-328.94,-287.44,72.19,33.63,13.19,104.69,-21.81,171.31,147.87,34.81,67.94,-117.94,-208.31,-103.56
57,-84.37,-329,-287.5,72.12,33.63,13.25,104.69,-21.87,171.44,148,34.88,68,-118,-208.44,-103.69
58,-84.31,-329.06,-287.56,72.19,33.56,13.25,104.69,-21.87,171.44,148.13,35,68,-118.13,-208.5,-103.69
59,-84.25,-329.19,-287.56,72.44,33.63,13,104.69,-21.94,171.44,148.19,35.06,68,-118.25,-208.63,-103.75
60,-84.25,-329.25,-287.63,72.94,33.63,12.37,104.69,-21.94,171.5,148.31,35.13,67.94,-118.31,-208.69,-103.81
61,-84.13,-329.31,-287.69,74.25,33.63,11.12,104.69,-21.94,171.56,148.38,35.19,67.94,-118.37,-208.75,-103.87
62,-84.13,-329.38,-287.69,74.12,33.63,11.31,104.69,-22,171.56,148.56,35.25,67.94,-118.44,-208.81,-103.87
63,-84.13,-329.5,-287.75,73.81,33.81,11.56,104.56,-22.06,171.62,148.62,35.25,67.87,-118.5,-208.94,-103.94
64,-84.13,-329.56,-287.75,75.06,33.81,10.25,104.5,-22.06,171.62,148.75,35.31,67.94,-118.56,-209,-104
65,-84.13,-329.69,-287.81,77.06,33.81,8.38,104.56,-22.13,171.69,148.81,35.38,67.94,-118.62,-209.12,-104
66,-84.19,-329.75,-287.81,77.69,33.75,7.75,104.63,-22.19,171.75,148.94,35.38,67.87,-118.69,-209.25,-104.06
67,-84.19,-329.87,-287.88,77.94,33.75,7.5,104.63,-22.19,171.75,149,35.44,67.94,-118.75,-209.31,-104.12
68,-84.25,-329.94,-287.94,77.94,33.75,7.5,104.63,-22.25,171.81,149.12,35.44,67.94,-118.81,-209.44,-104.12
69,-84.25,-330,-287.94,77.87,33.75,7.56,104.63,-22.25,171.87,149.19,35.5,67.94,-118.87,-209.5,-104.19
70,-84.19,-330,-288,77.75,33.75,7.69,104.69,-22.25,171.87,149.25,35.5,68,-118.94,-209.56,-104.25
71,-84.19,-330.06,-288,77.56,33.75,7.87,104.63,-22.31,171.94,149.31,35.56,68,-118.94,-209.69,-104.25
72,-84.06,-330.19,-288.06,77.37,33.75,8.06,104.69,-22.25,171.94,149.38,35.56,68,-119,-209.75,-104.25
73,-84.06,-330.25,-288.06,77.25,33.75,8.19,104.69,-22.37,172,149.44,35.63,68,-119.06,-209.81,-104.25
74,-84.06,-330.37,-288.12,77.06,33.69,8.38,104.69,-22.31,172,149.56,35.63,68.06,-119.06,-209.87,-104.31
75,-84,-330.44,-288.12,76.94,33.81,8.5,104.63,-22.37,172.06,149.62,35.69,68,-119.13,-210,-104.31
76,-83.94,-330.5,-288.19,76.87,33.81,8.63,104.63,-22.44,172.06,149.69,35.69,68.12,-119.19,-210,-104.38
77,-83.94,-330.62,-288.19,76.75,33.81,8.69,104.63,-22.44,172.06,149.75,35.69,68.06,-119.19,-210.13,-104.38
78,-83.94,-330.69,-288.19,76.69,33.88,8.75,104.63,-22.5,172.06,149.81,35.75,68.12,-119.25,-210.19,-104.44
79,-83.87,-330.81,-288.25,76.62,33.75,8.81,104.69,-22.56,172.13,149.87,35.75,68.12,-119.25,-210.31,-104.44
80,-83.87,-330.87,-288.25,76.56,33.69,8.88,104.75,-22.56,172.13,149.94,35.81,68.12,-119.25,-210.31,-104.5
