Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
1,-77.44,-329.44,-260.81,70.87,11.44,22.5,103.81,-27.44,162.06,145.38,27.69,44.19,-113.75,-176.69,-88.81
2,-77.56,-329.44,-260.81,70.87,11.5,22.5,103.75,-27.44,162.12,145.38,27.69,44.19,-113.75,-176.69,-88.87
3,-77.62,-329.44,-260.88,70.81,11.5,22.5,103.81,-27.44,162.12,145.38,27.69,44.19,-113.81,-176.75,-88.94
4,-77.69,-329.5,-260.81,70.87,11.5,22.5,103.75,-27.5,162.12,145.44,27.69,44.13,-113.81,-176.75,-88.94
5,-77.75,-329.5,-260.88,70.81,11.38,22.5,103.81,-27.44,162.12,145.5,27.69,44.13,-113.81,-176.81,-89.06
6,-77.81,-329.56,-260.88,70.81,11.44,22.5,103.81,-27.5,162.12,145.5,27.69,44.06,-113.88,-176.81,-89.06
7,-77.81,-329.56,-260.88,70.81,11.56,22.5,103.75,-27.5,162.12,145.56,27.69,44.06,-113.81,-176.87,-89.13
8,-77.87,-329.63,-260.88,70.81,11.5,22.44,103.81,-27.5,162.12,145.62,27.75,44,-113.88,-176.94,-89.19
9,-77.81,-329.63,-260.88,70.81,11.5,22.5,103.81,-27.5,162.19,145.62,27.75,44,-113.88,-176.94,-89.25
10,-77.81,-329.63,-260.88,70.81,11.5,22.44,103.81,-27.5,162.19,145.69,27.75,43.94,-113.88,-177,-89.31
11,-77.81,-329.63,-260.88,70.81,11.63,22.44,103.81,-27.5,162.12,145.69,27.75,43.94,-113.88,-177,-89.31
12,-77.75,-329.63,-260.88,70.81,11.56,22.37,103.81,-27.5,162.12,145.75,27.75,43.94,-113.88,-177.06,-89.37
13,-77.75,-329.63,-260.88,70.81,11.5,22.37,103.87,-27.5,162.12,145.81,27.81,43.94,-113.88,-177.12,-89.44
