Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
1,-82.62,-308.06,-284.56,52.5,35.81,12.25,88.87,-24.12,184.25,154.19,39.31,77.87,-115.81,-216.69,-104.87
2,-82.62,-308.06,-284.56,52.5,35.81,12.31,88.87,-24.12,184.25,154.25,39.31,77.87,-115.81,-216.75,-104.94
3,-82.69,-308.13,-284.62,52.44,35.81,12.31,88.81,-24.12,184.31,154.25,39.31,77.81,-115.81,-216.75,-105
4,-82.69,-308.13,-284.62,52.44,35.81,12.31,88.87,-24.12,184.25,154.25,39.31,77.81,-115.75,-216.81,-105
5,-82.69,-308.13,-284.56,52.44,35.81,12.31,88.87,-24.12,184.31,154.25,39.31,77.81,-115.81,-216.81,-105
6,-82.69,-308.13,-284.56,52.44,35.75,12.31,88.87,-24.12,184.31,154.31,39.31,77.81,-115.75,-216.81,-105.06
7,-82.69,-308.13,-284.62,52.38,35.75,12.31,88.87,-24.12,184.31,154.31,39.25,77.81,-115.75,-216.88,-105.06
8,-82.69,-308.13,-284.62,52.38,35.75,12.31,88.87,-24.12,184.37,154.31,39.31,77.81,-115.81,-216.88,-105.12
9,-82.69,-308.13,-284.62,52.38,35.75,12.31,88.87,-24.19,184.37,154.31,39.31,77.81,-115.81,-216.88,-105.12
10,-82.69,-308.13,-284.62,52.38,35.75,12.31,88.87,-24.12,184.37,154.31,39.31,77.81,-115.81,-216.88,-105.19
11,-82.62,-308.06,-284.62,52.38,35.75,12.31,88.87,-24.19,184.37,154.38,39.31,77.81,-115.81,-216.94,-105.19
12,-82.56,-308.06,-284.62,52.38,35.75,12.31,88.87,-24.19,184.37,154.38,39.31,77.81,-115.81,-216.94,-105.25
13,-82.56,-308.06,-284.62,52.38,35.75,12.31,88.87,-24.19,184.37,154.38,39.31,77.81,-115.81,-217,-105.25
14,-82.5,-308.06,-284.62,52.31,35.69,12.31,88.87,-24.19,184.37,154.38,39.31,77.81,-115.75,-217,-105.25
15,-82.5,-308,-284.62,52.31,35.75,12.31,88.87,-24.19,184.37,154.38,39.25,77.81,-115.75,-217,-105.31
16,-82.44,-308,-284.62,52.31,35.69,12.31,88.87,-24.19,184.37,154.38,39.31,77.81,-115.75,-217,-105.31
17,-82.44,-307.94,-284.62,52.31,35.69,12.37,88.87,-24.19,184.37,154.44,39.31,77.81,-115.75,-217.06,-105.31
