Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
1,-78.75,-328.94,-248.56,69.37,0.44,22.81,103.56,-26.87,160.69,144.81,27.94,39.56,-116.37,-172.19,-85.25
2,-78.81,-329,-248.56,69.37,0.44,22.81,103.62,-26.94,160.69,144.75,27.87,39.56,-116.44,-172.25,-85.25
3,-78.81,-329,-248.62,69.37,0.44,22.81,103.62,-26.94,160.69,144.81,27.94,39.56,-116.37,-172.25,-85.31
4,-78.81,-329,-248.62,69.31,0.44,22.81,103.62,-26.94,160.69,144.81,27.87,39.56,-116.44,-172.31,-85.44
5,-78.87,-329,-248.62,69.37,0.5,22.81,103.62,-26.94,160.75,144.87,27.87,39.5,-116.37,-172.37,-85.5
6,-78.94,-329.06,-248.62,69.31,0.44,22.81,103.62,-26.94,160.75,144.94,27.87,39.5,-116.44,-172.37,-85.5
7,-78.94,-329.06,-248.69,69.31,0.44,22.81,103.69,-26.94,160.75,144.94,27.87,39.5,-116.37,-172.44,-85.56
8,-79,-329.06,-248.69,69.31,0.44,22.81,103.69,-26.94,160.81,145,27.87,39.5,-116.44,-172.5,-85.69
9,-79.06,-329.06,-248.69,69.31,0.5,22.81,103.62,-27,160.81,145,27.87,39.44,-116.44,-172.56,-85.75
10,-79,-329.06,-248.75,69.31,0.5,22.87,103.62,-26.94,160.81,145,27.87,39.44,-116.44,-172.62,-85.75
11,-79,-329.06,-248.75,69.31,0.5,22.87,103.62,-27,160.81,145.06,27.87,39.44,-116.44,-172.62,-85.81
12,-79,-329.13,-248.75,69.31,0.5,22.81,103.62,-27,160.88,145.06,27.94,39.44,-116.44,-172.62,-85.87
13,-78.94,-329.06,-248.75,69.31,0.5,22.81,103.69,-27,160.81,145.06,27.87,39.38,-116.44,-172.69,-85.94
14,-78.94,-329.13,-248.75,69.31,0.5,22.81,103.69,-27,160.88,145.12,27.87,39.38,-116.44,-172.75,-86.06
15,-79,-329.13,-248.75,69.25,0.5,22.81,103.69,-27,160.88,145.12,27.94,39.38,-116.44,-172.75,-86.06
16,-79,-329.13,-248.81,69.25,0.5,22.81,103.62,-27,160.88,145.19,27.87,39.38,-116.5,-172.81,-86.12
17,-78.94,-329.13,-248.81,69.25,0.5,22.81,103.69,-27,160.88,145.19,27.94,39.31,-116.5,-172.81,-86.12
18,-78.94,-329.13,-248.81,69.31,0.5,22.81,103.69,-27,160.88,145.19,27.94,39.31,-116.44,-172.87,-86.19
