Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
1,-83.56,-307.12,-276.12,51.81,28.44,11.38,84.19,-22.75,187.31,153.94,41.94,79.87,-116.81,-219.5,-105.87
2,-83.56,-307.19,-276.12,51.81,28.44,11.44,84.19,-22.75,187.37,153.94,41.94,79.87,-116.81,-219.56,-105.94
3,-83.56,-307.19,-276.12,51.81,28.44,11.44,84.19,-22.81,187.44,153.94,41.88,79.87,-116.81,-219.56,-106
4,-83.56,-307.19,-276.19,51.81,28.44,11.44,84.19,-22.81,187.44,154,41.88,79.87,-116.81,-219.62,-106
5,-83.56,-307.12,-276.12,51.75,28.44,11.44,84.19,-22.87,187.44,154,41.88,79.94,-116.81,-219.69,-106.06
6,-83.5,-307.12,-276.19,51.75,28.44,11.5,84.19,-22.87,187.44,154,41.88,79.94,-116.81,-219.69,-106.06
7,-83.5,-307.12,-276.19,51.75,28.44,11.5,84.19,-22.87,187.5,154.06,41.88,79.94,-116.75,-219.75,-106.19
8,-83.5,-307.12,-276.19,51.75,28.44,11.44,84.19,-22.87,187.5,154.06,41.88,79.94,-116.75,-219.75,-106.19
9,-83.5,-307.12,-276.19,51.75,28.44,11.5,84.13,-22.94,187.5,154.06,41.88,79.94,-116.75,-219.75,-106.25
10,-83.5,-307.12,-276.19,51.69,28.38,11.5,84.19,-22.94,187.56,154.12,41.88,79.94,-116.75,-219.81,-106.25
11,-83.5,-307.12,-276.19,51.69,28.38,11.5,84.19,-23,187.56,154.12,41.88,79.94,-116.75,-219.81,-106.25
12,-83.44,-307.06,-276.19,51.69,28.38,11.5,84.19,-23,187.56,154.19,41.88,79.94,-116.69,-219.81,-106.31
13,-83.37,-307.06,-276.19,51.69,28.38,11.5,84.13,-23,187.56,154.19,41.88,79.94,-116.69,-219.87,-106.37
14,-83.37,-307.06,-276.12,51.69,28.38,11.56,84.13,-23.06,187.62,154.19,41.88,79.94,-116.69,-219.87,-106.37
15,-83.37,-307.06,-276.19,51.69,28.38,11.56,84.13,-23.06,187.62,154.25,41.88,79.94,-116.69,-219.94,-106.37
16,-83.37,-307.06,-276.19,51.69,28.44,11.56,84.13,-23.06,187.62,154.25,41.88,79.94,-116.62,-219.94,-106.44
17,-83.37,-307.06,-276.12,51.63,28.38,11.56,84.13,-23.06,187.62,154.25,41.88,79.94,-116.62,-219.94,-106.44
18,-83.31,-307.06,-276.12,51.69,28.38,11.56,84.13,-23.12,187.62,154.31,41.81,79.94,-116.62,-219.94,-106.5
19,-83.31,-307,-276.19,51.63,28.38,11.56,84.13,-23.12,187.62,154.31,41.81,79.94,-116.62,-220,-106.5
20,-83.31,-307,-276.12,51.63,28.38,11.56,84.13,-23.12,187.62,154.31,41.81,79.94,-116.62,-220,-106.56
21,-81.06,-302.75,-272,50.19,24.25,12.94,84.62,-26.75,188.12,154.25,39.19,83.25,-114.12,-222.69,-106.56
22,-81.56,-302.94,-272.12,49.94,23.81,13.06,84.81,-26.62,188.37,154.19,39.31,83.62,-114.37,-222.94,-106.44
23,-82.06,-303.12,-272.25,49.75,23.56,13.25,84.94,-26.62,188.62,154.12,39.5,84,-114.62,-223.06,-106.37
24,-82.44,-303.31,-272.31,49.69,23.38,13.38,85.12,-26.62,188.69,154,39.81,84.31,-114.81,-223.25,-106.37
25,-82.75,-303.56,-272.37,49.63,23.25,13.5,85.12,-26.69,188.75,153.87,40.06,84.56,-115,-223.38,-106.37
26,-83,-303.75,-272.5,49.63,23.06,13.56,85.25,-26.75,188.75,153.81,40.44,84.87,-115.25,-223.56,-106.44
27,-83.25,-303.88,-272.56,49.69,22.94,13.62,85.38,-26.81,188.81,153.75,40.69,85.19,-115.56,-223.81,-106.44
28,-83.5,-304.06,-272.63,49.75,22.75,13.75,85.5,-26.94,188.81,153.62,40.94,85.44,-115.81,-223.94,-106.44
29,-83.75,-304.19,-272.69,49.75,22.62,13.69,85.69,-26.87,188.87,153.56,41.19,85.69,-116.06,-224.06,-106.44
30,-83.94,-304.38,-272.75,49.81,22.56,13.69,85.75,-26.87,188.87,153.5,41.44,85.94,-116.31,-224.19,-106.44
31,-84.13,-304.5,-272.81,49.88,22.5,13.75,85.87,-26.94,188.94,153.38,41.63,86.12,-116.5,-224.31,-106.5
32,-84.25,-304.69,-272.88,49.88,22.37,13.75,86,-26.94,188.94,153.31,41.88,86.31,-116.75,-224.44,-106.56
33,-84.37,-304.81,-272.88,49.94,22.31,13.75,86.06,-27,188.94,153.25,42.06,86.44,-116.94,-224.56,-106.63
34,-84.44,-304.94,-272.94,50,22.25,13.69,86.19,-27,188.94,153.19,42.25,86.56,-117.13,-224.75,-106.69
35,-84.56,-305,-272.94,50,22.19,13.69,86.25,-27,189,153.19,42.44,86.69,-117.31,-224.88,-106.75
36,-84.62,-305.12,-273,50.06,22.19,13.69,86.31,-27.06,189,153.12,42.56,86.81,-117.44,-224.94,-106.81
37,-84.75,-305.19,-273,50.12,22.13,13.69,86.37,-27.06,189,153.12,42.75,86.87,-117.62,-225.13,-106.87
38,-84.81,-305.31,-273,50.12,22.06,13.69,86.44,-27.13,189,153.12,42.88,87,-117.81,-225.25,-106.94
39,-84.87,-305.37,-273.06,50.19,22.06,13.62,86.5,-27.13,189,153.06,42.94,87.06,-117.94,-225.31,-107
40,-85,-305.5,-273.06,50.25,22.06,13.62,86.5,-27.13,189,153.06,43.06,87.19,-118.06,-225.38,-107.12
41,-85.12,-305.5,-273.13,50.31,22,13.62,86.56,-27.13,189.06,153.06,43.19,87.25,-118.13,-225.5,-107.12
42,-85.19,-305.56,-273.13,50.38,22,13.56,86.56,-27.19,189.06,153.06,43.25,87.31,-118.25,-225.62,-107.19
43,-85.31,-305.62,-273.13,50.38,21.94,13.56,86.63,-27.19,189.06,153.06,43.38,87.31,-118.37,-225.75,-107.25
44,-85.38,-305.75,-273.19,50.44,22,13.56,86.63,-27.19,189.06,153.06,43.44,87.44,-118.5,-225.81,-107.31
45,-85.44,-305.81,-273.19,50.5,22,13.5,86.63,-27.19,189.06,153.06,43.5,87.44,-118.56,-225.94,-107.37
46,-85.5,-305.81,-273.25,50.5,22,13.5,86.69,-27.25,189.06,153.06,43.63,87.5,-118.69,-226,-107.37
47,-85.62,-305.94,-273.25,50.56,22,13.44,86.69,-27.25,189.06,153.06,43.69,87.5,-118.75,-226.12,-107.44
48,-85.69,-306,-273.25,50.56,22,13.44,86.69,-27.25,189.06,153.06,43.75,87.56,-118.87,-226.19,-107.5
49,-85.75,-306.06,-273.25,50.63,22,13.44,86.75,-27.25,189.06,153,43.81,87.62,-118.87,-226.31,-107.56
50,-85.87,-306.13,-273.25,50.69,22,13.44,86.75,-27.25,189.06,153.06,43.81,87.69,-119,-226.37,-107.63
51,-85.94,-306.19,-273.31,50.69,22,13.38,86.75,-27.25,189.06,153.06,43.87,87.69,-119.06,-226.44,-107.63
52,-86,-306.25,-273.31,50.75,22,13.38,86.75,-27.25,189.06,153,43.94,87.75,-119.13,-226.5,-107.69
53,-86,-306.31,-273.31,50.75,22.06,13.38,86.75,-27.25,189.06,153,44,87.75,-119.19,-226.56,-107.69
54,-86.06,-306.38,-273.31,50.81,22.06,13.31,86.75,-27.25,189.06,153,44,87.81,-119.19,-226.69,-107.75
55,-86.06,-306.44,-273.31,50.81,22.06,13.31,86.75,-27.25,189.06,153,44,87.81,-119.25,-226.75,-107.81
56,-86.12,-306.5,-273.38,50.88,22.06,13.25,86.75,-27.25,189.06,153,44.06,87.88,-119.31,-226.81,-107.81
57,-86.12,-306.56,-273.31,50.94,22.06,13.25,86.75,-27.25,189.06,152.94,44.06,87.94,-119.37,-226.88,-107.87
58,-86.12,-306.56,-273.38,50.94,22.13,13.25,86.75,-27.25,189.06,153,44.13,87.94,-119.44,-226.94,-107.87
59,-86.19,-306.63,-273.38,51,22.13,13.19,86.75,-27.25,189.06,152.94,44.19,87.94,-119.5,-227,-107.94
60,-86.19,-306.63,-273.38,51,22.13,13.19,86.75,-27.25,189.06,152.94,44.19,87.94,-119.5,-227,-107.94
61,-86.25,-306.69,-273.38,51.06,22.19,13.19,86.75,-27.19,189.06,152.94,44.25,87.94,-119.56,-227.06,-107.94
62,-86.25,-306.69,-273.38,51.13,22.19,13.13,86.81,-27.25,189.06,152.94,44.25,87.94,-119.62,-227.13,-108
63,-86.25,-306.69,-273.38,51.13,22.19,13.13,86.75,-27.19,189.06,152.94,44.25,87.94,-119.62,-227.19,-108.06
64,-86.31,-306.69,-273.38,51.19,22.19,13.06,86.75,-27.19,189.06,152.94,44.25,87.94,-119.69,-227.19,-108.06
65,-86.31,-306.75,-273.44,51.19,22.19,13.06,86.75,-27.25,189.06,152.94,44.31,88,-119.69,-227.25,-108.12
66,-86.37,-306.75,-273.44,51.25,22.19,13.06,86.75,-27.19,189.06,153,44.31,87.94,-119.69,-227.31,-108.12
67,-86.37,-306.81,-273.44,51.25,22.19,13.06,86.75,-27.25,189.06,153,44.31,87.94,-119.81,-227.31,-108.19
68,-86.31,-306.81,-273.44,51.31,22.25,13,86.75,-27.25,189,153,44.38,87.88,-119.81,-227.38,-108.19
69,-86.31,-306.81,-273.44,51.31,22.25,13,86.75,-27.25,189,153.06,44.38,87.88,-119.81,-227.38,-108.19
70,-86.31,-306.81,-273.44,51.31,22.25,12.94,86.75,-27.19,189,153.06,44.38,87.88,-119.87,-227.44,-108.25
71,-86.31,-306.81,-273.44,51.37,22.25,12.94,86.75,-27.25,189,153.06,44.38,87.81,-119.87,-227.44,-108.31
72,-86.31,-306.75,-273.44,51.37,22.31,12.94,86.75,-27.25,189,153.12,44.38,87.81,-119.94,-227.5,-108.31
73,-86.25,-306.69,-273.44,51.37,22.31,12.88,86.75,-27.25,189,153.12,44.38,87.81,-119.94,-227.56,-108.37
74,-86.25,-306.69,-273.44,51.37,22.31,12.88,86.75,-27.25,189,153.19,44.38,87.75,-119.94,-227.62,-108.37
