Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
47,-82.31,-327.13,-287.31,71.12,32.5,14.31,106,-24.25,171.25,147.94,34.44,72.94,-115.94,-208.75,-100.06
48,-82.37,-327.19,-287.38,71.12,32.5,14.38,106.06,-24.25,171.31,147.87,34.5,73,-116.06,-208.94,-100.31
49,-82.5,-327.25,-287.44,71.12,32.5,14.38,106.19,-24.25,171.31,147.87,34.63,73.06,-116.19,-209.06,-100.44
50,-82.5,-327.31,-287.44,71.12,32.5,14.38,106.19,-24.31,171.31,147.81,34.69,73.12,-116.25,-209.25,-100.62
51,-82.5,-327.31,-287.5,71.12,32.44,14.44,106.25,-24.31,171.31,147.87,34.81,73.19,-116.37,-209.37,-100.75
52,-82.5,-327.31,-287.56,71.12,32.44,14.44,106.31,-24.37,171.31,147.81,34.88,73.25,-116.44,-209.56,-100.94
53,-82.56,-327.31,-287.56,71.12,32.5,14.44,106.37,-24.44,171.31,147.81,34.88,73.31,-116.5,-209.69,-101.06
54,-82.56,-327.31,-287.63,71.12,32.44,14.44,106.44,-24.44,171.31,147.75,34.94,73.31,-116.56,-209.81,-101.19
55,-82.56,-327.31,-287.63,71.12,32.44,14.44,106.44,-24.44,171.31,147.81,35,73.37,-116.62,-209.94,-101.31
56,-82.62,-327.31,-287.69,71.12,32.5,14.44,106.5,-24.5,171.25,147.81,35.13,73.44,-116.69,-210.06,-101.44
57,-82.62,-327.31,-287.75,71.12,32.5,14.44,106.5,-24.5,171.25,147.81,35.13,73.44,-116.75,-210.19,-101.56
58,-82.62,-327.31,-287.75,71.12,32.5,14.44,106.56,-24.5,171.25,147.87,35.19,73.44,-116.81,-210.31,-101.62
59,-82.69,-327.31,-287.75,71.12,32.5,14.44,106.56,-24.56,171.25,147.87,35.19,73.5,-116.88,-210.38,-101.75
60,-82.69,-327.31,-287.81,71.12,32.56,14.44,106.63,-24.56,171.25,147.87,35.25,73.5,-116.88,-210.5,-101.81
61,-82.69,-327.31,-287.81,71.19,32.56,14.44,106.63,-24.63,171.25,147.87,35.31,73.56,-116.94,-210.63,-101.94
62,-82.75,-327.31,-287.88,71.19,32.56,14.44,106.63,-24.63,171.25,147.94,35.38,73.62,-117,-210.69,-102.06
63,-82.81,-327.31,-287.88,71.19,32.63,14.44,106.69,-24.63,171.25,147.94,35.38,73.62,-117.06,-210.81,-102.12
64,-82.88,-327.38,-287.94,71.19,32.63,14.44,106.69,-24.63,171.25,148,35.38,73.62,-117.06,-210.88,-102.19
65,-82.88,-327.38,-288,71.19,32.63,14.44,106.69,-24.69,171.25,148,35.38,73.62,-117.13,-211,-102.31
66,-82.88,-327.38,-288,71.19,32.63,14.44,106.69,-24.69,171.25,148.06,35.5,73.62,-117.19,-211.12,-102.38
67,-82.81,-327.38,-288,71.19,32.69,14.44,106.75,-24.75,171.25,148.06,35.5,73.69,-117.25,-211.19,-102.44
68,-82.81,-327.38,-288,71.19,32.69,14.44,106.75,-24.75,171.19,148.13,35.56,73.69,-117.25,-211.31,-102.5
69,-82.75,-327.38,-288.06,71.19,32.75,14.44,106.75,-24.75,171.25,148.19,35.56,73.69,-117.25,-211.37,-102.62
70,-82.75,-327.31,-288.06,71.19,32.75,14.44,106.75,-24.81,171.19,148.19,35.56,73.69,-117.31,-211.5,-102.69
71,-82.75,-327.31,-288.06,71.19,32.75,14.44,106.81,-24.81,171.19,148.25,35.56,73.69,-117.31,-211.56,-102.75
72,-82.75,-327.31,-288.06,71.19,32.75,14.44,106.81,-24.81,171.19,148.31,35.63,73.75,-117.31,-211.69,-102.81
73,-82.81,-327.31,-288.12,71.19,32.75,14.44,106.81,-24.81,171.25,148.31,35.56,73.75,-117.37,-211.75,-102.87
74,-82.81,-327.31,-288.12,71.19,32.81,14.44,106.81,-24.87,171.25,148.38,35.63,73.69,-117.37,-211.87,-102.94
75,-82.81,-327.31,-288.19,71.19,32.81,14.44,106.81,-24.87,171.25,148.5,35.63,73.69,-117.44,-211.94,-103
76,-82.81,-327.31,-288.19,71.19,32.81,14.44,106.81,-24.87,171.25,148.5,35.69,73.69,-117.44,-212,-103.06
77,-82.81,-327.31,-288.19,71.19,32.88,14.44,106.81,-24.94,171.19,148.56,35.63,73.62,-117.5,-212.06,-103.12
78,-82.81,-327.38,-288.25,71.19,32.88,14.44,106.81,-24.94,171.25,148.62,35.69,73.62,-117.5,-212.12,-103.19
79,-82.88,-327.38,-288.25,71.19,32.88,14.44,106.81,-24.94,171.25,148.69,35.69,73.56,-117.5,-212.25,-103.31
80,-82.81,-327.31,-288.31,71.19,32.94,14.44,106.81,-24.94,171.25,148.75,35.69,73.56,-117.56,-212.31,-103.31
