Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
1,-82.56,-318.25,-210.44,61.13,-25.75,25.19,112.06,-24.87,105.87,130.31,58.63,14.13,-136,-139.81,-54.81
2,-82.56,-318.25,-210.44,61.13,-25.81,25.19,112.12,-24.94,105.94,130.31,58.63,14.06,-136,-139.81,-54.88
3,-82.56,-318.37,-210.5,61.13,-25.81,25.19,112.12,-24.87,105.94,130.37,58.63,14.06,-136.06,-139.88,-54.94
4,-82.56,-318.37,-210.56,61.19,-25.81,25.19,112.12,-24.87,106,130.37,58.63,14.06,-136.06,-139.94,-54.94
5,-82.5,-318.44,-210.56,61.19,-25.81,25.19,112.12,-24.87,106,130.44,58.63,14,-136.12,-140,-55
6,-82.44,-318.5,-210.56,61.19,-25.88,25.19,112.19,-24.81,106.06,130.44,58.63,14,-136.12,-140,-55.06
7,-82.44,-318.5,-210.63,61.19,-25.81,25.12,112.19,-24.87,106.06,130.5,58.63,14,-136.19,-140.06,-55.12
8,-82.44,-318.56,-210.69,61.19,-25.81,25.12,112.12,-24.81,106.12,130.44,58.69,13.94,-136.19,-140.06,-55.12
9,-82.44,-318.56,-210.69,61.19,-25.81,25.12,112.19,-24.81,106.12,130.5,58.69,13.94,-136.25,-140.19,-55.19
10,-82.44,-318.63,-210.69,61.19,-25.88,25.06,112.19,-24.81,106.19,130.5,58.69,13.94,-136.25,-140.19,-55.25
11,-82.37,-318.69,-210.75,61.19,-25.88,25.12,112.25,-24.81,106.12,130.56,58.69,13.88,-136.25,-140.25,-55.25
12,-82.31,-318.69,-210.75,61.19,-25.94,25.06,112.31,-24.81,106.25,130.56,58.69,13.88,-136.31,-140.25,-55.31
13,-82.31,-318.75,-210.75,61.19,-25.81,25.06,112.25,-24.75,106.25,130.56,58.69,13.81,-136.31,-140.31,-55.38
14,-82.25,-318.75,-210.81,61.19,-25.88,25.06,112.25,-24.75,106.25,130.63,58.69,13.81,-136.31,-140.31,-55.38
