Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
1,-77.87,-328.25,-247.75,68.75,-0.5,23.62,104.25,-26.37,159.44,143.75,27.44,39.31,-115.12,-171.87,-85.38
2,-77.87,-328.25,-247.81,68.69,-0.44,23.62,104.19,-26.37,159.44,143.75,27.44,39.25,-115.19,-171.94,-85.44
3,-77.87,-328.31,-247.81,68.75,-0.44,23.56,104.19,-26.31,159.44,143.81,27.5,39.25,-115.19,-171.94,-85.44
4,-77.87,-328.31,-247.81,68.69,-0.44,23.56,104.19,-26.37,159.44,143.87,27.5,39.19,-115.19,-172,-85.5
5,-77.94,-328.37,-247.75,68.75,-0.5,23.56,104.19,-26.37,159.5,143.87,27.5,39.19,-115.19,-172,-85.56
6,-77.94,-328.37,-247.75,68.69,-0.44,23.56,104.19,-26.37,159.5,143.94,27.5,39.19,-115.19,-172.06,-85.62
7,-78,-328.44,-247.81,68.69,-0.44,23.56,104.19,-26.37,159.5,143.94,27.5,39.13,-115.19,-172.06,-85.69
8,-78,-328.37,-247.81,68.69,-0.44,23.56,104.19,-26.37,159.5,144,27.5,39.13,-115.25,-172.13,-85.69
9,-77.94,-328.44,-247.81,68.69,-0.44,23.56,104.25,-26.37,159.5,144,27.56,39.13,-115.25,-172.13,-85.75
10,-78,-328.44,-247.75,68.69,-0.44,23.56,104.19,-26.37,159.5,144.06,27.5,39.06,-115.25,-172.19,-85.81
11,-78,-328.44,-247.75,68.69,-0.5,23.56,104.19,-26.37,159.56,144.06,27.56,39.06,-115.25,-172.19,-85.81
12,-78,-328.5,-247.75,68.69,-0.44,23.5,104.25,-26.37,159.56,144.13,27.56,39,-115.31,-172.25,-85.87
13,-78,-328.5,-247.75,68.62,-0.44,23.5,104.25,-26.37,159.5,144.13,27.56,39,-115.25,-172.25,-85.94
14,-77.94,-328.5,-247.75,68.69,-0.44,23.5,104.25,-26.44,159.56,144.19,27.56,38.94,-115.25,-172.31,-86
15,-78.06,-328.5,-247.75,68.62,-0.44,23.5,104.25,-26.37,159.56,144.19,27.56,38.94,-115.31,-172.31,-86
16,-78,-328.5,-247.75,68.62,-0.5,23.5,104.25,-26.37,159.56,144.25,27.56,38.94,-115.31,-172.37,-86.06
17,-78.06,-328.44,-247.75,68.62,-0.5,23.5,104.25,-26.37,159.56,144.25,27.62,38.94,-115.31,-172.37,-86.12
18,-78.06,-328.37,-247.75,68.62,-0.5,23.44,104.25,-26.44,159.56,144.31,27.62,38.88,-115.31,-172.44,-86.12
19,-78.12,-328.31,-247.75,68.62,-0.44,23.44,104.25,-26.37,159.56,144.31,27.62,38.88,-115.31,-172.44,-86.19
20,-78.12,-328.31,-247.75,68.62,-0.44,23.44,104.19,-26.37,159.56,144.31,27.62,38.88,-115.31,-172.5,-86.25
21,-71.69,-319.62,-242.13,74.56,-0.06,17.37,105.19,-16.62,154.81,128,22.19,41.19,-107.44,-165.94,-83
22,-73.25,-320.25,-242.19,74.19,0.31,17.25,105,-16.25,154.56,128.75,22.13,40.63,-107.5,-164.69,-81.56
23,-74.5,-320.88,-242.31,73.94,0.5,17.19,104.75,-16.25,154.63,129.44,22.19,40.25,-107.75,-164.13,-80.75
24,-75.44,-321.37,-242.44,73.81,0.62,17.06,104.5,-16.31,154.69,130.12,22.31,40.06,-108.06,-163.87,-80.12
25,-76.19,-321.87,-242.56,73.56,0.75,17.19,104.25,-16.56,154.81,130.81,22.44,39.88,-108.44,-163.81,-79.69
26,-76.94,-322.25,-242.81,73.5,0.69,17.12,104.12,-16.75,154.94,131.37,22.69,39.75,-108.94,-163.81,-79.37
27,-77.56,-322.56,-242.94,73.25,0.88,17.19,103.81,-16.94,155.06,131.94,22.94,39.63,-109.37,-164,-79.25
28,-78.06,-322.94,-243.12,73.06,0.88,17.37,103.75,-17.19,155.19,132.44,23.31,39.56,-109.63,-164.19,-79.31
29,-78.44,-323.19,-243.37,72.87,0.81,17.5,103.62,-17.37,155.31,132.94,23.62,39.56,-109.81,-164.31,-79.5
30,-78.69,-323.44,-243.69,72.69,0.81,17.69,103.5,-17.62,155.37,133.31,23.94,39.5,-110,-164.62,-79.69
31,-78.81,-323.69,-243.94,72.5,0.88,17.81,103.31,-17.94,155.56,133.75,24.25,39.56,-110.19,-164.81,-79.81
32,-78.94,-323.87,-244.13,72.31,0.88,18,103.19,-18.12,155.69,134.12,24.63,39.56,-110.5,-165.06,-79.94
33,-79,-324.06,-244.31,72.19,0.88,18.19,103,-18.37,155.81,134.5,24.87,39.56,-110.75,-165.31,-80.06
34,-79.06,-324.19,-244.5,72,0.88,18.37,102.94,-18.62,156,134.81,25.12,39.56,-111,-165.5,-80.12
35,-79.12,-324.31,-244.69,71.81,0.88,18.56,102.87,-18.81,156.12,135.12,25.31,39.63,-111.25,-165.69,-80.19
36,-79.06,-324.37,-244.81,71.62,0.88,18.75,102.75,-19,156.31,135.37,25.56,39.63,-111.56,-165.88,-80.31
37,-79.06,-324.44,-244.87,71.5,0.94,18.94,102.62,-19.25,156.44,135.69,25.69,39.63,-111.81,-166.06,-80.38
38,-78.94,-324.5,-245,71.31,0.94,19.12,102.62,-19.44,156.63,135.94,25.88,39.69,-112,-166.25,-80.44
39,-78.87,-324.56,-245.12,71.12,0.94,19.31,102.56,-19.69,156.75,136.12,26,39.69,-112.25,-166.37,-80.56
40,-78.87,-324.62,-245.12,71.06,0.88,19.44,102.56,-19.87,156.87,136.37,26.12,39.75,-112.5,-166.56,-80.62
41,-78.81,-324.69,-245.19,70.87,0.94,19.62,102.44,-20.06,157,136.62,26.25,39.75,-112.69,-166.69,-80.69
42,-78.81,-324.75,-245.25,70.75,0.94,19.81,102.44,-20.25,157.12,136.75,26.31,39.81,-112.94,-166.81,-80.75
43,-78.75,-324.81,-245.25,70.62,0.94,19.94,102.38,-20.44,157.19,137,26.44,39.81,-113.06,-166.94,-80.81
44,-78.69,-324.88,-245.25,70.5,0.94,20.06,102.31,-20.62,157.25,137.19,26.5,39.88,-113.25,-167.13,-80.87
45,-78.62,-324.94,-245.25,70.44,0.94,20.19,102.25,-20.75,157.31,137.37,26.62,39.88,-113.44,-167.25,-80.94
46,-78.56,-325,-245.25,70.31,0.94,20.31,102.25,-20.94,157.37,137.56,26.69,39.88,-113.56,-167.31,-81
47,-78.5,-325.06,-245.19,70.25,0.94,20.44,102.19,-21.06,157.44,137.75,26.75,39.88,-113.69,-167.5,-81.06
48,-78.5,-325.13,-245.19,70.19,1,20.5,102.06,-21.19,157.44,137.88,26.87,39.88,-113.81,-167.56,-81.12
49,-78.5,-325.19,-245.12,70.06,0.88,20.69,102.19,-21.37,157.5,138,26.94,39.88,-113.94,-167.69,-81.19
50,-78.5,-325.19,-245.12,70,0.94,20.75,102.12,-21.5,157.56,138.12,27,39.88,-114.06,-167.81,-81.25
51,-78.44,-325.25,-245.12,69.94,1,20.81,102.06,-21.62,157.56,138.31,27.06,39.94,-114.12,-167.87,-81.25
52,-78.44,-325.25,-245.06,69.87,1,20.88,102,-21.75,157.56,138.37,27.13,39.94,-114.25,-167.94,-81.31
53,-78.37,-325.25,-245.06,69.81,0.94,21,102.06,-21.87,157.62,138.5,27.19,39.94,-114.31,-168.06,-81.37
54,-78.37,-325.25,-245.06,69.75,0.94,21.06,102,-22,157.62,138.62,27.25,39.94,-114.44,-168.13,-81.44
55,-78.37,-325.25,-245.06,69.75,1,21.12,102,-22.06,157.62,138.69,27.31,40,-114.5,-168.19,-81.44
56,-78.44,-325.25,-245.06,69.62,1,21.19,101.94,-22.19,157.69,138.75,27.37,40,-114.56,-168.31,-81.5
57,-78.44,-325.25,-245,69.62,1.06,21.25,101.87,-22.31,157.69,138.81,27.44,40,-114.62,-168.37,-81.56
58,-78.5,-325.31,-245,69.56,1,21.31,101.87,-22.37,157.69,138.94,27.44,40,-114.69,-168.44,-81.63
59,-78.44,-325.31,-245,69.5,1.12,21.37,101.81,-22.5,157.75,139,27.5,40.06,-114.75,-168.5,-81.69
60,-78.5,-325.31,-245,69.5,1,21.37,101.87,-22.62,157.75,139.06,27.56,40.06,-114.75,-168.62,-81.69
61,-78.5,-325.31,-244.94,69.44,1,21.44,101.94,-22.69,157.75,139.19,27.56,40.06,-114.81,-168.69,-81.75
62,-78.5,-325.31,-244.94,69.44,1,21.5,101.94,-22.81,157.75,139.25,27.62,40.06,-114.88,-168.75,-81.81
63,-78.56,-325.31,-244.94,69.37,1,21.56,101.87,-22.87,157.75,139.31,27.62,40.06,-114.88,-168.81,-81.87
64,-78.62,-325.31,-244.94,69.31,1.06,21.56,101.87,-22.94,157.81,139.37,27.62,40.06,-114.94,-168.87,-81.94
65,-78.62,-325.38,-244.87,69.31,1,21.62,101.81,-23,157.81,139.44,27.69,40.06,-115,-168.94,-82
66,-78.62,-325.38,-244.87,69.31,0.94,21.69,101.87,-23.12,157.88,139.5,27.69,40.06,-115.06,-169,-82
67,-78.69,-325.38,-244.87,69.25,0.94,21.69,101.94,-23.19,157.88,139.56,27.69,40.06,-115.06,-169.06,-82.06
68,-78.75,-325.38,-244.81,69.25,0.94,21.75,101.94,-23.25,157.88,139.62,27.69,40.06,-115.12,-169.13,-82.12
69,-78.81,-325.38,-244.81,69.19,0.94,21.81,101.87,-23.31,157.88,139.69,27.75,40.06,-115.12,-169.19,-82.19
70,-78.81,-325.38,-244.81,69.19,1,21.81,101.81,-23.38,157.94,139.75,27.75,40.06,-115.19,-169.25,-82.19
71,-78.87,-325.38,-244.81,69.19,1,21.81,101.87,-23.44,157.94,139.81,27.81,40.06,-115.19,-169.25,-82.25
72,-78.87,-325.31,-244.81,69.12,1.06,21.87,101.81,-23.5,157.94,139.81,27.81,40.06,-115.19,-169.37,-82.31
73,-78.94,-325.31,-244.81,69.12,0.94,21.87,101.87,-23.56,157.94,139.81,27.81,40.06,-115.25,-169.37,-82.37
74,-78.94,-325.25,-244.75,69.12,1,21.94,101.81,-23.62,157.94,139.88,27.81,40.06,-115.25,-169.44,-82.44
75,-78.94,-325.31,-244.75,69.06,0.94,21.87,101.81,-23.69,157.94,139.88,27.81,40.12,-115.31,-169.5,-82.44
76,-78.94,-325.25,-244.75,69.06,1.06,21.94,101.75,-23.75,158,139.88,27.87,40.12,-115.31,-169.56,-82.5
77,-79,-325.25,-244.75,69.06,0.94,21.94,101.87,-23.75,158,140,27.87,40.12,-115.31,-169.56,-82.56
78,-79,-325.25,-244.69,69,0.94,22,101.81,-23.81,158,140,27.87,40.12,-115.31,-169.62,-82.56
79,-79.06,-325.25,-244.69,69,0.94,22,101.87,-23.87,158,140,27.87,40.12,-115.37,-169.62,-82.62
80,-79.06,-325.19,-244.69,69,0.94,22,101.81,-23.94,158,140.06,27.87,40.12,-115.37,-169.69,-82.69
