Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
1,-81.19,-320.12,-290.31,64.5,40.56,13,96.75,-23.56,176.75,152.38,35.63,72.81,-114.94,-212.12,-103.06
2,-81.19,-320.12,-290.31,64.5,40.56,13,96.75,-23.5,176.75,152.44,35.56,72.81,-114.94,-212.19,-103.12
3,-81.19,-320.12,-290.31,64.5,40.56,12.94,96.75,-23.56,176.75,152.44,35.63,72.81,-114.94,-212.19,-103.19
4,-81.19,-320.12,-290.31,64.44,40.56,12.94,96.75,-23.56,176.75,152.44,35.56,72.81,-114.94,-212.19,-103.19
5,-81.12,-320.06,-290.31,64.44,40.56,12.94,96.75,-23.56,176.75,152.44,35.56,72.81,-114.88,-212.25,-103.25
6,-81.06,-320.06,-290.31,64.37,40.56,12.94,96.75,-23.62,176.75,152.44,35.56,72.81,-114.88,-212.25,-103.31
7,-81.06,-320,-290.31,64.37,40.5,13,96.75,-23.62,176.75,152.5,35.56,72.81,-114.81,-212.31,-103.31
8,-81,-319.94,-290.31,64.31,40.5,13,96.81,-23.69,176.75,152.5,35.56,72.81,-114.81,-212.31,-103.31
9,-81,-319.94,-290.25,64.37,40.5,13.25,96.75,-23.81,176.75,152.5,35.56,72.87,-114.81,-212.31,-103.38
10,-81.06,-319.87,-290.25,64.31,40.5,13.19,96.81,-23.75,176.75,152.5,35.56,72.87,-114.81,-212.38,-103.44
11,-81.06,-319.87,-290.25,64.31,40.5,13.13,96.75,-23.75,176.75,152.44,35.56,72.87,-114.75,-212.31,-103.44
12,-81,-319.81,-290.25,64.31,40.5,13.13,96.81,-23.75,176.75,152.5,35.56,72.87,-114.75,-212.38,-103.5
13,-81,-319.81,-290.25,64.25,40.5,13.13,96.75,-23.75,176.75,152.5,35.5,72.87,-114.75,-212.38,-103.56
14,-81,-319.81,-290.31,64.25,40.5,13.13,96.75,-23.75,176.75,152.5,35.5,72.87,-114.75,-212.38,-103.56
15,-80.94,-319.81,-290.25,64.25,40.44,13.13,96.81,-23.81,176.75,152.5,35.56,72.87,-114.69,-212.44,-103.56
16,-81,-319.75,-290.25,64.19,40.5,13.19,96.75,-23.81,176.75,152.5,35.5,72.87,-114.69,-212.44,-103.62
17,-81,-319.75,-290.25,64.19,40.5,13.19,96.81,-23.87,176.75,152.5,35.5,72.87,-114.69,-212.44,-103.62
18,-80.94,-319.69,-290.25,64.25,40.5,13.19,96.81,-23.87,176.75,152.5,35.5,72.87,-114.69,-212.38,-103.62
19,-80.94,-319.69,-290.25,64.19,40.44,13.25,96.75,-23.87,176.75,152.5,35.5,72.87,-114.69,-212.31,-103.56
20,-81,-319.69,-290.25,64.19,40.44,13.25,96.75,-23.94,176.75,152.5,35.5,72.87,-114.69,-212.38,-103.62
21,-78.19,-314.44,-286,65.87,37.44,10.94,98.06,-21.75,174.19,144.75,31.5,75.5,-109.63,-211,-103
22,-79,-314.69,-286.06,65.37,37.19,11.31,98.25,-21.94,174.38,145.25,31.62,75.56,-109.94,-211.44,-103
23,-79.81,-315,-286.19,65.06,37,11.56,98.37,-22.06,174.56,145.69,31.94,75.69,-110.31,-211.94,-103.12
24,-80.44,-315.31,-286.25,64.81,36.88,11.69,98.5,-22.25,174.69,146.13,32.19,75.81,-110.75,-212.38,-103.12
25,-81.06,-315.62,-286.37,64.56,36.75,11.88,98.56,-22.37,174.75,146.44,32.56,76,-111.12,-212.75,-103.19
26,-81.5,-315.94,-286.5,64.44,36.69,12.06,98.69,-22.56,174.87,146.75,32.88,76.19,-111.56,-213.19,-103.19
27,-82.06,-316.25,-286.56,64.31,36.63,12.19,98.69,-22.69,175,147.06,33.25,76.31,-112,-213.31,-103
28,-82.37,-316.5,-286.62,64.19,36.56,12.25,98.75,-22.69,175.06,147.31,33.63,76.5,-112.44,-213.62,-103
29,-82.56,-316.75,-286.69,64.06,36.5,12.37,98.81,-22.81,175.12,147.56,34,76.56,-112.81,-213.94,-103.06
30,-82.81,-317,-286.75,64,36.5,12.5,98.87,-22.94,175.19,147.81,34.31,76.75,-113.12,-213.75,-102.62
31,-83.06,-317.25,-286.87,63.94,36.44,12.56,98.87,-23,175.25,148,34.63,76.81,-113.5,-213.94,-102.69
32,-83.25,-317.44,-287,63.87,36.44,12.63,98.94,-23.06,175.25,148.19,35,76.94,-113.75,-214.19,-102.81
33,-83.44,-317.69,-287.06,63.81,36.5,12.69,98.94,-23.19,175.31,148.31,35.25,77,-114.06,-214.38,-102.87
34,-83.56,-317.87,-287.12,63.75,36.44,12.75,98.94,-23.25,175.38,148.5,35.56,77.12,-114.37,-214.38,-102.75
35,-83.75,-318.06,-287.19,63.69,36.44,12.81,98.94,-23.31,175.44,148.62,35.81,77.19,-114.62,-214.5,-102.75
36,-83.94,-318.25,-287.25,63.63,36.44,12.88,98.94,-23.44,175.5,148.75,36,77.25,-114.94,-214.75,-102.87
37,-84.06,-318.44,-287.31,63.63,36.38,12.94,98.94,-23.5,175.56,148.87,36.19,77.31,-115.19,-215,-103
38,-84.25,-318.56,-287.38,63.56,36.38,12.94,98.94,-23.56,175.69,149,36.44,77.37,-115.37,-215.25,-103.19
39,-84.44,-318.69,-287.44,63.56,36.38,13,98.87,-23.69,175.75,149.06,36.63,77.5,-115.62,-215.25,-103.12
40,-84.62,-318.75,-287.5,63.5,36.38,13,98.94,-23.69,175.81,149.19,36.75,77.56,-115.88,-215.5,-103.31
41,-84.75,-318.81,-287.56,63.44,36.44,13.06,98.94,-23.75,175.94,149.19,36.94,77.62,-116.06,-215.81,-103.56
42,-84.87,-318.81,-287.56,63.44,36.38,13.13,98.94,-23.81,175.94,149.25,37.06,77.75,-116.31,-216.06,-103.75
43,-85,-318.88,-287.63,63.38,36.38,13.13,98.94,-23.87,176,149.31,37.25,77.75,-116.5,-216.31,-103.87
44,-85.06,-318.94,-287.63,63.38,36.38,13.19,98.94,-23.94,176.06,149.38,37.38,77.81,-116.62,-216.44,-104
45,-85.06,-319,-287.69,63.38,36.38,13.19,98.94,-24,176.06,149.44,37.56,77.87,-116.81,-216.63,-104.12
46,-85.06,-319,-287.69,63.31,36.31,13.19,98.94,-24.06,176.12,149.5,37.69,77.87,-116.94,-216.75,-104.19
47,-85.06,-319.13,-287.69,63.31,36.31,13.19,98.94,-24.06,176.12,149.56,37.81,77.94,-117.13,-216.88,-104.31
48,-85.19,-319.13,-287.69,63.31,36.38,13.19,98.94,-24.12,176.12,149.62,37.88,77.94,-117.25,-217.06,-104.38
49,-85.31,-319.19,-287.75,63.25,36.38,13.19,99,-24.12,176.19,149.69,38,78,-117.37,-217.13,-104.5
50,-85.38,-319.19,-287.81,63.25,36.38,13.19,98.94,-24.19,176.25,149.81,38.13,78.06,-117.5,-217.25,-104.56
