Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
18,-82.44,-317.44,-208.81,63.5,-32.81,23.94,119.75,-22.62,86.06,122.94,77.81,10.69,-139.19,-131.44,-52
19,-82.44,-317.5,-208.87,63.56,-32.81,23.87,119.75,-22.62,86.12,122.94,77.81,10.69,-139.19,-131.44,-52
20,-82.44,-317.5,-208.87,63.56,-32.88,23.87,119.81,-22.56,86.19,123,77.81,10.63,-139.25,-131.5,-52.06
21,-71.25,-304.81,-199.94,69.25,-32.44,17.81,117.87,-18.62,85.56,111.94,68.19,15.63,-129.31,-128.94,-50.75
22,-72.31,-305.25,-200.06,68.62,-32.56,18.44,118,-18.62,85.62,112.25,67.94,15.44,-129.06,-127.25,-48.81
23,-73.31,-305.69,-200.31,68.06,-33,19,118.5,-18.75,85.56,112.62,67.81,15.25,-128.87,-126.25,-47.62
24,-74.31,-306.25,-200.5,67.5,-33.06,19.56,118.62,-19,85.44,113,67.81,15.19,-128.75,-125.75,-47.06
25,-75.25,-306.81,-200.62,67.06,-33.44,20.12,119.06,-19.19,85.31,113.25,67.87,15.13,-128.75,-125.62,-46.69
26,-75.94,-307.37,-200.81,66.56,-33.5,20.75,119.19,-19.44,85.25,113.56,67.94,15.06,-128.75,-125.62,-46.56
27,-76.44,-307.94,-201,66.19,-33.63,21.12,119.31,-19.69,85.12,113.88,68.19,15,-128.87,-125.69,-46.63
28,-77,-308.44,-201.19,66.06,-33.69,21.37,119.37,-19.94,85.06,114.19,68.31,15,-129,-125.87,-46.69
29,-77.56,-308.87,-201.31,66.19,-33.81,21.31,119.56,-20.19,85,114.44,68.56,14.94,-129.12,-126.12,-46.88
30,-78,-309.25,-201.5,65.87,-33.94,21.75,119.75,-20.37,84.94,114.69,68.75,14.94,-129.31,-126.44,-47.06
31,-78.56,-309.62,-201.62,65.62,-34.13,22.06,120,-20.62,84.87,114.94,69,14.94,-129.5,-126.62,-47.19
32,-78.94,-309.94,-201.75,65.37,-34.31,22.37,120.19,-20.81,84.81,115.19,69.19,14.94,-129.69,-126.87,-47.38
33,-79.25,-310.19,-201.88,65.19,-34.38,22.69,120.31,-21,84.81,115.37,69.44,14.87,-129.94,-127.12,-47.62
34,-79.56,-310.5,-202,65,-34.5,22.94,120.44,-21.12,84.81,115.56,69.62,14.87,-130.12,-127.38,-47.75
35,-79.81,-310.69,-202.13,64.81,-34.63,23.12,120.62,-21.37,84.81,115.75,69.87,14.81,-130.37,-127.62,-48
36,-80,-310.88,-202.25,64.69,-34.69,23.38,120.69,-21.5,84.87,116,70.12,14.87,-130.56,-127.87,-48.19
37,-80.12,-311.12,-202.38,64.5,-34.63,23.56,120.69,-21.69,84.87,116.12,70.31,14.87,-130.81,-128.12,-48.38
38,-80.25,-311.25,-202.44,64.37,-34.75,23.75,120.81,-21.81,84.87,116.31,70.56,14.87,-131.06,-128.38,-48.56
39,-80.38,-311.44,-202.62,64.25,-34.88,23.94,120.94,-21.94,84.87,116.44,70.75,14.87,-131.31,-128.5,-48.69
40,-80.56,-311.62,-202.69,64.19,-34.81,24.12,120.94,-22.13,84.94,116.56,71,14.87,-131.5,-128.75,-48.87
41,-80.62,-311.75,-202.75,64.06,-34.94,24.19,121.06,-22.25,84.94,116.75,71.12,14.87,-131.75,-128.94,-49
42,-80.62,-311.87,-202.87,64,-35,24.31,121.19,-22.31,84.94,116.88,71.37,14.81,-131.94,-129.12,-49.13
43,-80.69,-312,-202.94,63.94,-35,24.44,121.19,-22.37,84.94,117.06,71.56,14.81,-132.12,-129.31,-49.31
44,-80.75,-312.12,-203,63.87,-35,24.5,121.13,-22.5,85,117.13,71.75,14.81,-132.31,-129.44,-49.44
45,-80.81,-312.25,-203.06,63.81,-35,24.63,121.25,-22.62,85,117.25,71.94,14.81,-132.56,-129.63,-49.56
46,-80.81,-312.31,-203.19,63.75,-35.06,24.69,121.31,-22.69,85,117.37,72.12,14.81,-132.69,-129.75,-49.69
47,-80.87,-312.38,-203.25,63.75,-35.06,24.69,121.37,-22.75,85,117.5,72.31,14.75,-132.87,-129.87,-49.81
48,-80.87,-312.5,-203.31,63.69,-35.06,24.81,121.31,-22.81,85,117.62,72.44,14.75,-133,-130.06,-49.94
49,-80.94,-312.56,-203.37,63.69,-35.13,24.81,121.37,-22.87,85,117.69,72.62,14.75,-133.19,-130.19,-50
50,-81,-312.63,-203.44,63.63,-35.13,24.87,121.44,-22.94,85.06,117.81,72.75,14.75,-133.31,-130.31,-50.12
51,-81,-312.69,-203.5,63.56,-35.25,24.94,121.5,-23,85.06,117.87,72.87,14.75,-133.44,-130.44,-50.25
52,-81,-312.75,-203.5,63.56,-35.25,24.94,121.56,-23.06,85.06,118,72.94,14.75,-133.56,-130.56,-50.31
53,-81.12,-312.81,-203.56,63.56,-35.31,25,121.62,-23.12,85.06,118.06,73.06,14.69,-133.69,-130.63,-50.38
54,-81.12,-312.88,-203.62,63.56,-35.25,25,121.62,-23.12,85.06,118.13,73.12,14.69,-133.81,-130.75,-50.5
55,-81.19,-312.88,-203.62,63.5,-35.31,24.94,121.69,-23.12,85.12,118.19,73.25,14.69,-133.87,-130.81,-50.56
56,-81.19,-312.94,-203.62,63.5,-35.31,25,121.69,-23.19,85.12,118.25,73.31,14.69,-134,-130.94,-50.63
57,-81.19,-312.94,-203.62,63.5,-35.31,25,121.75,-23.19,85.12,118.31,73.37,14.69,-134.06,-131,-50.69
58,-81.25,-313,-203.69,63.44,-35.38,25,121.75,-23.25,85.12,118.37,73.44,14.63,-134.19,-131.12,-50.81
59,-81.25,-313.06,-203.69,63.44,-35.44,25,121.81,-23.25,85.12,118.44,73.5,14.63,-134.25,-131.19,-50.88
60,-81.31,-313.12,-203.69,63.44,-35.5,25,121.94,-23.31,85.12,118.5,73.56,14.63,-134.37,-131.31,-50.94
61,-81.37,-313.12,-203.69,63.44,-35.5,25,121.87,-23.31,85.19,118.56,73.62,14.63,-134.37,-131.37,-51
62,-81.37,-313.19,-203.69,63.44,-35.44,25,121.87,-23.31,85.19,118.62,73.69,14.56,-134.5,-131.44,-51.06
63,-81.44,-313.25,-203.69,63.38,-35.5,25,121.94,-23.38,85.19,118.69,73.75,14.56,-134.56,-131.5,-51.13
64,-81.5,-313.31,-203.75,63.38,-35.56,25,122,-23.31,85.25,118.75,73.81,14.5,-134.63,-131.63,-51.19
65,-81.5,-313.37,-203.75,63.38,-35.56,25,122,-23.38,85.25,118.81,73.81,14.5,-134.69,-131.63,-51.31
66,-81.5,-313.37,-203.75,63.38,-35.44,25,121.87,-23.38,85.25,118.87,73.87,14.44,-134.75,-131.75,-51.37
67,-81.56,-313.44,-203.75,63.38,-35.44,24.94,121.81,-23.38,85.31,118.94,73.87,14.44,-134.81,-131.81,-51.44
68,-81.56,-313.44,-203.75,63.31,-35.38,25,121.81,-23.38,85.31,118.94,73.94,14.44,-134.87,-131.87,-51.5
69,-81.69,-313.5,-203.75,63.31,-35.31,24.94,121.75,-23.38,85.38,119,73.94,14.38,-134.94,-131.94,-51.56
70,-81.75,-313.5,-203.75,63.31,-35.38,24.94,121.75,-23.38,85.38,119.06,74,14.38,-134.94,-132,-51.63
71,-81.75,-313.62,-203.81,63.31,-35.31,24.94,121.75,-23.38,85.38,119.13,74,14.38,-135,-132.06,-51.69
72,-81.75,-313.62,-203.81,63.31,-35.31,24.87,121.69,-23.38,85.38,119.13,74.06,14.31,-135.06,-132.12,-51.75
73,-81.81,-313.69,-203.81,63.31,-35.31,24.87,121.69,-23.44,85.44,119.19,74.06,14.31,-135.12,-132.19,-51.75
74,-81.81,-313.69,-203.81,63.31,-35.25,24.87,121.62,-23.44,85.44,119.25,74.06,14.31,-135.12,-132.25,-51.88
75,-81.81,-313.69,-203.75,63.31,-35.25,24.87,121.62,-23.44,85.44,119.25,74.06,14.25,-135.19,-132.25,-51.88
76,-81.81,-313.75,-203.75,63.25,-35.19,24.87,121.56,-23.44,85.5,119.31,74.12,14.25,-135.25,-132.31,-51.94
77,-81.87,-313.75,-203.81,63.31,-35.13,24.87,121.56,-23.44,85.5,119.31,74.12,14.25,-135.25,-132.37,-52
78,-81.94,-313.81,-203.81,63.31,-35.19,24.81,121.56,-23.44,85.56,119.37,74.12,14.25,-135.25,-132.44,-52.06
79,-81.94,-313.81,-203.81,63.25,-35.19,24.81,121.62,-23.44,85.56,119.44,74.12,14.19,-135.37,-132.5,-52.13
80,-81.94,-313.81,-203.75,63.25,-35.19,24.81,121.62,-23.44,85.62,119.44,74.12,14.19,-135.37,-132.5,-52.19
