Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
17,-80.75,-326.5,-230.69,63.81,-15.81,25.88,106.87,-25.88,149.62,141.81,31.06,27.06,-123.94,-161.88,-76.81
18,-80.75,-326.56,-230.69,63.75,-15.81,25.88,107,-25.88,149.62,141.88,31.06,27.06,-123.94,-161.88,-76.87
19,-80.75,-326.56,-230.69,63.81,-15.81,25.88,106.94,-25.88,149.69,141.88,31.06,27,-124,-161.94,-76.87
20,-80.69,-326.62,-230.69,63.75,-15.75,25.88,106.94,-25.88,149.69,141.94,31.06,26.94,-123.94,-162,-77
21,-73.25,-315.56,-222.12,67.44,-15.38,21.44,105.31,-21.94,144.62,130.5,26.19,32.19,-115.88,-155.44,-70.56
22,-74.5,-316.12,-222.25,67.5,-15.5,21.37,105.37,-21.87,144.75,130.81,26.12,32.06,-115.88,-154.69,-69.56
23,-75.44,-316.63,-222.44,67.62,-15.69,21.31,105.5,-22,144.81,131.12,26.12,32,-115.88,-154.5,-69.12
24,-76.25,-317.06,-222.56,67.44,-15.94,21.5,105.69,-22.19,144.81,131.44,26.25,32.06,-116,-154.63,-69.12
25,-76.94,-317.5,-222.69,67.25,-16.12,21.75,105.87,-22.44,144.87,131.81,26.37,32.13,-116.19,-155,-69.25
26,-77.37,-317.81,-222.88,67.06,-16.19,22,106,-22.69,144.87,132.12,26.62,32.25,-116.5,-155.44,-69.37
27,-77.69,-318.19,-222.94,66.81,-16.37,22.25,106.19,-22.94,144.81,132.37,26.87,32.38,-116.75,-155.81,-69.56
28,-78,-318.44,-223,66.5,-16.5,22.69,106.31,-23,144.81,132.44,27.19,32.44,-117.06,-156.25,-69.75
29,-78.25,-318.69,-223.06,66.19,-16.56,23.06,106.37,-23.12,144.81,132.56,27.37,32.56,-117.31,-156.63,-70
30,-78.37,-318.88,-223.13,65.81,-16.62,23.38,106.44,-23.25,144.81,132.69,27.62,32.63,-117.56,-157.12,-70.25
31,-78.5,-319.06,-223.19,65.62,-16.62,23.69,106.5,-23.38,144.81,132.81,27.87,32.75,-117.81,-157.56,-70.56
32,-78.62,-319.25,-223.25,65.37,-16.69,23.94,106.63,-23.56,144.81,132.94,28.12,32.88,-118.06,-158,-70.81
33,-78.75,-319.37,-223.31,65.25,-16.81,24.19,106.75,-23.75,144.81,133.12,28.25,32.94,-118.25,-158.37,-71.06
34,-78.81,-319.44,-223.38,65.06,-16.81,24.44,106.75,-23.87,144.81,133.19,28.44,33.06,-118.44,-158.69,-71.37
35,-78.87,-319.56,-223.44,64.94,-16.75,24.63,106.75,-24,144.81,133.31,28.62,33.13,-118.62,-159,-71.56
36,-78.87,-319.62,-223.44,64.81,-16.81,24.75,106.81,-24.12,144.81,133.37,28.81,33.19,-118.81,-159.31,-71.75
37,-78.87,-319.69,-223.44,64.69,-16.87,24.94,106.94,-24.25,144.75,133.44,28.94,33.25,-119,-159.63,-72
38,-78.87,-319.75,-223.5,64.56,-16.81,25.06,106.87,-24.37,144.75,133.5,29.12,33.38,-119.13,-159.87,-72.19
39,-78.94,-319.81,-223.5,64.5,-16.81,25.19,106.94,-24.44,144.75,133.63,29.25,33.44,-119.25,-160.12,-72.44
40,-79.06,-319.87,-223.5,64.44,-16.81,25.31,106.94,-24.56,144.75,133.69,29.31,33.44,-119.44,-160.37,-72.62
41,-79.12,-319.81,-223.5,64.37,-16.81,25.44,106.94,-24.69,144.75,133.75,29.5,33.5,-119.56,-160.63,-72.75
42,-79.19,-319.81,-223.56,64.31,-16.75,25.5,106.87,-24.75,144.75,133.81,29.63,33.56,-119.62,-160.88,-72.94
43,-79.19,-319.81,-223.5,64.25,-16.81,25.62,106.94,-24.87,144.75,133.87,29.69,33.63,-119.75,-161,-73.06
44,-79.25,-319.75,-223.5,64.19,-16.75,25.69,106.87,-25,144.75,133.94,29.81,33.63,-119.87,-161.19,-73.19
45,-79.31,-319.75,-223.5,64.12,-16.81,25.75,106.94,-25.06,144.81,134,29.87,33.69,-119.94,-161.37,-73.31
46,-79.37,-319.75,-223.5,64.06,-16.81,25.81,106.87,-25.12,144.81,134.12,30,33.75,-120,-161.5,-73.44
47,-79.37,-319.69,-223.5,64.06,-16.87,25.88,106.94,-25.19,144.81,134.12,30.06,33.75,-120.06,-161.62,-73.56
48,-79.44,-319.69,-223.5,64,-16.87,25.88,107,-25.31,144.81,134.25,30.12,33.75,-120.13,-161.81,-73.69
49,-79.44,-319.69,-223.5,63.94,-16.94,25.94,107,-25.37,144.81,134.25,30.19,33.81,-120.19,-161.94,-73.75
50,-79.5,-319.69,-223.5,63.94,-16.94,26,107.06,-25.5,144.81,134.37,30.25,33.81,-120.31,-162.06,-73.81
51,-79.62,-319.69,-223.44,63.87,-17.06,26.06,107.12,-25.56,144.81,134.44,30.31,33.81,-120.31,-162.12,-73.94
52,-79.69,-319.69,-223.44,63.87,-17.12,26.06,107.19,-25.69,144.81,134.5,30.31,33.81,-120.37,-162.25,-74.06
53,-79.75,-319.75,-223.44,63.81,-17.12,26.12,107.25,-25.75,144.81,134.56,30.37,33.81,-120.44,-162.37,-74.12
54,-79.81,-319.75,-223.44,63.81,-17.19,26.12,107.31,-25.81,144.81,134.63,30.37,33.81,-120.5,-162.44,-74.25
55,-79.81,-319.69,-223.44,63.75,-17.25,26.19,107.31,-25.94,144.75,134.69,30.44,33.88,-120.56,-162.5,-74.31
56,-79.81,-319.69,-223.38,63.69,-17.31,26.19,107.37,-26,144.75,134.75,30.5,33.88,-120.56,-162.62,-74.37
57,-79.87,-319.69,-223.38,63.75,-17.37,26.25,107.5,-26.06,144.75,134.87,30.5,33.88,-120.62,-162.69,-74.5
58,-79.94,-319.69,-223.38,63.69,-17.44,26.31,107.56,-26.19,144.69,134.87,30.56,33.81,-120.62,-162.81,-74.56
59,-80,-319.69,-223.31,63.63,-17.37,26.31,107.5,-26.25,144.69,135,30.56,33.81,-120.69,-162.81,-74.62
60,-80.06,-319.69,-223.31,63.63,-17.5,26.31,107.63,-26.31,144.69,135,30.62,33.81,-120.69,-162.94,-74.69
61,-80.19,-319.69,-223.38,63.63,-17.5,26.37,107.69,-26.37,144.69,135.12,30.69,33.81,-120.75,-162.94,-74.75
62,-80.19,-319.69,-223.31,63.56,-17.5,26.37,107.69,-26.44,144.69,135.12,30.69,33.81,-120.75,-163.06,-74.81
63,-80.19,-319.69,-223.31,63.56,-17.44,26.37,107.63,-26.5,144.69,135.19,30.69,33.81,-120.81,-163.12,-74.87
64,-80.25,-319.69,-223.31,63.56,-17.56,26.37,107.75,-26.56,144.62,135.25,30.69,33.81,-120.81,-163.19,-74.94
65,-80.25,-319.69,-223.31,63.56,-17.56,26.44,107.81,-26.56,144.62,135.25,30.75,33.81,-120.81,-163.25,-75
66,-80.25,-319.69,-223.31,63.5,-17.69,26.44,107.87,-26.62,144.62,135.31,30.75,33.81,-120.87,-163.31,-75.06
67,-80.25,-319.69,-223.25,63.5,-17.56,26.5,107.81,-26.69,144.62,135.37,30.75,33.81,-120.87,-163.37,-75.12
68,-80.38,-319.62,-223.25,63.5,-17.56,26.5,107.81,-26.75,144.56,135.37,30.75,33.81,-120.87,-163.44,-75.19
69,-80.44,-319.62,-223.25,63.44,-17.62,26.44,107.81,-26.75,144.56,135.37,30.81,33.81,-120.94,-163.5,-75.31
70,-80.5,-319.56,-223.25,63.44,-17.62,26.5,107.87,-26.81,144.56,135.44,30.81,33.81,-120.94,-163.56,-75.31
71,-80.5,-319.56,-223.25,63.44,-17.69,26.5,107.87,-26.81,144.56,135.44,30.81,33.81,-120.94,-163.62,-75.44
72,-80.5,-319.56,-223.25,63.44,-17.62,26.5,107.94,-26.87,144.56,135.44,30.81,33.81,-120.94,-163.69,-75.5
73,-80.5,-319.56,-223.25,63.44,-17.56,26.5,107.87,-26.94,144.56,135.5,30.81,33.81,-120.94,-163.75,-75.56
74,-80.5,-319.56,-223.25,63.38,-17.62,26.56,107.87,-27,144.56,135.56,30.88,33.75,-120.94,-163.75,-75.62
75,-80.5,-319.56,-223.25,63.38,-17.5,26.5,107.81,-27,144.5,135.56,30.88,33.75,-121,-163.81,-75.62
76,-80.5,-319.56,-223.19,63.38,-17.5,26.56,107.81,-27.06,144.5,135.63,30.88,33.75,-121,-163.87,-75.69
77,-80.5,-319.62,-223.25,63.38,-17.56,26.5,107.87,-27.13,144.5,135.69,30.88,33.75,-121,-163.94,-75.75
78,-80.62,-319.56,-223.19,63.38,-17.62,26.5,107.87,-27.13,144.5,135.69,30.88,33.69,-121,-163.94,-75.81
79,-80.62,-319.56,-223.19,63.38,-17.62,26.5,107.87,-27.13,144.5,135.75,30.88,33.69,-121,-164,-75.87
80,-80.69,-319.56,-223.19,63.38,-17.62,26.56,108,-27.19,144.5,135.75,30.88,33.63,-121,-164,-75.94
