Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
26,-79.81,-323.38,-284.81,72.25,35.31,12.06,103.81,-20.69,168.81,144.31,29.63,71.12,-109.63,-202.94,-96.81
27,-80.38,-323.69,-284.94,72.06,35.31,12.19,103.81,-20.81,168.94,144.56,29.94,71.31,-110,-203.25,-96.94
28,-80.94,-323.94,-285.06,71.94,35.31,12.37,103.87,-20.94,169.06,144.81,30.37,71.5,-110.44,-203.69,-97.12
29,-81.44,-324.25,-285.19,71.81,35.25,12.37,103.87,-21,169.19,145,30.69,71.62,-110.81,-204.19,-97.44
30,-81.87,-324.44,-285.38,71.69,35.25,12.44,103.94,-21.06,169.31,145.19,31.06,71.81,-111.19,-204.63,-97.69
31,-82.25,-324.69,-285.56,71.62,35.56,12.5,103.69,-21.12,169.37,145.38,31.37,71.94,-111.62,-205,-98
32,-82.56,-324.94,-285.81,71.5,35.38,12.56,103.87,-21.19,169.56,145.56,31.75,72.06,-112,-205.37,-98.19
33,-82.81,-325.19,-285.94,71.44,35.31,12.63,103.87,-21.31,169.69,145.75,32.06,72.12,-112.37,-205.69,-98.44
34,-83,-325.38,-286.12,71.37,35.25,12.63,103.94,-21.37,169.87,145.87,32.38,72.31,-112.81,-206,-98.56
35,-83.31,-325.56,-286.31,71.31,35.25,12.69,103.94,-21.44,170,146,32.63,72.37,-113.12,-206.25,-98.81
36,-83.56,-325.75,-286.5,71.31,35.25,12.75,104,-21.56,170.12,146.06,32.94,72.56,-113.5,-206.5,-98.94
37,-83.81,-325.87,-286.62,71.25,35.25,12.81,104,-21.56,170.31,146.06,33.19,72.69,-113.81,-206.69,-99.13
38,-84,-326,-286.81,71.19,35.19,12.88,104.06,-21.62,170.44,146.19,33.38,72.69,-114.12,-206.94,-99.25
39,-84.13,-326.12,-286.94,71.12,35.19,12.81,104.06,-21.62,170.56,146.25,33.56,72.75,-114.5,-207.12,-99.44
40,-84.19,-326.19,-287.06,71.12,35.25,12.88,104.06,-21.69,170.69,146.37,33.81,72.75,-114.75,-207.31,-99.62
41,-84.25,-326.31,-287.19,71.12,35.25,12.88,104.06,-21.69,170.81,146.5,34,72.75,-115.06,-207.5,-99.75
42,-84.25,-326.37,-287.25,71.12,35.25,12.88,104,-21.69,170.94,146.69,34.19,72.69,-115.31,-207.69,-99.94
43,-84.37,-326.44,-287.38,71,35.25,12.88,104.06,-21.75,171.06,146.81,34.38,72.69,-115.56,-207.81,-100.06
44,-84.5,-326.44,-287.5,71,35.25,12.88,104,-21.81,171.13,147,34.5,72.56,-115.75,-208,-100.19
45,-84.56,-326.56,-287.56,71,35.19,12.94,104.06,-21.87,171.25,147.19,34.63,72.5,-116,-208.19,-100.31
46,-84.5,-326.56,-287.63,70.94,35.25,12.94,104.06,-21.87,171.31,147.37,34.81,72.44,-116.19,-208.38,-100.5
47,-84.56,-326.69,-287.69,70.94,35.25,12.94,104.06,-21.94,171.37,147.56,34.88,72.37,-116.37,-208.5,-100.56
48,-84.62,-326.75,-287.75,70.87,35.25,13,104,-21.94,171.5,147.75,35,72.31,-116.56,-208.69,-100.69
49,-84.69,-326.81,-287.88,70.87,35.25,13,104,-22,171.56,147.87,35.13,72.25,-116.69,-208.81,-100.81
50,-84.69,-326.88,-287.94,70.87,35.25,13.06,104.06,-22.06,171.62,148.06,35.25,72.25,-116.88,-209,-100.94
51,-84.69,-326.94,-287.94,70.87,35.38,13.06,103.87,-22.13,171.69,148.25,35.31,72.19,-117,-209.12,-101
52,-84.69,-327.06,-288,70.81,35.31,13.06,104,-22.13,171.75,148.38,35.44,72.12,-117.19,-209.31,-101.12
53,-84.75,-327.13,-288.06,70.87,35.31,13.06,104,-22.19,171.81,148.56,35.56,72.12,-117.25,-209.44,-101.19
54,-84.75,-327.25,-288.12,70.81,35.31,13.13,104,-22.19,171.87,148.69,35.63,72.06,-117.37,-209.56,-101.25
55,-84.81,-327.31,-288.12,70.81,35.38,13.13,104,-22.25,171.94,148.87,35.69,72.06,-117.5,-209.75,-101.38
56,-84.94,-327.38,-288.25,70.75,35.5,13.19,103.94,-22.31,172,148.94,35.75,72.06,-117.62,-209.87,-101.5
57,-85.06,-327.44,-288.25,70.75,35.44,13.19,103.94,-22.37,172.06,149.06,35.81,72.06,-117.75,-210,-101.56
58,-85.12,-327.56,-288.37,70.75,35.44,13.19,103.94,-22.37,172.13,149.19,35.88,72.06,-117.87,-210.13,-101.69
59,-85.31,-327.62,-288.44,70.75,35.38,13.19,104,-22.44,172.19,149.31,35.94,72.06,-117.94,-210.31,-101.75
60,-85.31,-327.69,-288.44,70.75,35.44,13.25,104,-22.44,172.25,149.38,36,72.06,-118.06,-210.44,-101.87
61,-85.25,-327.81,-288.5,70.75,35.44,13.25,104,-22.5,172.31,149.5,36.06,72.06,-118.13,-210.56,-101.94
62,-85.19,-327.87,-288.56,70.69,35.44,13.25,103.94,-22.56,172.37,149.56,36.06,72.12,-118.19,-210.69,-102
63,-85.25,-328,-288.62,70.69,35.5,13.25,103.94,-22.56,172.44,149.69,36.13,72.12,-118.31,-210.81,-102.06
64,-85.31,-328.06,-288.62,70.69,35.5,13.31,103.94,-22.62,172.5,149.75,36.13,72.12,-118.44,-210.94,-102.12
65,-85.19,-328.12,-288.62,70.69,35.44,13.31,104,-22.62,172.5,149.81,36.19,72.12,-118.5,-211.06,-102.19
66,-85.12,-328.25,-288.62,70.69,35.69,13.31,103.75,-22.69,172.56,149.87,36.19,72.12,-118.56,-211.19,-102.31
67,-85.06,-328.31,-288.69,70.69,35.69,13.38,103.81,-22.75,172.62,149.94,36.25,72.19,-118.62,-211.25,-102.38
68,-85.12,-328.37,-288.69,70.62,35.75,13.38,103.75,-22.75,172.69,150,36.31,72.19,-118.69,-211.37,-102.44
69,-85.19,-328.5,-288.75,70.62,35.69,13.38,103.75,-22.81,172.69,150,36.31,72.25,-118.75,-211.44,-102.5
70,-85.12,-328.56,-288.75,70.62,35.69,13.38,103.81,-22.81,172.69,150.06,36.31,72.25,-118.81,-211.5,-102.56
71,-85.06,-328.69,-288.75,70.62,35.69,13.38,103.81,-22.87,172.69,150.12,36.38,72.25,-118.81,-211.62,-102.62
72,-85,-328.81,-288.75,70.62,35.63,13.38,103.87,-22.87,172.69,150.19,36.44,72.25,-118.87,-211.75,-102.62
73,-85,-328.88,-288.75,70.62,35.69,13.44,103.87,-22.94,172.75,150.25,36.44,72.25,-118.94,-211.81,-102.75
74,-85,-328.94,-288.81,70.56,35.63,13.44,103.87,-23,172.75,150.31,36.44,72.31,-118.94,-211.87,-102.81
75,-85.12,-329,-288.81,70.56,35.69,13.44,103.87,-23.06,172.81,150.38,36.44,72.31,-119,-212,-102.81
76,-85.19,-329.06,-288.87,70.56,35.69,13.44,103.87,-23.06,172.87,150.44,36.5,72.31,-119.06,-212.06,-102.94
77,-85.19,-329.06,-288.94,70.56,35.69,13.44,103.87,-23.12,172.94,150.44,36.5,72.37,-119.13,-212.12,-102.94
78,-85.25,-329.13,-288.94,70.56,35.63,13.44,103.87,-23.12,172.94,150.44,36.5,72.44,-119.13,-212.19,-103
79,-85.19,-329.13,-289,70.56,35.69,13.44,103.87,-23.19,172.94,150.5,36.56,72.44,-119.19,-212.25,-103.06
80,-85.12,-329.19,-289,70.56,35.69,13.5,103.87,-23.19,172.94,150.5,36.56,72.44,-119.25,-212.31,-103.12
