Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
28,-78.94,-324.25,-280.12,73.12,28.87,15.19,105,-24.56,167.5,146.31,28.44,62.5,-110.81,-197.87,-96.75
29,-79.25,-324.56,-280.37,73.12,28.69,15.5,105.25,-24.87,167.62,146.62,28.69,62.81,-111.19,-198.56,-97
30,-79.5,-324.94,-280.62,73,28.56,15.56,105.5,-25,167.75,146.81,29,63.13,-111.56,-199.12,-97.31
31,-79.69,-325.25,-280.87,72.94,28.44,15.63,105.69,-25.12,167.87,146.94,29.25,63.44,-111.88,-199.62,-97.56
32,-79.75,-325.5,-281.13,72.87,28.31,15.69,105.94,-25.25,168,147.06,29.56,63.75,-112.19,-200.06,-97.88
33,-79.94,-325.81,-281.31,72.87,28.19,15.75,106.19,-25.31,168.06,147.13,29.81,63.94,-112.56,-200.56,-98.19
34,-80,-326.06,-281.5,72.81,28.12,15.81,106.37,-25.44,168.13,147.25,30.06,64.19,-112.81,-200.94,-98.5
35,-80.06,-326.25,-281.69,72.75,28.06,15.88,106.5,-25.5,168.25,147.31,30.31,64.37,-113.19,-201.31,-98.75
36,-80.19,-326.5,-281.87,72.75,28,15.94,106.63,-25.56,168.31,147.37,30.5,64.5,-113.44,-201.69,-99
37,-80.25,-326.69,-282,72.69,27.94,16,106.75,-25.69,168.37,147.44,30.75,64.69,-113.69,-201.94,-99.25
38,-80.38,-326.88,-282.12,72.69,27.94,16.06,106.81,-25.75,168.44,147.5,30.94,64.75,-113.94,-202.25,-99.44
39,-80.44,-327.06,-282.25,72.69,27.87,16.06,106.94,-25.81,168.5,147.62,31.12,64.87,-114.19,-202.5,-99.62
40,-80.5,-327.25,-282.37,72.69,27.87,16.12,107,-25.88,168.56,147.69,31.31,64.94,-114.37,-202.75,-99.81
41,-80.56,-327.38,-282.5,72.69,27.81,16.12,107.12,-25.94,168.56,147.75,31.5,65.06,-114.62,-202.94,-100
42,-80.69,-327.5,-282.56,72.69,27.81,16.19,107.19,-26,168.62,147.81,31.62,65.12,-114.81,-203.19,-100.19
43,-80.75,-327.69,-282.69,72.62,27.81,16.19,107.25,-26.06,168.69,147.87,31.75,65.19,-115,-203.44,-100.38
44,-80.81,-327.81,-282.81,72.69,27.81,16.25,107.31,-26.12,168.69,147.94,31.87,65.19,-115.19,-203.69,-100.56
45,-80.94,-327.87,-282.87,72.62,27.81,16.25,107.37,-26.19,168.75,148,32,65.25,-115.37,-203.88,-100.75
46,-81,-328,-283,72.62,27.81,16.25,107.44,-26.25,168.81,148.06,32.13,65.31,-115.5,-204.06,-100.94
47,-81.06,-328.12,-283.06,72.69,27.81,16.19,107.5,-26.25,168.81,148.13,32.25,65.31,-115.62,-204.25,-101.12
48,-81.12,-328.25,-283.13,72.69,27.87,16.19,107.5,-26.31,168.87,148.19,32.38,65.37,-115.75,-204.44,-101.25
49,-81.12,-328.31,-283.19,72.69,27.87,16.25,107.56,-26.31,168.81,148.19,32.44,65.37,-115.94,-204.63,-101.44
50,-81.12,-328.44,-283.25,72.69,27.87,16.25,107.63,-26.37,168.87,148.31,32.56,65.44,-116,-204.81,-101.56
51,-81.12,-328.5,-283.31,72.69,27.87,16.25,107.63,-26.37,168.87,148.31,32.63,65.44,-116.12,-204.94,-101.69
52,-81.12,-328.56,-283.38,72.75,27.87,16.19,107.69,-26.44,168.87,148.38,32.75,65.5,-116.25,-205.06,-101.81
53,-81.12,-328.56,-283.44,72.75,27.87,16.25,107.69,-26.44,168.87,148.44,32.81,65.44,-116.31,-205.25,-101.94
54,-81.12,-328.62,-283.44,72.75,27.94,16.25,107.75,-26.5,168.87,148.5,32.88,65.5,-116.37,-205.37,-102.06
55,-81.12,-328.62,-283.5,72.75,27.94,16.25,107.81,-26.5,168.87,148.56,32.94,65.56,-116.5,-205.44,-102.12
56,-81.12,-328.69,-283.56,72.81,27.94,16.19,107.81,-26.5,168.94,148.56,33,65.56,-116.56,-205.56,-102.25
57,-81.06,-328.69,-283.56,72.75,27.94,16.19,107.81,-26.56,168.87,148.62,33.06,65.56,-116.62,-205.69,-102.38
58,-81.06,-328.69,-283.62,72.81,28,16.25,107.87,-26.56,168.87,148.62,33.06,65.62,-116.69,-205.81,-102.44
59,-81.06,-328.69,-283.69,72.81,28,16.19,107.87,-26.56,168.87,148.62,33.13,65.69,-116.75,-205.87,-102.5
60,-81.06,-328.69,-283.69,72.81,28,16.19,107.94,-26.62,168.87,148.62,33.19,65.69,-116.81,-206,-102.56
61,-81.06,-328.75,-283.75,72.87,28,16.19,107.94,-26.62,168.87,148.69,33.25,65.75,-116.88,-206.06,-102.69
62,-81.12,-328.75,-283.81,72.87,28.06,16.12,107.94,-26.62,168.94,148.69,33.25,65.81,-116.88,-206.13,-102.75
63,-81.19,-328.81,-283.81,72.87,28.06,16.19,107.94,-26.62,168.94,148.75,33.31,65.75,-116.94,-206.19,-102.75
64,-81.25,-328.81,-283.87,72.87,28.06,16.12,107.94,-26.69,168.94,148.75,33.38,65.81,-117,-206.25,-102.87
65,-81.25,-328.81,-283.87,72.87,28.06,16.12,108,-26.62,168.94,148.81,33.38,65.81,-117.06,-206.38,-102.87
66,-81.25,-328.94,-283.94,72.87,28.12,16.12,108,-26.69,168.94,148.81,33.38,65.81,-117.13,-206.44,-103
67,-81.25,-328.94,-284,72.94,28.12,16.12,108,-26.69,169,148.87,33.44,65.81,-117.13,-206.5,-103
68,-81.25,-329,-284,72.94,28.12,16.06,108,-26.69,169,148.87,33.44,65.81,-117.19,-206.56,-103.12
69,-81.19,-328.94,-284.06,72.94,28.19,16.06,108,-26.69,169,148.94,33.44,65.81,-117.25,-206.63,-103.19
70,-81.19,-329,-284.06,72.94,28.19,16.06,108,-26.75,169,148.94,33.5,65.81,-117.25,-206.69,-103.19
71,-81.25,-329.06,-284.13,72.94,28.19,16.06,108,-26.75,169,148.94,33.5,65.81,-117.31,-206.75,-103.25
72,-81.25,-329.06,-284.13,73,28.25,16.06,108,-26.75,169,149,33.56,65.81,-117.31,-206.81,-103.31
73,-81.19,-329,-284.19,72.94,28.25,16,108,-26.75,169,149,33.56,65.81,-117.37,-206.87,-103.38
74,-81.19,-329.06,-284.19,73,28.25,16,108,-26.75,169.06,149,33.56,65.87,-117.37,-206.87,-103.44
75,-81.19,-329.06,-284.19,73.06,28.25,16,108.06,-26.75,169.06,149,33.56,65.87,-117.44,-206.94,-103.44
76,-81.19,-329.06,-284.19,73,28.31,15.94,108,-26.75,169.06,149.06,33.63,65.87,-117.44,-207,-103.5
77,-81.19,-329.06,-284.25,73.06,28.38,15.94,108.06,-26.81,169.06,149.06,33.63,65.94,-117.5,-207.06,-103.56
78,-81.19,-329.06,-284.31,73.06,28.31,15.94,108,-26.81,169.06,149.06,33.63,65.87,-117.5,-207.06,-103.62
79,-81.19,-329.06,-284.31,73.06,28.38,15.88,108.06,-26.81,169.06,149.06,33.69,65.94,-117.56,-207.12,-103.62
80,-81.25,-329.13,-284.31,73.06,28.38,15.88,108.06,-26.81,169.06,149.06,33.63,65.94,-117.56,-207.19,-103.69
