Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
1,-82.31,-309.37,-286.69,55.12,38.31,11.56,90.31,-22.75,181.37,152.44,39.06,76.5,-115.62,-215.5,-104.12
2,-82.31,-309.44,-286.69,55.06,38.31,11.63,90.31,-22.75,181.44,152.5,39,76.44,-115.56,-215.5,-104.19
3,-82.31,-309.37,-286.69,55,38.25,11.63,90.31,-22.81,181.44,152.5,39.06,76.5,-115.56,-215.56,-104.25
4,-82.31,-309.37,-286.69,55,38.25,11.63,90.31,-22.81,181.5,152.56,39.06,76.5,-115.56,-215.56,-104.25
5,-82.31,-309.37,-286.69,55,38.25,11.63,90.31,-22.81,181.5,152.56,39,76.44,-115.56,-215.62,-104.31
6,-82.25,-309.37,-286.69,54.94,38.19,11.69,90.31,-22.87,181.5,152.62,39,76.44,-115.56,-215.62,-104.31
7,-82.25,-309.37,-286.69,54.94,38.25,11.69,90.31,-22.87,181.5,152.62,39,76.44,-115.5,-215.62,-104.38
8,-82.25,-309.37,-286.69,54.88,38.25,11.69,90.31,-22.87,181.5,152.69,39,76.44,-115.5,-215.69,-104.38
9,-82.25,-309.31,-286.69,54.88,38.25,11.75,90.31,-22.94,181.56,152.69,39,76.44,-115.5,-215.69,-104.44
10,-82.25,-309.31,-286.62,54.88,38.19,11.75,90.31,-22.94,181.56,152.75,39,76.44,-115.5,-215.75,-104.5
11,-82.25,-309.31,-286.69,54.81,38.19,11.75,90.31,-23,181.63,152.75,39,76.44,-115.5,-215.75,-104.5
12,-82.25,-309.31,-286.69,54.81,38.19,11.81,90.31,-23,181.63,152.81,39,76.44,-115.44,-215.75,-104.56
13,-82.25,-309.31,-286.69,54.75,38.19,11.81,90.31,-23,181.63,152.81,38.94,76.44,-115.5,-215.75,-104.56
14,-82.31,-309.31,-286.69,54.75,38.19,11.81,90.31,-23.06,181.69,152.87,38.94,76.44,-115.44,-215.75,-104.63
15,-82.25,-309.31,-286.69,54.75,38.19,11.81,90.25,-23.06,181.63,152.87,38.94,76.44,-115.44,-215.81,-104.63
16,-82.25,-309.31,-286.69,54.69,38.19,11.81,90.25,-23.06,181.63,152.87,38.94,76.44,-115.44,-215.87,-104.69
17,-82.25,-309.25,-286.69,54.69,38.19,11.81,90.31,-23.12,181.69,152.87,38.94,76.5,-115.44,-215.87,-104.69
18,-82.25,-309.25,-286.69,54.69,38.13,11.88,90.25,-23.12,181.69,152.87,38.94,76.44,-115.44,-215.87,-104.75
19,-82.25,-309.25,-286.62,54.63,38.13,11.88,90.25,-23.12,181.75,152.94,38.94,76.44,-115.44,-215.87,-104.75
20,-82.25,-309.25,-286.62,54.63,38.13,11.88,90.25,-23.12,181.75,152.94,38.94,76.44,-115.37,-215.94,-104.81
21,-80.06,-304.94,-282.31,54.31,34.13,11.44,90.19,-25.5,182,151.37,36.25,80.19,-112.56,-217.62,-103.87
22,-80.44,-305.12,-282.5,54.06,33.63,11.69,90.5,-25.56,182.31,151.37,36.44,80.69,-112.75,-217.75,-103.62
23,-80.87,-305.31,-282.62,53.94,33.25,11.88,90.81,-25.69,182.5,151.37,36.63,81.06,-113,-218,-103.56
24,-81.25,-305.44,-282.75,53.87,32.94,11.94,91.06,-25.75,182.62,151.37,36.88,81.44,-113.25,-218.06,-103.38
25,-81.5,-305.69,-282.87,53.87,32.75,12,91.25,-25.81,182.69,151.37,37.13,81.75,-113.56,-218.37,-103.44
26,-81.75,-305.81,-282.94,53.94,32.56,12.13,91.44,-25.94,182.75,151.37,37.44,82,-113.88,-218.69,-103.56
27,-82.06,-306,-283,54,32.44,12.13,91.63,-26,182.75,151.37,37.75,82.25,-114.19,-219.06,-103.75
28,-82.31,-306.19,-283.06,54.06,32.31,12.13,91.75,-26.12,182.75,151.31,38,82.5,-114.44,-219.31,-103.94
29,-82.56,-306.31,-283.13,54.13,32.19,12.13,91.81,-26.19,182.88,151.31,38.25,82.69,-114.69,-219.56,-104.06
30,-82.81,-306.5,-283.19,54.25,32.13,12.13,92,-26.25,182.88,151.25,38.5,82.88,-114.94,-219.75,-104.19
31,-82.94,-306.63,-283.25,54.31,32,12.13,92.12,-26.31,182.94,151.25,38.69,83,-115.12,-219.94,-104.31
32,-83.12,-306.75,-283.38,54.44,31.94,12.06,92.25,-26.37,183,151.19,38.88,83.19,-115.37,-220.06,-104.38
33,-83.31,-306.94,-283.44,54.5,31.87,12.06,92.37,-26.37,183.06,151.19,39.06,83.25,-115.62,-220.19,-104.5
34,-83.44,-307.06,-283.5,54.56,31.81,12.06,92.5,-26.44,183.12,151.19,39.25,83.37,-115.81,-220.31,-104.56
35,-83.56,-307.19,-283.56,54.63,31.81,12,92.56,-26.44,183.12,151.19,39.44,83.5,-116,-220.5,-104.69
36,-83.62,-307.31,-283.62,54.75,31.75,12,92.62,-26.5,183.12,151.19,39.56,83.56,-116.12,-220.69,-104.81
37,-83.75,-307.37,-283.69,54.75,31.69,11.94,92.69,-26.56,183.19,151.19,39.75,83.62,-116.37,-220.81,-104.87
38,-83.87,-307.5,-283.69,54.81,31.69,11.94,92.75,-26.56,183.19,151.25,39.88,83.69,-116.5,-220.94,-105
39,-83.94,-307.56,-283.75,54.88,31.62,11.94,92.81,-26.62,183.25,151.19,40,83.75,-116.69,-221.06,-105.06
40,-84,-307.62,-283.81,54.94,31.62,11.94,92.88,-26.62,183.25,151.25,40.12,83.81,-116.81,-221.25,-105.19
41,-84.13,-307.69,-283.81,55,31.62,11.88,92.94,-26.62,183.25,151.25,40.25,83.87,-116.94,-221.37,-105.25
42,-84.25,-307.75,-283.87,55,31.62,11.88,92.94,-26.69,183.31,151.31,40.31,83.94,-117,-221.44,-105.31
43,-84.37,-307.87,-283.87,55.06,31.62,11.88,93,-26.69,183.31,151.37,40.44,83.94,-117.19,-221.56,-105.37
44,-84.5,-307.94,-283.94,55.12,31.62,11.81,93.06,-26.75,183.25,151.37,40.5,84,-117.25,-221.69,-105.44
45,-84.5,-308,-283.94,55.12,31.62,11.81,93.06,-26.75,183.25,151.44,40.63,84,-117.37,-221.81,-105.56
46,-84.56,-308.06,-284,55.19,31.62,11.81,93.06,-26.75,183.25,151.44,40.69,84,-117.44,-221.87,-105.63
47,-84.62,-308.06,-284,55.19,31.62,11.81,93.12,-26.75,183.31,151.5,40.75,84,-117.56,-222.06,-105.69
48,-84.69,-308.13,-284,55.25,31.62,11.75,93.12,-26.81,183.31,151.5,40.81,84.06,-117.69,-222.19,-105.75
49,-84.69,-308.19,-284.06,55.31,31.62,11.75,93.19,-26.81,183.25,151.5,40.88,84.13,-117.69,-222.25,-105.81
50,-84.81,-308.19,-284.06,55.31,31.69,11.75,93.19,-26.81,183.25,151.5,40.94,84.19,-117.75,-222.37,-105.87
51,-84.87,-308.25,-284.06,55.31,31.69,11.69,93.19,-26.81,183.25,151.5,41,84.19,-117.87,-222.44,-105.94
52,-84.94,-308.31,-284.13,55.31,31.69,11.75,93.25,-26.81,183.25,151.5,41,84.25,-117.94,-222.5,-106
53,-85,-308.31,-284.13,55.38,31.69,11.69,93.25,-26.81,183.31,151.44,41.13,84.31,-118,-222.63,-106.06
54,-85,-308.38,-284.19,55.38,31.75,11.75,93.25,-26.81,183.25,151.44,41.13,84.37,-118.06,-222.69,-106.12
55,-85,-308.44,-284.13,55.44,31.75,11.69,93.25,-26.81,183.25,151.37,41.13,84.44,-118.13,-222.81,-106.12
56,-85,-308.44,-284.19,55.44,31.81,11.69,93.25,-26.81,183.25,151.37,41.19,84.5,-118.19,-222.88,-106.19
57,-85.06,-308.44,-284.19,55.44,31.81,11.69,93.25,-26.87,183.25,151.31,41.25,84.5,-118.25,-222.94,-106.25
58,-85.12,-308.5,-284.19,55.44,31.81,11.69,93.25,-26.81,183.25,151.37,41.25,84.56,-118.31,-223.06,-106.31
59,-85.12,-308.5,-284.25,55.5,31.81,11.69,93.31,-26.87,183.25,151.37,41.25,84.62,-118.31,-223.13,-106.37
60,-85.06,-308.44,-284.25,55.5,31.81,11.69,93.31,-26.87,183.19,151.37,41.31,84.62,-118.37,-223.19,-106.44
61,-85.12,-308.44,-284.25,55.5,31.87,11.63,93.31,-26.87,183.19,151.37,41.37,84.69,-118.37,-223.25,-106.5
62,-85.06,-308.44,-284.25,55.56,31.87,11.63,93.31,-26.87,183.19,151.37,41.37,84.69,-118.44,-223.31,-106.5
63,-85.12,-308.44,-284.25,55.56,31.87,11.63,93.31,-26.87,183.19,151.37,41.37,84.69,-118.5,-223.38,-106.56
64,-85.12,-308.44,-284.25,55.56,31.87,11.63,93.31,-26.87,183.19,151.44,41.44,84.69,-118.5,-223.5,-106.63
65,-85.12,-308.44,-284.31,55.56,31.94,11.63,93.31,-26.94,183.19,151.5,41.44,84.69,-118.56,-223.5,-106.63
66,-85.19,-308.44,-284.31,55.56,31.94,11.63,93.31,-26.94,183.19,151.5,41.44,84.69,-118.56,-223.56,-106.69
67,-85.25,-308.44,-284.31,55.56,31.94,11.63,93.31,-26.94,183.19,151.56,41.44,84.69,-118.62,-223.62,-106.69
