Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
27,-77.87,-319.31,-228.06,68.5,-11.81,21.5,104.63,-22.62,149.12,133.44,25.5,35.13,-114.19,-156.81,-71.25
28,-78.12,-319.56,-228.25,68.25,-11.94,21.81,104.81,-22.94,149.19,133.75,25.75,35.25,-114.5,-157.37,-71.5
29,-78.31,-319.75,-228.31,68,-11.94,22.13,104.81,-23.25,149.19,134.06,26,35.38,-114.81,-157.94,-71.87
30,-78.5,-319.94,-228.37,67.69,-12.06,22.37,104.94,-23.44,149.19,134.25,26.25,35.56,-115.12,-158.44,-72.19
31,-78.62,-320.06,-228.44,67.56,-12.06,22.62,105.06,-23.75,149.19,134.44,26.5,35.75,-115.44,-159,-72.5
32,-78.62,-320.19,-228.5,67.37,-12.13,22.87,105.12,-24,149.25,134.63,26.69,35.94,-115.69,-159.56,-72.87
33,-78.75,-320.31,-228.56,67.25,-12.25,23.12,105.25,-24.19,149.25,134.75,26.94,36.13,-115.94,-160,-73.19
34,-78.81,-320.44,-228.62,67.12,-12.25,23.31,105.31,-24.37,149.31,134.81,27.13,36.31,-116.12,-160.44,-73.56
35,-78.87,-320.5,-228.69,67,-12.37,23.5,105.44,-24.5,149.25,134.81,27.31,36.5,-116.37,-160.88,-73.87
36,-78.94,-320.56,-228.75,66.87,-12.37,23.62,105.44,-24.56,149.31,134.75,27.5,36.69,-116.56,-161.31,-74.19
37,-79,-320.63,-228.81,66.75,-12.37,23.75,105.56,-24.69,149.31,134.81,27.62,36.81,-116.75,-161.75,-74.5
38,-79.06,-320.75,-228.81,66.62,-12.5,23.94,105.63,-24.81,149.31,134.87,27.81,36.94,-116.88,-162.06,-74.75
39,-79.12,-320.75,-228.81,66.56,-12.56,24.06,105.69,-24.94,149.31,134.94,27.94,37,-117.06,-162.5,-75.06
40,-79.12,-320.75,-228.88,66.5,-12.5,24.19,105.69,-25.12,149.31,135.06,28.06,37.13,-117.25,-162.81,-75.31
41,-79.19,-320.75,-228.88,66.44,-12.5,24.31,105.69,-25.31,149.38,135.12,28.19,37.19,-117.37,-163.12,-75.62
42,-79.25,-320.75,-228.88,66.37,-12.5,24.44,105.81,-25.5,149.31,135.25,28.31,37.19,-117.5,-163.37,-75.81
43,-79.31,-320.75,-228.88,66.31,-12.44,24.5,105.75,-25.62,149.31,135.44,28.44,37.25,-117.69,-163.69,-76.06
44,-79.31,-320.69,-228.88,66.25,-12.5,24.63,105.81,-25.75,149.31,135.56,28.56,37.25,-117.75,-163.94,-76.31
45,-79.37,-320.69,-228.88,66.19,-12.5,24.69,105.81,-25.94,149.31,135.69,28.62,37.31,-117.87,-164.25,-76.56
46,-79.44,-320.63,-228.88,66.19,-12.44,24.69,105.75,-26.06,149.38,135.81,28.75,37.31,-118,-164.5,-76.81
47,-79.44,-320.63,-228.88,66.12,-12.5,24.75,105.75,-26.19,149.38,135.94,28.81,37.31,-118.06,-164.75,-77
48,-79.37,-320.63,-228.88,66.12,-12.44,24.75,105.69,-26.31,149.44,136.06,28.87,37.38,-118.13,-164.94,-77.19
49,-79.44,-320.56,-228.88,66.06,-12.44,24.81,105.63,-26.44,149.5,136.19,29,37.38,-118.25,-165.19,-77.37
50,-79.56,-320.56,-228.88,66.06,-12.44,24.81,105.63,-26.5,149.5,136.31,29,37.38,-118.31,-165.37,-77.56
51,-79.62,-320.56,-228.88,66,-12.44,24.81,105.69,-26.62,149.5,136.37,29.06,37.31,-118.37,-165.56,-77.75
52,-79.62,-320.56,-228.88,66,-12.56,24.87,105.75,-26.75,149.56,136.5,29.12,37.31,-118.44,-165.69,-77.94
53,-79.69,-320.56,-228.88,66,-12.56,24.87,105.75,-26.81,149.56,136.62,29.19,37.25,-118.5,-165.88,-78
54,-79.69,-320.5,-228.88,66,-12.69,24.87,105.87,-26.94,149.62,136.75,29.19,37.25,-118.56,-166,-78.19
55,-79.75,-320.56,-228.81,65.94,-12.69,24.87,105.81,-27,149.62,136.88,29.25,37.19,-118.62,-166.12,-78.31
56,-79.81,-320.56,-228.88,65.94,-12.63,24.94,105.81,-27.06,149.56,137,29.31,37.13,-118.62,-166.25,-78.37
57,-79.87,-320.5,-228.81,65.94,-12.56,24.94,105.81,-27.13,149.56,137.12,29.31,37.06,-118.69,-166.31,-78.5
58,-79.87,-320.56,-228.81,65.87,-12.75,24.94,105.87,-27.25,149.56,137.25,29.37,37.06,-118.75,-166.44,-78.56
59,-79.87,-320.56,-228.81,65.87,-12.81,25,106,-27.31,149.62,137.37,29.37,37,-118.75,-166.5,-78.69
60,-79.81,-320.63,-228.75,65.87,-12.81,25,106,-27.44,149.56,137.5,29.44,36.94,-118.75,-166.62,-78.75
61,-79.81,-320.63,-228.75,65.87,-12.81,25.06,106.06,-27.5,149.56,137.62,29.44,36.94,-118.81,-166.75,-78.81
62,-79.87,-320.69,-228.75,65.81,-12.88,25.06,106.06,-27.56,149.56,137.69,29.44,36.88,-118.81,-166.81,-78.94
63,-79.94,-320.75,-228.75,65.87,-12.81,25.12,106.06,-27.69,149.56,137.81,29.44,36.88,-118.87,-166.88,-78.94
64,-80.06,-320.75,-228.69,65.81,-12.75,25.06,106,-27.75,149.56,137.94,29.5,36.81,-118.87,-166.94,-79.06
65,-80.12,-320.81,-228.75,65.81,-12.88,25.12,106.06,-27.81,149.56,138,29.5,36.81,-118.94,-167.06,-79.12
66,-80.12,-320.81,-228.75,65.75,-12.88,25.12,106.12,-27.87,149.56,138.12,29.5,36.75,-118.94,-167.13,-79.19
67,-80.19,-320.88,-228.75,65.75,-12.94,25.12,106.19,-27.94,149.56,138.19,29.5,36.75,-118.94,-167.19,-79.25
68,-80.25,-320.94,-228.75,65.75,-12.94,25.12,106.25,-28,149.56,138.31,29.56,36.69,-118.94,-167.25,-79.31
69,-80.31,-320.94,-228.75,65.69,-12.94,25.19,106.25,-28.06,149.5,138.37,29.56,36.69,-119,-167.31,-79.37
70,-80.31,-320.94,-228.75,65.75,-12.94,25.19,106.25,-28.19,149.5,138.44,29.56,36.69,-119,-167.37,-79.44
71,-80.31,-320.94,-228.75,65.69,-13,25.19,106.31,-28.25,149.5,138.5,29.56,36.63,-119.06,-167.44,-79.5
72,-80.31,-320.94,-228.75,65.69,-13,25.19,106.31,-28.25,149.5,138.56,29.56,36.63,-119.06,-167.5,-79.56
73,-80.31,-320.94,-228.81,65.69,-13,25.19,106.31,-28.38,149.44,138.62,29.63,36.63,-119.06,-167.56,-79.56
74,-80.31,-320.94,-228.75,65.69,-12.94,25.25,106.25,-28.44,149.5,138.69,29.63,36.63,-119.06,-167.56,-79.69
75,-80.38,-320.94,-228.81,65.69,-13,25.25,106.31,-28.44,149.5,138.69,29.56,36.63,-119.13,-167.62,-79.69
76,-80.44,-321,-228.81,65.69,-12.88,25.25,106.25,-28.5,149.5,138.75,29.63,36.69,-119.06,-167.69,-79.75
77,-80.38,-321,-228.81,65.62,-13.06,25.25,106.37,-28.56,149.44,138.81,29.63,36.63,-119.13,-167.75,-79.81
78,-80.31,-321,-228.75,65.62,-12.94,25.25,106.31,-28.62,149.44,138.81,29.63,36.69,-119.13,-167.81,-79.87
79,-80.38,-321.06,-228.75,65.62,-13,25.25,106.37,-28.69,149.44,138.88,29.63,36.69,-119.13,-167.81,-79.94
80,-80.38,-321.13,-228.75,65.62,-12.94,25.31,106.37,-28.69,149.44,138.88,29.63,36.63,-119.13,-167.87,-80
