Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
1,-82.5,-320.81,-219.25,61.37,-20.44,26.5,108.06,-26.12,134.31,136.94,37.19,20.31,-129.31,-153.44,-67
2,-82.5,-320.88,-219.31,61.44,-20.5,26.44,108.12,-26.12,134.31,136.94,37.19,20.31,-129.38,-153.44,-67.06
3,-82.5,-320.94,-219.31,61.44,-20.5,26.44,108.12,-26.12,134.37,137,37.19,20.25,-129.38,-153.5,-67.12
4,-82.56,-321,-219.37,61.44,-20.5,26.44,108.06,-26.06,134.44,137,37.19,20.25,-129.38,-153.5,-67.19
5,-82.56,-321.06,-219.37,61.37,-20.5,26.44,108.12,-26.06,134.44,137.06,37.19,20.25,-129.44,-153.56,-67.25
6,-82.56,-321.13,-219.44,61.37,-20.44,26.44,108.06,-26.06,134.5,137.06,37.19,20.25,-129.44,-153.62,-67.25
7,-82.62,-321.19,-219.44,61.37,-20.5,26.44,108.12,-26.06,134.5,137.12,37.19,20.25,-129.5,-153.69,-67.31
8,-82.62,-321.19,-219.5,61.44,-20.44,26.44,108.12,-26.06,134.56,137.12,37.19,20.25,-129.5,-153.69,-67.37
9,-82.69,-321.19,-219.5,61.44,-20.5,26.37,108.12,-26.06,134.56,137.12,37.19,20.19,-129.5,-153.75,-67.37
10,-82.69,-321.25,-219.56,61.44,-20.44,26.37,108.12,-26,134.63,137.19,37.19,20.19,-129.56,-153.81,-67.44
11,-82.69,-321.31,-219.56,61.44,-20.5,26.37,108.19,-26,134.69,137.19,37.25,20.25,-129.63,-153.87,-67.5
12,-82.62,-321.31,-219.56,61.37,-20.44,26.37,108.12,-26,134.69,137.19,37.25,20.19,-129.63,-153.87,-67.56
13,-82.56,-321.37,-219.62,61.44,-20.5,26.37,108.12,-26,134.75,137.25,37.19,20.19,-129.63,-153.94,-67.56
14,-82.5,-321.44,-219.62,61.37,-20.5,26.37,108.19,-26,134.75,137.25,37.19,20.19,-129.69,-153.94,-67.62
15,-82.44,-321.5,-219.62,61.44,-20.5,26.31,108.19,-25.94,134.75,137.25,37.25,20.19,-129.69,-154,-67.69
16,-82.44,-321.5,-219.62,61.44,-20.5,26.31,108.19,-25.94,134.75,137.25,37.25,20.19,-129.69,-154,-67.69
17,-82.31,-321.5,-219.62,61.44,-20.44,26.31,108.19,-25.94,134.75,137.31,37.31,20.12,-129.69,-154.06,-67.75
18,-82.25,-321.5,-219.62,61.44,-20.44,26.31,108.19,-25.94,134.81,137.31,37.31,20.12,-129.69,-154.12,-67.75
19,-82.25,-321.5,-219.62,61.44,-20.5,26.31,108.19,-25.94,134.75,137.31,37.31,20.12,-129.69,-154.12,-67.81
20,-82.19,-321.5,-219.69,61.5,-20.5,26.31,108.19,-25.94,134.81,137.31,37.31,20.12,-129.69,-154.19,-67.81
21,-73.25,-310.81,-212.31,71.75,-19.87,16.06,107.06,-21.69,130.5,125.69,32.13,25.06,-121.81,-146.19,-61
22,-74.81,-311.25,-212.31,70.94,-19.75,16.62,106.81,-21.69,130.63,126.06,32,24.87,-121.62,-144.13,-58.56
23,-76,-311.62,-212.31,70.06,-19.81,17.5,106.87,-21.81,130.63,126.5,32,24.75,-121.56,-143.19,-57.5
24,-76.94,-312.06,-212.5,69.25,-20,18.31,107,-22.06,130.56,126.87,32.13,24.75,-121.56,-142.94,-57.06
25,-77.75,-312.44,-212.63,68.62,-20.19,18.94,107.19,-22.31,130.5,127.25,32.25,24.75,-121.69,-142.94,-56.88
26,-78.37,-312.75,-212.75,68.12,-20.44,19.44,107.44,-22.56,130.5,127.56,32.44,24.81,-121.81,-143.19,-56.94
27,-78.94,-313.06,-212.88,67.56,-20.75,20.12,107.69,-22.81,130.44,127.94,32.69,24.81,-121.94,-143.62,-57.19
28,-79.44,-313.31,-213.06,67.06,-20.94,20.69,107.87,-23.06,130.5,128.25,32.94,24.94,-122.25,-144.13,-57.44
