Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
43,-76.5,-325.62,-282.87,75,28.62,16.19,106.75,-28.75,168.06,147.87,29.94,63.5,-112.37,-198.69,-98.87
44,-76.5,-325.69,-282.94,74.94,28.56,16.25,106.87,-28.75,168,147.81,30.06,63.56,-112.44,-198.81,-98.94
45,-76.44,-325.69,-283,74.87,28.5,16.37,107,-28.81,167.94,147.75,30.12,63.63,-112.56,-198.87,-99.06
46,-76.44,-325.69,-283,74.81,28.5,16.37,107.06,-28.81,167.87,147.69,30.19,63.63,-112.56,-198.94,-99.13
47,-76.44,-325.69,-283,74.75,28.5,16.5,107.19,-28.81,167.75,147.62,30.25,63.69,-112.62,-199,-99.25
48,-76.37,-325.69,-283,74.75,28.44,16.62,107.31,-28.87,167.69,147.56,30.31,63.69,-112.69,-199.12,-99.37
49,-76.37,-325.69,-283,74.75,28.44,16.69,107.37,-28.94,167.62,147.5,30.37,63.75,-112.75,-199.19,-99.44
50,-76.44,-325.69,-283.06,74.69,28.44,16.62,107.5,-28.87,167.56,147.44,30.44,63.75,-112.81,-199.19,-99.5
51,-76.44,-325.69,-283.06,74.62,28.44,16.69,107.56,-28.87,167.5,147.44,30.44,63.75,-112.88,-199.31,-99.56
52,-76.44,-325.69,-283.06,74.62,28.44,16.75,107.63,-28.87,167.44,147.31,30.5,63.81,-112.88,-199.38,-99.69
53,-76.44,-325.69,-283.06,74.62,28.44,16.75,107.69,-28.87,167.31,147.25,30.5,63.81,-112.94,-199.44,-99.75
54,-76.44,-325.62,-283,74.75,28.38,16.69,107.75,-28.87,167.25,147.25,30.56,63.81,-112.94,-199.5,-99.87
55,-76.44,-325.62,-283,74.87,28.38,16.5,107.81,-28.94,167.13,147.19,30.56,63.81,-112.94,-199.31,-99.69
56,-76.5,-325.62,-283,74.94,28.44,16.44,107.94,-28.87,167.06,147.19,30.62,63.81,-113,-199.25,-99.69
57,-76.5,-325.56,-283,75,28.38,16.37,107.94,-28.87,167,147.13,30.62,63.81,-113,-199.44,-99.87
58,-76.5,-325.56,-283,74.94,28.38,16.5,108,-28.94,166.94,147.06,30.69,63.87,-113.06,-199.06,-99.5
59,-76.5,-325.5,-283,74.87,28.44,16.56,108.06,-28.87,166.88,147.06,30.69,63.87,-113.06,-199.12,-99.62
60,-76.5,-325.44,-283,74.75,28.44,16.62,108.12,-28.87,166.75,147,30.69,63.81,-113.12,-199.38,-99.81
61,-76.5,-325.44,-282.94,74.75,28.44,16.69,108.19,-28.87,166.69,147,30.75,63.81,-113.12,-199.5,-100
62,-76.5,-325.38,-282.94,74.69,28.44,16.69,108.25,-28.87,166.69,146.94,30.75,63.81,-113.12,-199.56,-100.06
63,-76.56,-325.38,-282.94,74.69,28.44,16.69,108.25,-28.87,166.56,146.94,30.75,63.81,-113.12,-199.62,-100.12
64,-76.56,-325.31,-282.87,74.69,28.44,16.69,108.31,-28.87,166.5,146.87,30.75,63.81,-113.12,-199.69,-100.19
65,-76.56,-325.25,-282.87,74.62,28.44,16.75,108.37,-28.81,166.44,146.87,30.81,63.81,-113.19,-199.69,-100.19
66,-76.5,-325.19,-282.87,74.62,28.44,16.75,108.37,-28.81,166.37,146.81,30.81,63.81,-113.19,-199.69,-100.19
67,-76.5,-325.13,-282.87,74.56,28.5,16.81,108.37,-28.87,166.25,146.81,30.81,63.75,-113.19,-199.75,-100.25
68,-76.5,-325.13,-282.87,74.56,28.5,16.87,108.5,-28.81,166.19,146.75,30.81,63.81,-113.12,-199.75,-100.31
69,-76.44,-325.06,-282.87,74.62,28.5,16.75,108.5,-28.75,166.12,146.69,30.81,63.81,-113.19,-199.75,-100.31
70,-76.44,-325,-282.87,74.62,28.5,16.81,108.56,-28.75,166.06,146.69,30.88,63.81,-113.19,-199.81,-100.31
71,-76.37,-324.94,-282.81,74.5,28.5,16.81,108.63,-28.81,165.94,146.62,30.88,63.81,-113.12,-199.81,-100.38
72,-76.37,-324.94,-282.87,74.44,28.5,16.94,108.63,-28.75,165.88,146.56,30.88,63.81,-113.19,-199.81,-100.38
73,-76.37,-324.94,-282.81,74.44,28.5,16.94,108.63,-28.81,165.81,146.5,30.88,63.75,-113.19,-199.81,-100.38
74,-76.37,-324.88,-282.81,74.37,28.56,17,108.69,-28.69,165.75,146.5,30.88,63.75,-113.19,-199.81,-100.44
75,-76.44,-324.88,-282.75,74.5,28.56,16.87,108.69,-28.75,165.69,146.5,30.88,63.75,-113.19,-199.81,-100.44
76,-76.44,-324.81,-282.75,74.5,28.56,16.81,108.75,-28.69,165.62,146.44,30.88,63.69,-113.19,-199.81,-100.44
77,-76.5,-324.75,-282.75,74.44,28.56,16.87,108.75,-28.69,165.56,146.44,30.88,63.69,-113.19,-199.81,-100.44
78,-76.5,-324.75,-282.75,74.75,28.56,16.56,108.75,-28.69,165.5,146.37,30.88,63.69,-113.19,-199.81,-100.5
79,-76.5,-324.75,-282.75,75.62,28.56,15.75,108.81,-28.69,165.5,146.37,30.88,63.69,-113.19,-199.81,-100.5
80,-76.56,-324.75,-282.75,75.44,28.62,15.88,108.81,-28.62,165.44,146.44,30.88,63.63,-113.19,-199.81,-100.5
