Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
15,-79.81,-323.56,-230.37,63.31,-16.44,26.44,107.69,-25.94,147.94,140.5,31.31,28.69,-123.25,-162.12,-76.56
16,-79.87,-323.56,-230.37,63.38,-16.44,26.37,107.63,-25.94,147.94,140.5,31.31,28.69,-123.31,-162.19,-76.62
17,-79.81,-323.62,-230.37,63.31,-16.37,26.37,107.63,-25.94,147.94,140.5,31.31,28.69,-123.31,-162.25,-76.69
18,-79.81,-323.69,-230.37,63.38,-16.37,26.37,107.69,-25.94,148,140.5,31.31,28.69,-123.31,-162.31,-76.75
19,-79.75,-323.69,-230.37,63.38,-16.44,26.37,107.69,-26,148,140.5,31.31,28.69,-123.31,-162.31,-76.81
20,-79.75,-323.75,-230.37,63.31,-16.44,26.31,107.69,-26,148,140.56,31.37,28.69,-123.31,-162.31,-76.87
21,-70.56,-314.31,-223.69,68,-15.69,21.81,108.06,-19.94,142.87,127,25.31,31.75,-113.69,-156.12,-74.5
22,-72.12,-314.94,-223.62,67.75,-15.19,21.5,107.87,-19.44,142.44,127.44,25.06,31.12,-113.44,-153.87,-72.31
23,-73.56,-315.5,-223.56,67.37,-14.94,21.37,107.63,-19.25,142.31,127.94,24.94,30.75,-113.37,-152.75,-71.06
24,-74.75,-316,-223.62,67.44,-14.75,21.12,107.31,-19.19,142.25,128.38,24.94,30.44,-113.5,-152.12,-70.25
25,-75.75,-316.5,-223.62,67.5,-14.63,20.88,107.12,-19.19,142.37,128.75,25,30.31,-113.69,-151.81,-69.62
26,-76.5,-316.94,-223.75,67.37,-14.56,20.88,106.87,-19.25,142.44,129.12,25.19,30.25,-113.94,-151.63,-69.25
27,-77.06,-317.31,-223.81,67.12,-14.5,21,106.75,-19.31,142.56,129.5,25.37,30.19,-114.31,-151.69,-69
28,-77.5,-317.62,-223.94,66.87,-14.5,21.19,106.63,-19.44,142.69,129.81,25.56,30.19,-114.62,-151.87,-69
29,-77.87,-317.94,-224.06,66.62,-14.5,21.37,106.44,-19.56,142.81,130.12,25.81,30.19,-114.94,-152.12,-69
30,-78.12,-318.19,-224.19,66.44,-14.5,21.62,106.37,-19.75,142.94,130.44,26.06,30.25,-115.19,-152.38,-69.12
31,-78.31,-318.44,-224.44,66.19,-14.5,21.81,106.25,-19.94,143.06,130.69,26.31,30.25,-115.37,-152.69,-69.25
32,-78.5,-318.63,-224.56,66,-14.56,22,106.12,-20.12,143.25,131,26.56,30.25,-115.62,-152.94,-69.44
33,-78.62,-318.88,-224.69,65.81,-14.56,22.19,106,-20.31,143.37,131.25,26.81,30.31,-115.88,-153.25,-69.56
34,-78.75,-319.06,-224.75,65.69,-14.56,22.37,105.81,-20.44,143.5,131.56,27,30.31,-116.12,-153.5,-69.69
35,-78.81,-319.25,-224.81,65.5,-14.63,22.56,105.75,-20.62,143.62,131.81,27.25,30.31,-116.44,-153.81,-69.87
36,-78.87,-319.37,-224.88,65.37,-14.69,22.69,105.69,-20.81,143.69,132,27.44,30.31,-116.69,-154.06,-70
37,-78.87,-319.44,-224.94,65.25,-14.69,22.87,105.63,-20.94,143.75,132.25,27.62,30.31,-116.88,-154.31,-70.12
38,-78.94,-319.5,-224.94,65.06,-14.69,23.06,105.56,-21.06,143.81,132.5,27.81,30.31,-117.13,-154.5,-70.25
39,-78.94,-319.56,-225,64.94,-14.75,23.19,105.56,-21.19,143.87,132.69,28,30.25,-117.37,-154.75,-70.31
40,-78.87,-319.62,-225,64.81,-14.75,23.31,105.5,-21.31,143.87,132.87,28.19,30.25,-117.56,-154.94,-70.44
41,-78.94,-319.69,-225,64.69,-14.75,23.44,105.44,-21.44,143.94,133.06,28.31,30.19,-117.75,-155.12,-70.56
42,-78.94,-319.69,-225,64.56,-14.75,23.62,105.37,-21.5,144,133.19,28.5,30.12,-117.94,-155.31,-70.69
43,-78.94,-319.69,-225,64.5,-14.75,23.69,105.31,-21.62,144,133.37,28.62,30.12,-118.19,-155.5,-70.81
44,-78.87,-319.62,-225,64.37,-14.75,23.81,105.31,-21.69,144.06,133.44,28.75,30.06,-118.31,-155.75,-70.94
45,-78.87,-319.62,-224.94,64.25,-14.63,23.94,105.19,-21.81,144.06,133.56,28.81,30.06,-118.44,-155.94,-71.06
46,-78.81,-319.62,-225,64.12,-14.63,24.06,105.06,-21.87,144.13,133.75,28.94,30.06,-118.62,-156.06,-71.12
47,-78.75,-319.62,-224.94,64.06,-14.69,24.12,105.06,-22,144.13,133.94,29.06,30,-118.75,-156.25,-71.25
48,-78.81,-319.62,-224.94,64,-14.69,24.19,105.06,-22.13,144.13,134.12,29.12,30,-118.87,-156.44,-71.31
49,-78.87,-319.62,-224.94,63.94,-14.63,24.31,105,-22.25,144.19,134.25,29.25,30,-119,-156.5,-71.37
50,-78.94,-319.62,-224.94,63.87,-14.56,24.37,104.94,-22.37,144.19,134.44,29.31,29.94,-119.13,-156.63,-71.44
51,-78.94,-319.62,-224.94,63.81,-14.63,24.44,104.94,-22.5,144.25,134.56,29.37,29.94,-119.19,-156.75,-71.44
52,-78.94,-319.62,-224.94,63.81,-14.63,24.5,104.87,-22.56,144.25,134.69,29.5,29.94,-119.31,-156.87,-71.5
53,-79,-319.69,-224.94,63.75,-14.63,24.56,104.81,-22.69,144.31,134.81,29.56,29.94,-119.37,-156.94,-71.56
54,-79,-319.75,-224.88,63.69,-14.63,24.63,104.81,-22.75,144.31,134.94,29.63,29.94,-119.5,-157.06,-71.56
55,-79.06,-319.75,-224.88,63.63,-14.56,24.69,104.75,-22.87,144.37,135.06,29.69,29.94,-119.56,-157.12,-71.62
56,-79,-319.81,-224.88,63.63,-14.56,24.75,104.75,-22.94,144.37,135.19,29.69,29.87,-119.62,-157.25,-71.62
57,-79.06,-319.81,-224.88,63.56,-14.56,24.81,104.75,-23.06,144.37,135.31,29.75,29.87,-119.75,-157.31,-71.62
58,-79.06,-319.87,-224.88,63.5,-14.63,24.87,104.75,-23.12,144.37,135.37,29.81,29.87,-119.75,-157.37,-71.69
59,-79.06,-319.87,-224.81,63.5,-14.56,24.94,104.69,-23.19,144.44,135.5,29.87,29.87,-119.81,-157.5,-71.75
60,-79.12,-319.87,-224.81,63.44,-14.56,24.94,104.63,-23.31,144.44,135.56,29.94,29.87,-119.87,-157.56,-71.75
61,-79.19,-319.87,-224.81,63.44,-14.56,25,104.63,-23.38,144.44,135.63,29.94,29.87,-119.94,-157.62,-71.81
62,-79.12,-319.87,-224.81,63.38,-14.63,25.06,104.69,-23.44,144.5,135.69,30,29.87,-120,-157.62,-71.81
63,-79.12,-319.87,-224.81,63.38,-14.69,25.06,104.75,-23.5,144.5,135.75,30,29.87,-120.06,-157.75,-71.87
64,-79.12,-319.94,-224.81,63.31,-14.63,25.12,104.69,-23.56,144.5,135.81,30.06,29.87,-120.13,-157.81,-71.94
65,-79.06,-319.94,-224.75,63.31,-14.63,25.19,104.63,-23.62,144.5,135.88,30.06,29.87,-120.13,-157.88,-71.94
66,-79.12,-319.94,-224.75,63.25,-14.56,25.19,104.56,-23.69,144.5,135.94,30.12,29.87,-120.13,-157.94,-72
67,-79.19,-319.87,-224.75,63.25,-14.63,25.25,104.56,-23.75,144.5,136,30.12,29.87,-120.19,-158,-72
68,-79.25,-319.87,-224.69,63.19,-14.63,25.25,104.56,-23.81,144.56,136.06,30.19,29.87,-120.25,-158.06,-72.06
69,-79.25,-319.94,-224.69,63.19,-14.69,25.31,104.69,-23.87,144.56,136.06,30.19,29.87,-120.25,-158.12,-72.12
70,-79.31,-319.87,-224.69,63.19,-14.69,25.31,104.69,-23.87,144.56,136.12,30.19,29.87,-120.31,-158.19,-72.12
71,-79.37,-319.81,-224.69,63.19,-14.63,25.37,104.63,-23.94,144.62,136.19,30.25,29.87,-120.31,-158.25,-72.19
72,-79.31,-319.87,-224.69,63.13,-14.63,25.37,104.56,-24,144.62,136.19,30.19,29.87,-120.37,-158.25,-72.25
73,-79.37,-319.87,-224.62,63.13,-14.63,25.37,104.56,-24.06,144.62,136.25,30.25,29.87,-120.37,-158.25,-72.19
74,-79.44,-319.87,-224.62,63.13,-14.56,25.44,104.5,-24.12,144.69,136.31,30.25,29.87,-120.44,-158.31,-72.25
75,-79.44,-319.87,-224.62,63.06,-14.63,25.44,104.56,-24.12,144.62,136.31,30.25,29.87,-120.44,-158.37,-72.31
76,-79.44,-319.87,-224.62,63.06,-14.69,25.5,104.5,-24.19,144.69,136.31,30.25,29.87,-120.5,-158.44,-72.31
77,-79.44,-319.87,-224.62,63.06,-14.63,25.5,104.56,-24.25,144.69,136.37,30.31,29.87,-120.5,-158.5,-72.37
78,-79.44,-319.81,-224.62,63.06,-14.63,25.5,104.5,-24.31,144.69,136.37,30.31,29.87,-120.5,-158.56,-72.44
79,-79.44,-319.81,-224.56,63,-14.69,25.5,104.56,-24.31,144.75,136.44,30.31,29.87,-120.5,-158.63,-72.5
80,-79.44,-319.81,-224.56,63,-14.63,25.56,104.56,-24.37,144.75,136.44,30.31,29.87,-120.56,-158.69,-72.56
