Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
25,-74.37,-326,-275.69,74.19,27.44,15.81,102.5,-22.13,165.25,141.94,26.62,55.56,-109.63,-184.75,-91.44
26,-75,-326.56,-275.94,74,27.44,15.88,102.44,-22.13,165.37,142.44,26.75,55.44,-109.81,-184.87,-91.5
27,-75.56,-327,-276.25,73.75,27.44,16,102.44,-22.25,165.56,142.87,27,55.44,-110.12,-185.19,-91.56
28,-76,-327.44,-276.5,73.56,27.44,16.12,102.44,-22.37,165.75,143.31,27.19,55.38,-110.5,-185.5,-91.75
29,-76.37,-327.81,-276.69,73.37,27.44,16.31,102.5,-22.5,165.94,143.69,27.44,55.38,-110.81,-185.81,-91.94
30,-76.62,-328.12,-276.88,73.19,27.37,16.44,102.5,-22.62,166.12,144.06,27.69,55.31,-111.12,-186.19,-92.19
31,-76.94,-328.37,-277.06,73,27.37,16.56,102.5,-22.75,166.25,144.37,28,55.31,-111.44,-186.5,-92.37
32,-77.25,-328.69,-277.25,72.87,27.37,16.75,102.5,-22.87,166.44,144.69,28.25,55.31,-111.75,-186.81,-92.69
33,-77.5,-328.94,-277.5,72.75,27.31,16.87,102.5,-23.06,166.62,144.94,28.44,55.31,-112.06,-187.12,-92.88
34,-77.69,-329.13,-277.69,72.62,27.31,17,102.56,-23.12,166.75,145.25,28.69,55.31,-112.37,-187.37,-93.12
35,-77.87,-329.38,-277.87,72.5,27.31,17.12,102.5,-23.25,166.88,145.44,28.94,55.31,-112.62,-187.62,-93.31
36,-77.94,-329.56,-278.06,72.44,27.31,17.25,102.5,-23.38,167.06,145.69,29.12,55.31,-112.94,-187.88,-93.5
37,-78,-329.75,-278.19,72.31,27.31,17.37,102.56,-23.5,167.19,145.94,29.37,55.25,-113.19,-188.06,-93.69
38,-78,-329.94,-278.37,72.19,27.31,17.5,102.5,-23.62,167.37,146.13,29.5,55.25,-113.44,-188.25,-93.81
39,-78,-330,-278.56,72.12,27.31,17.56,102.5,-23.75,167.5,146.31,29.69,55.25,-113.69,-188.44,-94
40,-78,-330.12,-278.69,72.06,27.31,17.69,102.56,-23.81,167.62,146.5,29.87,55.25,-113.94,-188.62,-94.13
41,-77.94,-330.25,-278.88,71.94,27.31,17.75,102.56,-23.94,167.75,146.69,30,55.25,-114.12,-188.75,-94.31
42,-78,-330.25,-279,71.87,27.31,17.81,102.56,-24,167.87,146.81,30.19,55.25,-114.31,-188.94,-94.44
43,-78,-330.31,-279.13,71.81,27.31,17.87,102.56,-24.06,168,147,30.31,55.19,-114.56,-189.13,-94.56
44,-78,-330.31,-279.25,71.75,27.31,17.94,102.62,-24.19,168.06,147.13,30.37,55.19,-114.69,-189.25,-94.69
45,-78,-330.31,-279.38,71.69,27.31,18,102.62,-24.25,168.19,147.31,30.5,55.19,-114.88,-189.37,-94.81
46,-78,-330.37,-279.44,71.62,27.31,18.12,102.62,-24.37,168.31,147.44,30.62,55.12,-115.06,-189.56,-94.94
47,-78.06,-330.37,-279.56,71.62,27.25,18.12,102.62,-24.44,168.44,147.56,30.69,55.12,-115.19,-189.62,-95.06
48,-78,-330.37,-279.63,71.56,27.31,18.19,102.62,-24.5,168.5,147.69,30.75,55.12,-115.37,-189.75,-95.12
49,-78,-330.31,-279.69,71.5,27.25,18.25,102.69,-24.56,168.56,147.87,30.81,55.12,-115.5,-189.87,-95.25
50,-77.94,-330.31,-279.75,71.5,27.31,18.31,102.69,-24.63,168.62,148,30.94,55.06,-115.62,-190,-95.31
51,-77.94,-330.31,-279.81,71.44,27.25,18.37,102.69,-24.69,168.69,148.13,31,55.06,-115.69,-190.06,-95.38
52,-77.87,-330.31,-279.87,71.44,27.25,18.37,102.69,-24.75,168.75,148.25,31,55.06,-115.81,-190.19,-95.5
53,-77.87,-330.37,-279.94,71.37,27.25,18.44,102.75,-24.81,168.81,148.38,31.06,55,-115.88,-190.25,-95.56
54,-77.81,-330.37,-280,71.37,27.25,18.5,102.75,-24.87,168.87,148.56,31.12,54.94,-116,-190.38,-95.62
55,-77.75,-330.44,-280.06,71.31,27.25,18.5,102.75,-24.94,168.87,148.69,31.19,54.94,-116.06,-190.44,-95.69
56,-77.81,-330.44,-280.06,71.31,27.25,18.56,102.75,-25,169,148.81,31.19,54.88,-116.12,-190.56,-95.75
57,-77.81,-330.5,-280.12,71.25,27.25,18.62,102.81,-25.06,169,148.94,31.25,54.88,-116.19,-190.62,-95.81
58,-77.75,-330.56,-280.19,71.25,27.25,18.69,102.81,-25.12,169.06,149,31.25,54.81,-116.25,-190.69,-95.87
59,-77.75,-330.56,-280.19,71.25,27.25,18.69,102.81,-25.12,169.13,149.06,31.31,54.81,-116.31,-190.75,-95.87
60,-77.75,-330.62,-280.25,71.19,27.25,18.69,102.87,-25.19,169.13,149.19,31.31,54.81,-116.37,-190.88,-96
61,-77.69,-330.69,-280.25,71.19,27.25,18.69,102.87,-25.19,169.19,149.25,31.31,54.81,-116.37,-190.94,-96.06
62,-77.69,-330.69,-280.31,71.12,27.25,18.69,102.87,-25.25,169.25,149.38,31.31,54.75,-116.44,-191.06,-96.12
63,-77.75,-330.75,-280.31,71.12,27.25,18.75,102.87,-25.25,169.25,149.44,31.37,54.75,-116.5,-191.12,-96.19
64,-77.81,-330.81,-280.37,71.12,27.25,18.75,102.87,-25.31,169.31,149.5,31.37,54.75,-116.56,-191.19,-96.25
65,-77.81,-330.87,-280.37,71.06,27.25,18.75,102.94,-25.37,169.37,149.56,31.37,54.75,-116.56,-191.31,-96.31
66,-77.87,-330.94,-280.44,71.12,27.25,18.81,102.94,-25.37,169.44,149.62,31.37,54.75,-116.62,-191.37,-96.37
67,-77.87,-330.94,-280.44,71.06,27.25,18.81,102.94,-25.44,169.44,149.69,31.37,54.75,-116.62,-191.44,-96.44
68,-77.81,-331.06,-280.5,71.06,27.25,18.81,102.94,-25.44,169.5,149.75,31.37,54.69,-116.69,-191.5,-96.5
69,-77.87,-331.06,-280.5,71.06,27.25,18.87,103,-25.5,169.5,149.81,31.37,54.69,-116.69,-191.56,-96.56
70,-77.87,-331.13,-280.5,71.06,27.25,18.87,103,-25.5,169.56,149.87,31.37,54.69,-116.75,-191.62,-96.63
71,-77.94,-331.19,-280.56,71,27.25,18.87,103,-25.56,169.56,149.94,31.37,54.69,-116.75,-191.69,-96.69
72,-78,-331.19,-280.62,71,27.25,18.87,103,-25.56,169.62,150,31.44,54.69,-116.81,-191.75,-96.75
73,-78,-331.31,-280.62,71,27.25,18.87,103,-25.62,169.62,150.06,31.44,54.69,-116.81,-191.75,-96.81
74,-78,-331.31,-280.69,71,27.25,18.94,103,-25.62,169.69,150.06,31.37,54.63,-116.88,-191.81,-96.87
75,-77.94,-331.31,-280.69,71,27.25,18.94,103.06,-25.62,169.69,150.12,31.44,54.63,-116.88,-191.88,-96.94
76,-77.81,-331.38,-280.69,70.94,27.25,18.94,103.06,-25.69,169.69,150.19,31.44,54.63,-116.88,-191.94,-96.94
77,-77.75,-331.31,-280.69,70.94,27.25,18.94,103.06,-25.69,169.69,150.19,31.44,54.63,-116.88,-192,-97
78,-77.75,-331.38,-280.69,70.94,27.25,18.94,103.06,-25.69,169.75,150.25,31.44,54.56,-116.94,-192.06,-97.06
79,-77.75,-331.44,-280.75,70.94,27.31,19,103.06,-25.75,169.69,150.25,31.44,54.56,-116.88,-192.13,-97.06
80,-77.62,-331.5,-280.75,70.94,27.25,19,103.06,-25.75,169.75,150.31,31.44,54.56,-116.88,-192.13,-97.12
