Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
68,-83.62,-308.06,-277.69,51.31,28.62,12.37,85.12,-24.37,188.31,154.38,41.19,80.75,-116.56,-220.63,-107.31
69,-83.62,-308,-277.69,51.25,28.62,12.37,85.12,-24.37,188.25,154.44,41.19,80.69,-116.56,-220.69,-107.31
70,-83.56,-308,-277.62,51.25,28.62,12.44,85.12,-24.44,188.25,154.38,41.19,80.75,-116.62,-220.69,-107.37
71,-83.62,-308,-277.62,51.25,28.62,12.44,85.12,-24.37,188.25,154.44,41.19,80.75,-116.62,-220.75,-107.37
72,-83.62,-308,-277.69,51.25,28.62,12.44,85.12,-24.44,188.25,154.44,41.19,80.75,-116.62,-220.75,-107.37
73,-83.56,-308,-277.62,51.25,28.56,12.44,85.12,-24.44,188.25,154.44,41.25,80.75,-116.62,-220.75,-107.44
74,-83.62,-308,-277.62,51.25,28.62,12.56,85.12,-24.56,188.31,154.5,41.19,80.75,-116.62,-220.81,-107.44
75,-83.62,-308.06,-277.69,51.19,28.62,12.5,85.12,-24.5,188.31,154.5,41.19,80.69,-116.62,-220.81,-107.5
76,-83.69,-308.06,-277.62,51.19,28.62,12.5,85.12,-24.5,188.25,154.5,41.19,80.69,-116.62,-220.81,-107.5
77,-83.69,-308.06,-277.62,51.19,28.62,12.5,85.12,-24.5,188.31,154.56,41.25,80.69,-116.62,-220.88,-107.5
78,-83.62,-308.06,-277.62,51.19,28.56,12.44,85.12,-24.5,188.31,154.63,41.19,80.69,-116.69,-220.88,-107.56
79,-83.62,-308.06,-277.62,51.19,28.56,12.44,85.19,-24.5,188.31,154.63,41.25,80.69,-116.69,-220.94,-107.56
80,-83.62,-308.13,-277.62,51.19,28.56,12.44,85.12,-24.5,188.31,154.63,41.25,80.69,-116.62,-220.94,-107.56
