Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
1,-79.94,-326.75,-238.5,66.56,-7.12,25.69,103.62,-28.25,156.87,142.69,29.31,34,-120.06,-167.19,-83.31
2,-79.87,-326.75,-238.56,66.56,-7.12,25.62,103.62,-28.31,156.87,142.75,29.31,34,-120.06,-167.25,-83.37
3,-79.87,-326.75,-238.56,66.56,-7.12,25.62,103.75,-28.25,156.87,142.81,29.31,34,-120.06,-167.31,-83.37
4,-79.94,-326.75,-238.62,66.56,-7.12,25.62,103.69,-28.25,156.94,142.87,29.31,33.94,-120.06,-167.31,-83.44
5,-79.94,-326.75,-238.62,66.56,-7.12,25.62,103.69,-28.25,156.87,142.87,29.31,33.88,-120.06,-167.37,-83.5
6,-79.87,-326.75,-238.69,66.56,-7.06,25.56,103.69,-28.25,156.87,142.94,29.31,33.88,-120.06,-167.44,-83.56
7,-79.87,-326.81,-238.69,66.56,-7.06,25.56,103.69,-28.25,156.87,143,29.31,33.81,-120.06,-167.44,-83.56
8,-79.81,-326.81,-238.69,66.56,-7.06,25.5,103.75,-28.25,156.94,143.06,29.31,33.81,-120.06,-167.5,-83.62
9,-79.81,-326.81,-238.75,66.56,-7.12,25.5,103.75,-28.25,156.94,143.06,29.31,33.75,-120.06,-167.56,-83.69
10,-79.87,-326.88,-238.75,66.56,-7.12,25.5,103.75,-28.25,156.94,143.13,29.25,33.75,-120.06,-167.62,-83.75
11,-79.94,-326.88,-238.81,66.56,-7.06,25.5,103.81,-28.25,156.94,143.13,29.31,33.75,-120.06,-167.69,-83.81
12,-80,-326.81,-238.81,66.56,-7.06,25.5,103.75,-28.25,156.94,143.19,29.31,33.75,-120.06,-167.75,-83.87
13,-80,-326.81,-238.81,66.56,-7.06,25.44,103.81,-28.19,156.94,143.19,29.31,33.75,-120.13,-167.75,-83.94
14,-79.94,-326.75,-238.81,66.56,-7.06,25.44,103.81,-28.25,156.94,143.25,29.31,33.75,-120.06,-167.81,-84
15,-79.87,-326.88,-238.81,66.56,-7.06,25.44,103.81,-28.19,156.94,143.19,29.31,33.75,-120.13,-167.87,-84.06
16,-79.87,-326.88,-238.87,66.62,-7.06,25.37,103.81,-28.19,156.94,143.19,29.31,33.75,-120.06,-167.94,-84.13
17,-79.81,-326.88,-238.87,66.56,-7.06,25.37,103.87,-28.19,157,143.25,29.31,33.75,-120.13,-168,-84.13
18,-79.81,-326.88,-238.87,66.56,-7,25.37,103.81,-28.19,156.94,143.25,29.31,33.75,-120.06,-168,-84.19
19,-79.81,-326.88,-238.87,66.62,-6.94,25.37,103.75,-28.19,156.94,143.25,29.31,33.75,-120.13,-168.06,-84.25
20,-79.75,-326.88,-238.94,66.62,-6.94,25.31,103.75,-28.19,156.94,143.31,29.31,33.69,-120.13,-168.06,-84.31
21,-71.75,-319.31,-233.94,70.81,-6.94,21,105.19,-19.31,152.06,128.94,23,34.94,-110.69,-160.5,-81.63
22,-72.87,-319.69,-233.63,70.69,-6.31,20.5,104.5,-19,151.69,129.5,22.81,34.38,-110.63,-159.37,-80.38
23,-74,-320.12,-233.44,70.5,-5.87,20.19,103.87,-18.94,151.63,130.19,22.81,34,-110.63,-158.87,-79.56
24,-75,-320.5,-233.31,70.25,-5.5,20.12,103.31,-18.94,151.63,130.81,22.87,33.75,-110.81,-158.5,-78.87
25,-75.81,-320.94,-233.19,70.06,-5.12,20.06,102.75,-18.94,151.69,131.37,23,33.5,-111.12,-158.19,-78.19
26,-76.44,-321.25,-233.13,69.81,-4.94,20.06,102.31,-18.94,151.81,131.81,23.12,33.38,-111.37,-158.06,-77.75
27,-77.12,-321.56,-233.06,69.62,-4.75,20.12,102,-19,152,132.31,23.31,33.25,-111.56,-158.06,-77.56
28,-77.75,-321.87,-233,69.44,-4.62,20.12,101.69,-19.12,152.06,132.75,23.56,33.19,-111.75,-158.25,-77.62
29,-78.25,-322.12,-233.13,69.25,-4.5,20.25,101.5,-19.19,152.12,133.19,23.81,33.13,-111.94,-158.37,-77.62
30,-78.62,-322.37,-233.31,69.06,-4.44,20.31,101.31,-19.31,152.25,133.5,24.06,33.06,-112.19,-158.63,-77.62
31,-79,-322.63,-233.5,68.94,-4.44,20.37,101.12,-19.44,152.38,133.87,24.31,33,-112.44,-158.81,-77.69
32,-79.19,-322.81,-233.69,68.81,-4.25,20.5,100.87,-19.56,152.5,134.19,24.56,33,-112.69,-159.06,-77.75
33,-79.31,-323,-233.94,68.69,-4.12,20.56,100.69,-19.62,152.56,134.5,24.75,32.94,-112.94,-159.25,-77.75
34,-79.44,-323.19,-234.12,68.56,-4,20.69,100.5,-19.75,152.69,134.81,24.94,32.94,-113.25,-159.44,-77.81
