Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
45,-79.06,-325.5,-242.19,69,1.12,20.37,99.5,-19.62,156.87,137.37,26.37,36.38,-113.88,-165.44,-81.37
46,-79,-325.56,-242.25,68.94,1.12,20.5,99.44,-19.75,156.94,137.56,26.44,36.38,-114,-165.5,-81.37
47,-78.87,-325.62,-242.25,68.81,1.19,20.56,99.37,-19.81,157,137.69,26.5,36.31,-114.12,-165.62,-81.44
48,-78.81,-325.62,-242.25,68.81,1.19,20.62,99.31,-19.94,157.06,137.88,26.62,36.31,-114.25,-165.69,-81.44
49,-78.75,-325.69,-242.31,68.69,1.19,20.69,99.19,-20,157.12,138,26.75,36.31,-114.37,-165.81,-81.5
50,-78.69,-325.69,-242.31,68.62,1.25,20.75,99.13,-20.12,157.19,138.12,26.81,36.31,-114.44,-165.88,-81.5
51,-78.62,-325.75,-242.31,68.56,1.19,20.81,99.13,-20.25,157.19,138.25,26.81,36.25,-114.56,-165.94,-81.56
52,-78.5,-325.69,-242.31,68.5,1.31,20.88,98.94,-20.31,157.25,138.37,26.94,36.25,-114.62,-166.06,-81.56
53,-78.44,-325.69,-242.31,68.44,1.37,20.88,98.87,-20.37,157.25,138.44,27,36.31,-114.69,-166.12,-81.63
54,-78.37,-325.62,-242.31,68.37,1.37,20.94,98.81,-20.44,157.31,138.5,27.06,36.31,-114.75,-166.12,-81.63
55,-78.31,-325.56,-242.31,68.31,1.44,21,98.75,-20.5,157.31,138.56,27.13,36.31,-114.81,-166.25,-81.69
56,-78.31,-325.5,-242.31,68.25,1.44,21.06,98.62,-20.56,157.37,138.62,27.19,36.31,-114.94,-166.25,-81.63
57,-78.25,-325.5,-242.37,68.19,1.44,21.06,98.62,-20.69,157.37,138.69,27.19,36.31,-114.94,-166.31,-81.69
58,-78.19,-325.5,-242.37,68.12,1.44,21.12,98.56,-20.75,157.44,138.81,27.25,36.31,-115.06,-166.37,-81.69
59,-78.12,-325.44,-242.37,68.12,1.5,21.12,98.5,-20.81,157.44,138.81,27.31,36.38,-115.06,-166.37,-81.69
60,-78.06,-325.38,-242.37,68.06,1.5,21.12,98.44,-20.88,157.44,138.88,27.31,36.38,-115.12,-166.44,-81.69
61,-78,-325.38,-242.37,68,1.5,21.19,98.44,-20.88,157.5,138.94,27.44,36.38,-115.19,-166.44,-81.69
62,-77.94,-325.31,-242.37,68,1.44,21.25,98.44,-20.94,157.5,139,27.44,36.38,-115.19,-166.5,-81.69
63,-77.87,-325.31,-242.37,67.94,1.44,21.25,98.37,-21,157.5,139.06,27.44,36.44,-115.25,-166.56,-81.69
64,-77.87,-325.25,-242.37,67.87,1.44,21.31,98.37,-21.06,157.5,139.06,27.5,36.44,-115.25,-166.56,-81.69
65,-77.87,-325.25,-242.37,67.87,1.44,21.31,98.31,-21.06,157.56,139.12,27.5,36.44,-115.25,-166.62,-81.69
66,-77.87,-325.19,-242.37,67.81,1.44,21.37,98.37,-21.12,157.56,139.19,27.56,36.44,-115.31,-166.62,-81.69
67,-77.87,-325.19,-242.37,67.75,1.44,21.37,98.31,-21.19,157.56,139.19,27.62,36.44,-115.31,-166.69,-81.69
68,-77.81,-325.13,-242.37,67.75,1.5,21.37,98.19,-21.19,157.56,139.25,27.62,36.44,-115.37,-166.69,-81.75
69,-77.75,-325.06,-242.37,67.69,1.5,21.44,98.19,-21.25,157.56,139.31,27.62,36.5,-115.37,-166.75,-81.75
70,-77.75,-325,-242.37,67.69,1.5,21.44,98.19,-21.31,157.62,139.37,27.62,36.5,-115.37,-166.81,-81.75
71,-77.75,-324.94,-242.31,67.69,1.5,21.5,98.12,-21.37,157.62,139.37,27.62,36.5,-115.37,-166.81,-81.75
72,-77.75,-324.94,-242.37,67.62,1.5,21.5,98.12,-21.37,157.62,139.44,27.69,36.5,-115.44,-166.81,-81.75
73,-77.75,-324.88,-242.37,67.62,1.56,21.5,98.12,-21.44,157.62,139.44,27.69,36.5,-115.44,-166.88,-81.81
74,-77.75,-324.88,-242.31,67.56,1.5,21.56,98.12,-21.5,157.69,139.5,27.69,36.5,-115.44,-166.94,-81.81
75,-77.75,-324.81,-242.31,67.56,1.5,21.56,98.12,-21.5,157.69,139.5,27.75,36.5,-115.5,-166.94,-81.87
76,-77.75,-324.81,-242.37,67.56,1.5,21.56,98.06,-21.56,157.69,139.5,27.69,36.5,-115.5,-167,-81.87
77,-77.75,-324.81,-242.37,67.5,1.5,21.56,98.12,-21.56,157.69,139.56,27.75,36.56,-115.5,-167,-81.87
78,-77.69,-324.75,-242.37,67.5,1.5,21.62,98.06,-21.62,157.75,139.56,27.75,36.56,-115.5,-167.06,-81.94
79,-77.75,-324.75,-242.37,67.44,1.56,21.62,98,-21.62,157.75,139.62,27.75,36.56,-115.5,-167.06,-81.94
80,-77.75,-324.75,-242.31,67.5,1.5,21.69,98,-21.69,157.75,139.62,27.75,36.5,-115.5,-167.13,-81.94
