Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
19,-78.75,-328.25,-289,72.12,37.81,14.13,102.38,-23.62,170.94,151.12,31.94,65,-113.25,-205.25,-103.25
20,-78.75,-328.25,-289,72.06,37.81,14.19,102.38,-23.62,170.94,151.12,31.94,64.94,-113.25,-205.25,-103.25
21,-75.75,-324.62,-286.5,72.69,37.56,13.69,102.06,-21.5,169.13,145.69,29.31,65.69,-109.44,-202.38,-102.12
22,-76.5,-325,-286.62,72.56,37.56,13.69,102.06,-21.44,169.19,146,29.25,65.56,-109.44,-202.25,-101.81
23,-77.25,-325.38,-286.75,72.5,37.5,13.69,102.06,-21.37,169.25,146.31,29.25,65.44,-109.44,-201.56,-101
24,-77.87,-325.75,-286.94,72.44,37.56,13.75,102.06,-21.37,169.37,146.62,29.31,65.44,-109.63,-201.5,-100.69
25,-78.37,-326.06,-287.06,72.37,37.56,13.81,102.12,-21.37,169.44,146.87,29.44,65.44,-109.75,-201.37,-100.44
26,-78.81,-326.31,-287.25,72.31,37.56,13.81,102.12,-21.44,169.56,147.13,29.56,65.44,-109.94,-201.56,-100.38
27,-79.19,-326.62,-287.38,72.25,37.5,13.88,102.19,-21.44,169.69,147.37,29.75,65.44,-110.12,-201.75,-100.44
28,-79.44,-326.88,-287.5,72.25,37.5,13.88,102.19,-21.5,169.75,147.56,29.87,65.44,-110.31,-202,-100.5
29,-79.56,-327.06,-287.56,72.19,37.5,13.88,102.19,-21.5,169.87,147.75,30.06,65.44,-110.56,-202.31,-100.69
30,-79.62,-327.31,-287.69,72.19,37.5,13.94,102.19,-21.56,169.87,147.94,30.25,65.5,-110.75,-202.5,-100.75
31,-79.75,-327.5,-287.75,72.12,37.5,13.94,102.19,-21.69,170,148.19,30.44,65.5,-110.94,-202.69,-100.87
32,-79.81,-327.62,-287.81,72.12,37.5,13.94,102.25,-21.75,170,148.38,30.56,65.5,-111.19,-202.94,-101
33,-79.87,-327.75,-287.88,72.06,37.5,14,102.25,-21.87,170.12,148.56,30.75,65.5,-111.31,-203.19,-101.12
34,-79.87,-327.94,-287.94,72.06,37.5,14,102.25,-21.94,170.19,148.75,30.88,65.5,-111.5,-203.37,-101.31
35,-79.87,-328.06,-288,72.06,37.5,14.06,102.31,-22,170.19,148.87,31,65.5,-111.62,-203.56,-101.44
36,-79.94,-328.19,-288.12,72,37.5,14.06,102.31,-22.06,170.25,149.06,31.12,65.5,-111.81,-203.75,-101.62
37,-79.94,-328.31,-288.19,72,37.5,14.06,102.31,-22.19,170.31,149.19,31.25,65.56,-111.94,-204,-101.81
38,-80,-328.37,-288.25,72,37.5,14.06,102.31,-22.19,170.38,149.31,31.31,65.5,-112.06,-204.19,-101.94
39,-80,-328.5,-288.31,72,37.56,14.13,102.31,-22.25,170.44,149.44,31.44,65.5,-112.19,-204.31,-102.06
40,-80,-328.56,-288.37,71.94,37.56,14.13,102.31,-22.31,170.5,149.56,31.56,65.5,-112.31,-204.44,-102.12
41,-80,-328.69,-288.44,71.94,37.5,14.13,102.38,-22.44,170.5,149.69,31.62,65.5,-112.44,-204.25,-101.94
42,-79.94,-328.75,-288.5,71.94,37.5,14.13,102.38,-22.5,170.56,149.75,31.69,65.5,-112.5,-204.44,-102.06
43,-80,-328.88,-288.62,71.94,37.56,14.19,102.38,-22.5,170.62,149.87,31.75,65.5,-112.62,-204.56,-102.12
44,-79.94,-328.88,-288.62,71.94,37.56,14.19,102.38,-22.56,170.62,150,31.81,65.44,-112.69,-204.63,-102.25
45,-79.94,-328.94,-288.69,71.87,37.5,14.19,102.38,-22.62,170.62,150.06,31.87,65.44,-112.75,-204.69,-102.25
46,-79.94,-329,-288.75,71.87,37.5,14.25,102.38,-22.69,170.69,150.12,31.94,65.44,-112.88,-204.75,-102.31
47,-79.87,-329.13,-288.75,71.81,37.5,14.25,102.38,-22.75,170.69,150.25,32,65.44,-112.94,-204.69,-102.25
48,-79.81,-329.13,-288.75,71.87,37.5,14.25,102.38,-22.75,170.69,150.31,32,65.44,-112.94,-204.75,-102.31
49,-79.81,-329.19,-288.81,71.81,37.5,14.25,102.38,-22.81,170.75,150.38,32.06,65.37,-113,-204.81,-102.38
50,-79.81,-329.25,-288.81,71.81,37.5,14.25,102.44,-22.87,170.75,150.44,32.06,65.37,-113.06,-204.87,-102.44
51,-79.81,-329.31,-288.81,71.81,37.5,14.31,102.44,-22.87,170.81,150.5,32.13,65.37,-113.12,-204.94,-102.44
52,-79.81,-329.31,-288.81,71.81,37.5,14.31,102.44,-22.94,170.81,150.56,32.13,65.37,-113.19,-205,-102.5
53,-79.81,-329.38,-288.87,71.81,37.5,14.31,102.44,-23,170.87,150.62,32.19,65.31,-113.19,-205.06,-102.56
54,-79.81,-329.44,-288.87,71.75,37.5,14.31,102.44,-23,170.87,150.69,32.19,65.31,-113.25,-205.12,-102.62
55,-79.75,-329.44,-288.94,71.75,37.5,14.38,102.44,-23.06,170.87,150.75,32.19,65.31,-113.25,-205.19,-102.62
56,-79.69,-329.5,-288.94,71.75,37.5,14.38,102.44,-23.06,170.87,150.81,32.31,65.31,-113.31,-205.19,-102.69
57,-79.69,-329.5,-288.94,71.75,37.5,14.38,102.44,-23.12,170.87,150.87,32.25,65.31,-113.31,-205.25,-102.75
58,-79.69,-329.5,-288.94,71.75,37.5,14.38,102.44,-23.12,170.94,150.87,32.31,65.31,-113.37,-205.31,-102.75
59,-79.69,-329.5,-289,71.75,37.5,14.38,102.44,-23.12,170.94,150.94,32.31,65.31,-113.44,-205.37,-102.81
60,-79.75,-329.5,-289,71.75,37.5,14.38,102.44,-23.19,170.94,151,32.31,65.25,-113.44,-205.37,-102.87
61,-79.69,-329.5,-289,71.69,37.5,14.38,102.5,-23.19,170.94,151,32.31,65.31,-113.44,-205.44,-102.94
62,-79.69,-329.5,-289,71.69,37.5,14.38,102.5,-23.25,171,151.06,32.31,65.31,-113.5,-205.5,-102.94
63,-79.62,-329.44,-289,71.69,37.5,14.38,102.5,-23.25,171,151.06,32.38,65.31,-113.5,-205.56,-102.94
64,-79.69,-329.44,-289,71.69,37.5,14.38,102.5,-23.31,171,151.06,32.38,65.31,-113.5,-205.56,-103
65,-79.62,-329.38,-289.06,71.69,37.56,14.38,102.5,-23.31,171,151.06,32.38,65.37,-113.56,-205.56,-103.06
66,-79.56,-329.38,-289.06,71.69,37.56,14.38,102.5,-23.31,171,151.12,32.38,65.37,-113.56,-205.62,-103.06
67,-79.56,-329.38,-289.06,71.69,37.5,14.38,102.5,-23.31,171,151.12,32.44,65.37,-113.56,-205.69,-103.12
68,-79.56,-329.31,-289.06,71.69,37.5,14.38,102.5,-23.38,171,151.12,32.44,65.37,-113.56,-205.69,-103.19
69,-79.5,-329.31,-289.06,71.62,37.5,14.38,102.5,-23.38,171,151.12,32.44,65.37,-113.56,-205.75,-103.19
70,-79.44,-329.25,-289.06,71.62,37.5,14.38,102.5,-23.38,171,151.12,32.44,65.37,-113.56,-205.75,-103.25
71,-79.44,-329.25,-289.06,71.62,37.5,14.44,102.5,-23.38,171,151.12,32.44,65.44,-113.56,-205.81,-103.25
72,-79.44,-329.19,-289.06,71.62,37.5,14.38,102.5,-23.44,171,151.19,32.44,65.37,-113.56,-205.81,-103.31
73,-79.44,-329.19,-289.06,71.62,37.5,14.44,102.5,-23.44,171,151.19,32.44,65.44,-113.56,-205.87,-103.31
74,-79.44,-329.13,-289.06,71.62,37.5,14.44,102.5,-23.44,171,151.19,32.44,65.37,-113.56,-205.87,-103.31
75,-79.44,-329.13,-289.06,71.62,37.5,14.38,102.56,-23.44,171,151.19,32.5,65.44,-113.56,-205.87,-103.38
76,-79.44,-329.06,-289.06,71.56,37.5,14.38,102.5,-23.5,171,151.19,32.44,65.44,-113.56,-205.94,-103.44
77,-79.37,-329.06,-289.06,71.56,37.5,14.44,102.5,-23.44,170.94,151.19,32.5,65.44,-113.56,-205.94,-103.44
78,-79.37,-329.06,-289.06,71.56,37.5,14.44,102.56,-23.5,171,151.25,32.5,65.44,-113.56,-206,-103.44
79,-79.31,-329,-289.06,71.56,37.5,14.38,102.56,-23.5,171,151.25,32.5,65.44,-113.56,-206,-103.44
80,-79.31,-329,-289.06,71.56,37.5,14.44,102.56,-23.56,170.94,151.25,32.5,65.44,-113.56,-206,-103.5
