Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
1,-82.25,-318.19,-208.81,61.94,-29.56,25.69,115.19,-24.56,98.06,127.44,68.06,12,-138.81,-135.81,-54
2,-82.31,-318.25,-208.87,61.94,-29.63,25.62,115.19,-24.5,98.06,127.44,68.06,11.94,-138.81,-135.81,-54
3,-82.31,-318.25,-208.94,62,-29.63,25.62,115.19,-24.5,98.06,127.5,68.06,11.88,-138.88,-135.88,-54.06
4,-82.37,-318.31,-208.94,61.94,-29.69,25.62,115.31,-24.5,98.12,127.5,68.06,11.88,-138.88,-135.88,-54.13
5,-82.37,-318.37,-209,62,-29.75,25.62,115.31,-24.44,98.12,127.56,68.06,11.88,-138.88,-135.94,-54.13
6,-82.37,-318.44,-209,62,-29.75,25.56,115.37,-24.37,98.19,127.56,68.06,11.81,-138.94,-135.94,-54.19
7,-82.37,-318.44,-209.06,62,-29.75,25.56,115.37,-24.37,98.19,127.56,68.06,11.81,-139,-136,-54.25
8,-82.37,-318.5,-209.06,62,-29.75,25.5,115.44,-24.37,98.25,127.62,68.06,11.81,-139,-136,-54.25
9,-82.31,-318.56,-209.12,62,-29.81,25.5,115.44,-24.31,98.25,127.56,68.06,11.75,-139.06,-136.06,-54.31
10,-82.31,-318.56,-209.12,62.06,-29.81,25.5,115.5,-24.31,98.25,127.62,68.06,11.75,-139,-136.06,-54.31
11,-82.31,-318.63,-209.19,62,-29.87,25.5,115.5,-24.25,98.25,127.62,68.06,11.69,-139.06,-136.06,-54.38
12,-82.31,-318.69,-209.12,62.06,-29.87,25.44,115.5,-24.25,98.31,127.62,68.06,11.69,-139.06,-136.12,-54.38
13,-82.25,-318.75,-209.19,62.06,-29.94,25.44,115.62,-24.19,98.31,127.62,68.06,11.69,-139.06,-136.12,-54.44
14,-82.25,-318.75,-209.19,62.06,-30,25.37,115.69,-24.19,98.37,127.62,68.06,11.63,-139.12,-136.12,-54.44
15,-82.25,-318.75,-209.25,62.06,-30.06,25.37,115.69,-24.12,98.37,127.62,68.06,11.63,-139.06,-136.19,-54.5
16,-82.25,-318.81,-209.25,62.06,-30,25.37,115.69,-24.12,98.37,127.69,68.06,11.63,-139.12,-136.19,-54.56
17,-82.31,-318.81,-209.31,62.06,-30,25.31,115.69,-24.12,98.44,127.69,68.06,11.63,-139.12,-136.19,-54.56
18,-82.31,-318.81,-209.31,62.06,-30,25.31,115.69,-24.12,98.44,127.69,68.06,11.56,-139.12,-136.25,-54.63
19,-82.37,-318.88,-209.37,62.06,-30.06,25.31,115.75,-24.06,98.44,127.69,68.06,11.56,-139.19,-136.25,-54.63
20,-82.44,-318.88,-209.37,62.06,-30.06,25.25,115.81,-24.06,98.5,127.69,68.06,11.5,-139.19,-136.31,-54.69
21,-69.69,-307.5,-203.25,68.94,-31,18.5,117,-16.94,98.81,114.06,57.19,14.44,-131.06,-131.31,-51.94
22,-69.44,-307.87,-202.69,69.06,-30.37,17.44,116.37,-16.19,98.06,114.19,56.63,13.75,-130.31,-129.38,-50.38
23,-69.75,-308.31,-202.5,68.69,-29.87,17.19,115.62,-16,97.81,114.56,56.31,13.25,-129.75,-128.19,-49.44
24,-70.44,-308.81,-202.31,68.19,-29.5,17.31,114.88,-15.88,97.75,115,56.19,12.94,-129.5,-127.5,-48.87
25,-71.37,-309.25,-202.19,67.56,-29.19,17.56,114.37,-15.81,97.75,115.37,56.25,12.63,-129.44,-127.19,-48.44
26,-72.37,-309.75,-202.13,67.06,-28.81,17.81,113.81,-15.94,97.81,115.81,56.31,12.44,-129.56,-127,-48.13
27,-73.25,-310.25,-202.06,66.62,-28.56,18.12,113.44,-15.94,97.81,116.19,56.44,12.25,-129.81,-126.94,-47.81
28,-74.12,-310.69,-201.94,66.19,-28.31,18.37,113.12,-16.06,97.94,116.56,56.56,12.13,-130.19,-127,-47.56
29,-75,-311.06,-201.88,65.87,-28.12,18.62,112.88,-16.12,98,116.94,56.75,12,-130.5,-127.12,-47.38
