Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
19,-81.75,-319.06,-288.81,63.87,39.69,13.06,94.56,-23.94,177.87,152.81,37.31,74.44,-114.94,-214.19,-104
20,-81.81,-319.06,-288.81,63.87,39.69,13.06,94.56,-23.94,177.94,152.87,37.31,74.44,-114.94,-214.19,-104.06
21,-79,-314.19,-284.87,65.44,35.81,11.88,94.56,-23.81,177.94,147.69,34.75,78.44,-112.12,-213.19,-100.62
22,-79.62,-314.63,-285.06,64.81,35.25,12.19,94.87,-23.81,178.38,148.06,34.88,78.69,-112.37,-213.25,-100.31
23,-80.19,-315,-285.25,64.37,34.94,12.5,95.06,-23.94,178.69,148.38,35.06,79,-112.69,-213.5,-100.19
24,-80.69,-315.31,-285.44,64.06,34.69,12.81,95.19,-24.12,178.87,148.69,35.31,79.25,-113,-213.81,-100.19
25,-81.06,-315.62,-285.63,63.81,34.56,13,95.25,-24.31,178.94,148.81,35.63,79.5,-113.31,-214.19,-100.31
26,-81.31,-315.94,-285.69,63.63,34.44,13.19,95.31,-24.37,179.12,148.94,35.94,79.75,-113.62,-214.63,-100.44
27,-81.56,-316.19,-285.75,63.5,34.31,13.31,95.44,-24.5,179.25,149.06,36.25,80.06,-113.94,-214.94,-100.56
28,-81.75,-316.44,-285.81,63.44,34.19,13.44,95.56,-24.63,179.38,149.19,36.5,80.25,-114.19,-215.31,-100.81
29,-81.94,-316.63,-285.88,63.38,34,13.5,95.69,-24.75,179.44,149.25,36.75,80.5,-114.5,-215.69,-101
30,-82.06,-316.88,-285.94,63.38,33.94,13.62,95.87,-24.87,179.44,149.31,37,80.69,-114.75,-215.94,-101.12
31,-82.31,-317.06,-285.94,63.31,33.81,13.69,96,-24.94,179.5,149.38,37.19,80.87,-115,-216.19,-101.31
32,-82.44,-317.25,-286.06,63.25,33.75,13.75,96.12,-25.06,179.5,149.44,37.44,81.06,-115.19,-216.44,-101.5
33,-82.56,-317.37,-286.12,63.25,33.63,13.81,96.31,-25.12,179.5,149.44,37.63,81.25,-115.44,-216.69,-101.69
34,-82.69,-317.5,-286.19,63.19,33.56,13.88,96.5,-25.25,179.56,149.5,37.81,81.31,-115.62,-216.94,-101.81
35,-82.81,-317.62,-286.25,63.19,33.5,13.94,96.56,-25.31,179.56,149.5,38,81.5,-115.81,-217.19,-102
36,-82.94,-317.75,-286.31,63.19,33.44,13.94,96.75,-25.37,179.56,149.5,38.13,81.63,-115.94,-217.44,-102.19
37,-83.12,-317.87,-286.37,63.44,33.38,13.81,96.81,-25.44,179.63,149.5,38.31,81.69,-116.12,-217.62,-102.38
38,-83.25,-318,-286.44,63.5,33.38,13.69,96.94,-25.5,179.63,149.56,38.44,81.81,-116.25,-217.81,-102.5
39,-83.37,-318.06,-286.44,63.56,33.38,13.69,97,-25.56,179.63,149.56,38.56,81.87,-116.44,-218,-102.62
40,-83.5,-318.12,-286.5,63.63,33.38,13.62,97.12,-25.62,179.63,149.62,38.63,81.94,-116.56,-218.19,-102.75
41,-83.62,-318.25,-286.5,63.63,33.31,13.62,97.19,-25.69,179.63,149.69,38.75,82,-116.62,-218.37,-102.94
42,-83.75,-318.25,-286.56,63.69,33.31,13.62,97.25,-25.75,179.63,149.69,38.88,82.06,-116.75,-218.56,-103.06
43,-83.81,-318.37,-286.62,63.69,33.31,13.62,97.25,-25.81,179.63,149.75,38.94,82.12,-116.88,-218.69,-103.19
44,-83.81,-318.44,-286.62,63.75,33.31,13.62,97.31,-25.88,179.56,149.81,39.06,82.19,-117,-218.88,-103.31
45,-83.94,-318.44,-286.62,63.75,33.31,13.56,97.37,-25.94,179.56,149.81,39.13,82.25,-117.06,-219,-103.44
46,-84,-318.5,-286.69,63.81,33.31,13.56,97.44,-25.94,179.56,149.81,39.19,82.31,-117.19,-219.13,-103.56
47,-84.06,-318.5,-286.69,63.87,33.31,13.56,97.5,-26,179.56,149.87,39.31,82.31,-117.25,-219.25,-103.62
48,-84.13,-318.5,-286.75,63.87,33.31,13.56,97.56,-26.06,179.56,149.94,39.31,82.37,-117.31,-219.37,-103.75
49,-84.13,-318.5,-286.75,63.94,33.38,13.5,97.56,-26.12,179.5,150,39.38,82.37,-117.37,-219.44,-103.81
50,-84.19,-318.5,-286.75,63.94,33.38,13.5,97.56,-26.12,179.56,150,39.44,82.37,-117.5,-219.56,-103.94
51,-84.25,-318.44,-286.75,64,33.38,13.5,97.62,-26.25,179.5,150.06,39.5,82.44,-117.56,-219.69,-104
52,-84.25,-318.44,-286.81,64,33.38,13.5,97.62,-26.25,179.5,150.12,39.56,82.44,-117.56,-219.75,-104.06
53,-84.25,-318.37,-286.81,64.06,33.38,13.44,97.69,-26.31,179.5,150.12,39.63,82.44,-117.62,-219.87,-104.12
54,-84.31,-318.37,-286.81,64.06,33.38,13.44,97.69,-26.31,179.5,150.19,39.63,82.5,-117.69,-219.94,-104.19
55,-84.31,-318.37,-286.87,64.12,33.44,13.44,97.75,-26.37,179.44,150.19,39.69,82.5,-117.75,-220.06,-104.25
56,-84.37,-318.37,-286.87,64.12,33.44,13.44,97.75,-26.44,179.44,150.31,39.75,82.5,-117.81,-220.12,-104.31
57,-84.37,-318.44,-286.87,64.12,33.44,13.44,97.75,-26.44,179.44,150.31,39.75,82.56,-117.81,-220.19,-104.44
58,-84.44,-318.37,-286.94,64.12,33.44,13.38,97.75,-26.5,179.44,150.38,39.75,82.56,-117.87,-220.31,-104.5
59,-84.5,-318.37,-286.94,64.19,33.5,13.38,97.75,-26.5,179.44,150.44,39.81,82.56,-117.94,-220.44,-104.56
60,-84.56,-318.44,-286.94,64.19,33.5,13.44,97.75,-26.56,179.44,150.44,39.81,82.56,-118,-220.5,-104.63
61,-84.56,-318.44,-286.94,64.19,33.56,13.38,97.81,-26.62,179.44,150.5,39.88,82.56,-118,-220.56,-104.63
62,-84.56,-318.37,-287,64.25,33.56,13.44,97.75,-26.62,179.44,150.56,39.88,82.56,-118.06,-220.63,-104.69
63,-84.56,-318.37,-287,64.25,33.56,13.44,97.81,-26.69,179.44,150.62,39.94,82.56,-118.13,-220.69,-104.81
64,-84.56,-318.37,-287,64.19,33.56,13.44,97.81,-26.69,179.44,150.69,39.94,82.56,-118.13,-220.81,-104.81
65,-84.62,-318.37,-287,64.19,33.63,13.44,97.81,-26.69,179.44,150.69,39.94,82.56,-118.19,-220.88,-104.87
66,-84.56,-318.44,-287,64.19,33.63,13.44,97.81,-26.75,179.44,150.75,40,82.56,-118.19,-220.94,-104.94
67,-84.56,-318.37,-287.06,64.19,33.63,13.5,97.81,-26.75,179.38,150.81,40,82.5,-118.25,-221,-105
68,-84.56,-318.37,-287.06,64.19,33.69,13.5,97.81,-26.81,179.38,150.87,40,82.5,-118.25,-221.06,-105.06
69,-84.62,-318.37,-287.06,64.19,33.69,13.5,97.81,-26.81,179.38,150.94,40.06,82.5,-118.31,-221.13,-105.12
70,-84.62,-318.44,-287.06,64.19,33.69,13.56,97.81,-26.81,179.38,150.94,40.06,82.44,-118.31,-221.19,-105.19
71,-84.69,-318.44,-287.12,64.12,33.75,13.56,97.81,-26.87,179.38,151,40.06,82.44,-118.31,-221.25,-105.19
72,-84.69,-318.44,-287.12,64.12,33.75,13.56,97.81,-26.87,179.44,151.06,40.06,82.44,-118.37,-221.25,-105.25
73,-84.75,-318.44,-287.12,64.12,33.75,13.56,97.81,-26.87,179.38,151.12,40.06,82.37,-118.44,-221.31,-105.31
74,-84.75,-318.44,-287.19,64.12,33.75,13.62,97.81,-26.94,179.44,151.12,40.12,82.37,-118.44,-221.37,-105.31
75,-84.75,-318.44,-287.19,64.12,33.81,13.56,97.81,-26.94,179.44,151.19,40.12,82.37,-118.5,-221.44,-105.44
76,-84.75,-318.44,-287.19,64.12,33.81,13.62,97.81,-26.94,179.44,151.19,40.12,82.31,-118.5,-221.44,-105.44
77,-84.69,-318.44,-287.19,64.06,33.81,13.62,97.81,-26.94,179.44,151.25,40.12,82.31,-118.56,-221.5,-105.44
78,-84.69,-318.44,-287.25,64.06,33.81,13.62,97.81,-27,179.44,151.25,40.12,82.31,-118.56,-221.5,-105.5
79,-84.69,-318.44,-287.25,64.06,33.88,13.62,97.81,-27,179.44,151.31,40.12,82.31,-118.56,-221.56,-105.56
80,-84.69,-318.44,-287.25,64.06,33.88,13.62,97.75,-27,179.44,151.31,40.19,82.31,-118.56,-221.62,-105.63
