Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
1,-78.19,-328.37,-287.19,72.31,36.13,15,103,-24.06,169.87,150.69,30.62,62.44,-112.75,-203.12,-102.94
2,-78.19,-328.37,-287.19,72.31,36.13,15,103,-24.06,169.94,150.69,30.56,62.44,-112.75,-203.19,-103
3,-78.19,-328.37,-287.19,72.31,36.13,15,103,-24.06,169.87,150.69,30.56,62.44,-112.75,-203.19,-103.06
4,-78.19,-328.31,-287.19,72.31,36.13,15,103,-24.06,169.94,150.69,30.56,62.44,-112.75,-203.25,-103.06
5,-78.19,-328.31,-287.19,72.31,36.13,15.06,103,-24.12,169.87,150.69,30.62,62.5,-112.75,-203.25,-103.06
6,-78.12,-328.31,-287.19,72.25,36.13,15.06,103,-24.12,169.87,150.69,30.56,62.5,-112.75,-203.25,-103.12
7,-78.12,-328.31,-287.19,72.25,36.13,15,103,-24.12,169.87,150.69,30.62,62.5,-112.69,-203.25,-103.12
8,-78.12,-328.31,-287.19,72.25,36.19,15.06,103,-24.19,169.87,150.69,30.56,62.5,-112.69,-203.31,-103.19
9,-78.12,-328.25,-287.19,72.25,36.13,15.06,103,-24.12,169.87,150.69,30.62,62.5,-112.69,-203.31,-103.19
10,-78.12,-328.25,-287.19,72.25,36.13,15.06,103,-24.19,169.81,150.69,30.62,62.5,-112.69,-203.31,-103.25
11,-78.12,-328.25,-287.12,72.25,36.13,15.06,103.06,-24.19,169.81,150.75,30.62,62.5,-112.69,-203.37,-103.25
12,-78.12,-328.25,-287.19,72.25,36.13,15.06,103.06,-24.19,169.81,150.75,30.62,62.5,-112.69,-203.37,-103.31
13,-78.12,-328.25,-287.12,72.19,36.75,15.06,102.44,-24.19,169.81,150.69,30.62,62.5,-112.69,-203.37,-103.31
14,-78.12,-328.19,-287.19,72.19,36.75,15.06,102.44,-24.19,169.81,150.75,30.62,62.5,-112.69,-203.37,-103.38
15,-78.12,-328.19,-287.19,72.19,36.75,15.06,102.44,-24.19,169.81,150.69,30.62,62.5,-112.62,-203.44,-103.38
16,-78.12,-328.19,-287.12,72.19,36.69,15.06,102.5,-24.25,169.75,150.69,30.62,62.5,-112.62,-203.44,-103.44
17,-78.12,-328.19,-287.12,72.19,36.63,15.13,102.56,-24.25,169.75,150.75,30.62,62.5,-112.62,-203.5,-103.44
18,-78.12,-328.19,-287.12,72.12,36.5,15.06,102.69,-24.25,169.75,150.75,30.62,62.5,-112.69,-203.5,-103.5
19,-78.12,-328.19,-287.12,72.12,36.44,15.13,102.81,-24.25,169.75,150.75,30.62,62.5,-112.62,-203.5,-103.5
20,-78.19,-328.19,-287.19,72.12,36.31,15.06,102.87,-24.31,169.75,150.75,30.62,62.5,-112.69,-203.56,-103.56
21,-75.69,-323.75,-282.75,71.81,34.88,14.87,101.06,-27.13,169.13,150.62,28.19,64.56,-109,-200.87,-99.87
22,-76.19,-324.06,-283.13,71.75,34.25,15,101.38,-26.81,169.37,150.31,28.19,64.75,-108.94,-200.5,-99.25
23,-76.62,-324.25,-283.38,72.31,33.75,14.56,101.75,-26.69,169.5,150.06,28.25,64.94,-108.87,-200.38,-98.94
24,-76.87,-324.44,-283.69,72.5,33.44,14.56,102.06,-26.62,169.5,149.81,28.38,65.12,-109,-200.31,-98.75
25,-77.06,-324.62,-283.94,72.56,33.19,14.87,102.38,-26.69,169.44,149.62,28.5,65.25,-109.12,-200.44,-98.62
26,-77.25,-324.75,-284.06,72.56,33.06,15,102.69,-26.69,169.44,149.38,28.62,65.5,-109.19,-200.56,-98.75
27,-77.31,-324.88,-284.25,72.56,32.94,15.38,102.94,-26.81,169.31,149.19,28.81,65.62,-109.25,-200.75,-98.87
28,-77.31,-325,-284.44,72.56,32.88,15.44,103.19,-26.75,169.19,149.06,29,65.81,-109.44,-200.87,-98.94
29,-77.31,-325.13,-284.62,72.56,32.81,15.56,103.38,-26.75,169.13,148.81,29.19,66,-109.63,-201.06,-99
30,-77.31,-325.19,-284.81,72.56,32.75,15.69,103.56,-26.75,169.13,148.69,29.31,66.12,-109.81,-201.25,-99.06
